onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.967	2	FaceMatching	2015	0	Stim3_Base	Stim3_SmallDistance	b
11.967	2	FaceMatching	1271	1	Stim2_Base	Stim2_Base	c
16.0	2	FaceMatching	1214	1	Stim9_Base	Stim9_Base	c
19.5	2	FaceMatching	2354	1	Stim6_LargeDistance	Stim6_Base	b
22.467	2	FaceMatching	1155	1	Stim1_Base	Stim1_Base	c
26.0	2	FaceMatching	1342	1	Stim6_Base	Stim6_Base	c
44.467	2	NumberMatching	1371	1	N3	D3_1	c
47.483	2	NumberMatching	1587	0	D6_2	N6	c
50.983	2	NumberMatching	1623	0	N9	D7_2	b
54.983	2	NumberMatching	1479	1	N7	D4_2	b
58.483	2	NumberMatching	1771	1	D4_2	N4	c
61.483	2	NumberMatching	1035	0	N1	D1_1	c
73.967	2	ShapeMatching	0	0	S5	S6	b
76.983	2	ShapeMatching	1319	1	S7	S7	c
80.983	2	ShapeMatching	1623	1	S8	S8	c
84.483	2	ShapeMatching	1651	1	S7	S8	b
88.483	2	ShapeMatching	1699	1	S1	S2	b
91.483	2	ShapeMatching	1963	1	S8	S9	b
106.467	2	NumberMatching	1515	1	D6_1	N3	b
110.483	2	NumberMatching	2019	0	N9	D9_1	c
113.967	2	NumberMatching	1959	1	D8_2	N8	c
116.983	2	NumberMatching	1487	1	D4_1	N8	b
120.983	2	NumberMatching	1567	1	N3	D5_2	b
123.983	2	NumberMatching	1439	1	D8_1	N5	b
141.967	2	ShapeMatching	2303	1	S3	S4	b
144.967	2	ShapeMatching	1335	1	S4	S5	b
148.983	2	ShapeMatching	1311	1	S2	S2	c
152.483	2	ShapeMatching	955	1	S4	S4	c
156.483	2	ShapeMatching	939	1	S3	S3	c
159.983	2	ShapeMatching	1375	1	S9	S1	b
171.467	2	FaceMatching	1731	1	Stim7_Base	Stim7_Base	c
175.5	2	FaceMatching	1218	1	Stim5_Base	Stim5_Base	c
179.0	2	FaceMatching	1294	0	Stim2_Base	Stim2_SmallDistance	b
182.0	2	FaceMatching	1526	1	Stim3_Base	Stim3_Base	c
186.0	2	FaceMatching	1582	1	Stim8_LargeDistance	Stim8_Base	b
189.0	2	FaceMatching	2134	0	Stim4_Base	Stim4_SmallDistance	b
200.967	2	NumberMatching	1431	1	N5	D5_1	c
203.983	2	NumberMatching	1351	1	N5	D1_2	b
207.483	2	NumberMatching	1203	1	D2_1	N5	b
211.483	2	NumberMatching	1507	0	N7	D7_1	c
214.983	2	NumberMatching	1231	1	N1	D4_2	b
217.983	2	NumberMatching	1023	1	D2_2	N2	c
233.467	2	ShapeMatching	1099	1	S2	S3	b
236.983	2	ShapeMatching	959	1	S6	S6	c
239.983	2	ShapeMatching	871	1	S9	S9	c
243.983	2	ShapeMatching	951	1	S1	S1	c
246.983	2	ShapeMatching	1367	1	S6	S7	b
250.483	2	ShapeMatching	1243	1	S5	S5	c
268.967	2	FaceMatching	1871	1	Stim7_LargeDistance	Stim7_Base	b
272.0	2	FaceMatching	1222	0	Stim1_Base	Stim1_SmallDistance	b
275.5	2	FaceMatching	1330	0	Stim5_Base	Stim5_SmallDistance	b
279.5	2	FaceMatching	1562	1	Stim9_LargeDistance	Stim9_Base	b
282.5	2	FaceMatching	1578	1	Stim4_Base	Stim4_Base	c
286.0	2	FaceMatching	1070	0	Stim8_Base	Stim8_Base	c
