onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.967	2	FaceMatching	1862	1	Stim1_LargeDistance	Stim1_LargeDistance	c
12.5	2	FaceMatching	1426	0	Stim5_LargeDistance	Stim5_Base	b
16.5	2	FaceMatching	1185	1	Stim8_LargeDistance	Stim8_LargeDistance	c
19.5	2	FaceMatching	1274	1	Stim5_LargeDistance	Stim5_LargeDistance	c
23.0	2	FaceMatching	1069	1	Stim4_LargeDistance	Stim4_LargeDistance	c
26.0	2	FaceMatching	1037	0	Stim6_Base	Stim6_SmallDistance	b
38.467	2	ShapeMatching	0	0	S5	S3	b
41.984	2	ShapeMatching	1765	1	S4	S2	b
44.984	2	ShapeMatching	1069	1	S5	S5	c
48.984	2	ShapeMatching	1285	1	S9	S9	c
52.484	2	ShapeMatching	1593	1	S7	S5	b
55.484	2	ShapeMatching	1601	0	S3	S1	b
70.967	2	FaceMatching	1822	1	Stim2_LargeDistance	Stim2_LargeDistance	c
74.5	2	FaceMatching	1297	1	Stim2_LargeDistance	Stim2_Base	b
77.5	2	FaceMatching	969	0	Stim8_Base	Stim8_SmallDistance	b
81.5	2	FaceMatching	1225	1	Stim9_LargeDistance	Stim9_LargeDistance	c
84.5	2	FaceMatching	1449	0	Stim9_Base	Stim9_SmallDistance	b
88.0	2	FaceMatching	1877	1	Stim4_LargeDistance	Stim4_Base	b
103.467	2	NumberMatching	1434	1	D7_2	N7	c
106.984	2	NumberMatching	1197	1	N2	D6_2	b
110.984	2	NumberMatching	1101	1	D5_2	N5	c
113.984	2	NumberMatching	2013	0	N8	D8_1	c
117.467	2	NumberMatching	1250	1	D3_1	N7	b
121.484	2	NumberMatching	1329	1	D9_2	N9	c
135.967	2	NumberMatching	1590	1	D1_1	N3	b
139.484	2	NumberMatching	1057	1	D3_2	N3	c
142.484	2	NumberMatching	1345	1	N6	D6_1	c
146.484	2	NumberMatching	1265	1	D5_1	N7	b
149.484	2	NumberMatching	1329	1	D7_1	N3	b
153.484	2	NumberMatching	1369	1	D9_1	N5	b
171.467	2	ShapeMatching	914	1	S4	S4	c
174.484	2	ShapeMatching	1217	1	S8	S6	b
178.484	2	ShapeMatching	1209	1	S8	S8	c
181.984	2	ShapeMatching	1109	1	S7	S7	c
185.984	2	ShapeMatching	1333	1	S2	S9	b
188.984	2	ShapeMatching	1221	1	S1	S8	b
200.967	2	FaceMatching	1070	1	Stim7_LargeDistance	Stim7_LargeDistance	c
205.0	2	FaceMatching	1133	1	Stim3_LargeDistance	Stim3_LargeDistance	c
208.0	2	FaceMatching	1245	1	Stim3_LargeDistance	Stim3_Base	b
211.5	2	FaceMatching	1657	0	Stim1_LargeDistance	Stim1_Base	b
215.5	2	FaceMatching	1361	1	Stim7_Base	Stim7_SmallDistance	b
218.5	2	FaceMatching	1337	1	Stim6_LargeDistance	Stim6_LargeDistance	c
236.467	2	ShapeMatching	1042	1	S6	S6	c
240.484	2	ShapeMatching	1065	1	S9	S7	b
243.484	2	ShapeMatching	1001	1	S2	S2	c
246.984	2	ShapeMatching	957	1	S3	S3	c
249.984	2	ShapeMatching	1413	1	S6	S4	b
253.484	2	ShapeMatching	793	1	S1	S1	c
271.967	2	NumberMatching	1350	1	N2	D2_1	c
274.984	2	NumberMatching	1837	1	N8	D6_2	b
278.984	2	NumberMatching	1237	1	N4	D2_2	b
282.484	2	NumberMatching	969	1	D1_2	N1	c
286.484	2	NumberMatching	1337	1	N6	D9_2	b
289.984	2	NumberMatching	1165	1	N4	D4_1	c
