onset	duration	trial_type	response_time	correct
13.217	1.5	CON5	1074	0
25.683	1.5	CON5	584	1
34.9	1.5	CON5	679	1
44.617	1.5	CON5	954	1
53.833	1.5	CON5	1314	1
63.55	1.5	CON5	949	1
82.783	1.5	STM5	2548	1
92.5	1.5	STM5	1247	0
101.717	1.5	STM5	238	0
111.933	1.5	STM5	374	0
121.15	1.5	STM5	2461	0
131.367	1.5	STM5	2052	1
148.033	1.5	STM3	3138	1
156.183	1.5	STM3	1820	1
163.833	1.5	STM3	1330	0
170.983	1.5	STM3	796	1
179.133	1.5	STM3	0	0
186.283	1.5	STM3	1048	0
202.95	1.5	CON3	0	0
211.1	1.5	CON3	0	0
218.25	1.5	CON3	2297	0
225.9	1.5	CON3	1295	1
233.05	1.5	CON3	2209	1
240.7	1.5	CON3	879	1
