onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.967	2	NumberMatching	0	0	N7	D7_1	c
12.55	2	NumberMatching	729	1	D2_2	N2	c
15.467	2	NumberMatching	1492	1	N3	D5_2	b
19.533	2	NumberMatching	0	0	D6_2	N6	c
22.533	2	NumberMatching	122	1	D6_1	N3	b
25.967	2	NumberMatching	1728	1	D4_1	N8	b
41.467	2	NumberMatching	2548	1	D8_1	N5	b
44.967	2	NumberMatching	0	0	D8_2	N8	c
48.05	2	NumberMatching	2701	1	N9	D9_1	c
51.967	2	NumberMatching	1208	1	N3	D3_1	c
54.967	2	NumberMatching	1008	1	N1	D1_1	c
59.033	2	NumberMatching	1934	1	N7	D4_2	b
76.967	2	ShapeMatching	1800	1	S3	S3	c
81.05	2	ShapeMatching	2101	1	S7	S8	b
84.467	2	ShapeMatching	1180	1	S2	S2	c
87.533	2	ShapeMatching	1402	1	S3	S4	b
90.983	2	ShapeMatching	1688	1	S8	S8	c
94.033	2	ShapeMatching	1446	1	S1	S1	c
106.467	2	ShapeMatching	1508	1	S8	S9	b
109.983	2	ShapeMatching	1256	1	S9	S1	b
113.1	2	ShapeMatching	1179	1	S5	S5	c
116.983	2	ShapeMatching	1248	1	S2	S3	b
120.483	2	ShapeMatching	1492	1	S7	S7	c
124.533	2	ShapeMatching	2602	1	S5	S6	b
141.967	2	FaceMatching	2560	1	Stim5_Base	Stim5_Base	c
145.967	2	FaceMatching	1240	1	Stim8_Base	Stim8_Base	c
149.05	2	FaceMatching	2045	1	Stim1_Base	Stim1_Base	c
152.467	2	FaceMatching	1612	1	Stim6_LargeDistance	Stim6_Base	b
155.567	2	FaceMatching	1664	1	Stim2_Base	Stim2_Base	c
159.533	2	FaceMatching	2298	1	Stim7_Base	Stim7_Base	c
174.467	2	ShapeMatching	1748	0	S1	S2	b
177.467	2	ShapeMatching	1556	1	S9	S9	c
180.983	2	ShapeMatching	1688	1	S6	S7	b
184.983	2	ShapeMatching	2712	1	S4	S4	c
187.967	2	ShapeMatching	1968	1	S4	S5	b
191.983	2	ShapeMatching	1136	1	S6	S6	c
206.967	2	FaceMatching	2536	1	Stim4_Base	Stim4_SmallDistance	b
209.967	2	FaceMatching	1768	1	Stim4_Base	Stim4_Base	c
214.1	2	FaceMatching	1915	1	Stim9_LargeDistance	Stim9_Base	b
217.467	2	FaceMatching	1628	1	Stim6_Base	Stim6_Base	c
220.567	2	FaceMatching	1896	0	Stim5_Base	Stim5_SmallDistance	b
224.067	2	FaceMatching	1452	0	Stim3_Base	Stim3_Base	c
236.467	2	NumberMatching	1532	1	N1	D4_2	b
240.033	2	NumberMatching	2150	1	N9	D7_2	b
242.967	2	NumberMatching	2376	1	N5	D1_2	b
246.967	2	NumberMatching	1704	1	D2_1	N5	b
250.05	2	NumberMatching	1861	1	N5	D5_1	c
253.533	2	NumberMatching	1930	1	D4_2	N4	c
265.967	2	FaceMatching	2055	1	Stim9_Base	Stim9_Base	c
268.967	2	FaceMatching	2519	1	Stim1_Base	Stim1_SmallDistance	b
272.967	2	FaceMatching	1367	0	Stim3_Base	Stim3_SmallDistance	b
276.55	2	FaceMatching	1784	1	Stim8_LargeDistance	Stim8_Base	b
279.517	2	FaceMatching	0	0	Stim2_Base	Stim2_SmallDistance	b
283.567	2	FaceMatching	0	0	Stim7_LargeDistance	Stim7_Base	b
