onset	duration	trial_type	response_time	correct
11.15	1.5	STM3	888	1
19.617	1.5	STM3	853	1
27.267	1.5	STM3	747	1
34.417	1.5	STM3	925	1
42.067	1.5	STM3	1779	1
50.217	1.5	STM3	917	1
68.451	1.5	CON5	1331	1
78.667	1.5	CON5	395	1
87.884	1.5	CON5	426	1
97.601	1.5	CON5	869	1
106.817	1.5	CON5	797	1
116.534	1.5	CON5	376	1
133.701	1.5	CON3	1065	1
141.351	1.5	CON3	511	1
149.501	1.5	CON3	561	1
156.651	1.5	CON3	515	1
164.301	1.5	CON3	665	1
172.451	1.5	CON3	339	1
190.684	1.5	STM5	1538	0
200.901	1.5	STM5	1001	1
210.118	1.5	STM5	1600	1
219.834	1.5	STM5	1036	1
229.051	1.5	STM5	659	1
239.268	1.5	STM5	954	1
