onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	NumberMatching	1811	1	N2	D6_2	b
12.483	2	NumberMatching	1279	1	D9_1	N5	b
16.483	2	NumberMatching	1415	1	N6	D9_2	b
19.483	2	NumberMatching	1103	1	D3_2	N3	c
22.983	2	NumberMatching	2387	0	D7_2	N7	c
25.983	2	NumberMatching	2627	0	N6	D6_1	c
38.483	2	FaceMatching	1615	1	Stim7_Base	Stim7_SmallDistance	b
42.0	2	FaceMatching	1482	1	Stim2_LargeDistance	Stim2_Base	b
46.0	2	FaceMatching	1490	1	Stim7_LargeDistance	Stim7_LargeDistance	c
49.0	2	FaceMatching	1306	1	Stim8_LargeDistance	Stim8_LargeDistance	c
52.5	2	FaceMatching	1878	1	Stim6_LargeDistance	Stim6_LargeDistance	c
55.5	2	FaceMatching	1638	1	Stim2_LargeDistance	Stim2_LargeDistance	c
67.983	2	FaceMatching	1355	1	Stim4_LargeDistance	Stim4_LargeDistance	c
71.0	2	FaceMatching	1658	1	Stim3_LargeDistance	Stim3_LargeDistance	c
75.0	2	FaceMatching	1395	1	Stim5_LargeDistance	Stim5_LargeDistance	c
78.5	2	FaceMatching	1702	1	Stim4_LargeDistance	Stim4_Base	b
82.5	2	FaceMatching	1486	1	Stim8_Base	Stim8_SmallDistance	b
86.0	2	FaceMatching	2266	1	Stim3_LargeDistance	Stim3_Base	b
100.483	2	ShapeMatching	1224	1	S4	S4	c
103.983	2	ShapeMatching	1708	1	S8	S8	c
107.983	2	ShapeMatching	1219	1	S2	S2	c
110.983	2	ShapeMatching	1323	1	S8	S6	b
114.483	2	ShapeMatching	2063	0	S2	S9	b
118.483	2	ShapeMatching	2088	1	S6	S4	b
129.983	2	NumberMatching	1796	1	D1_1	N3	b
133.483	2	NumberMatching	0	0	N8	D6_2	b
137.483	2	NumberMatching	1792	1	N4	D2_2	b
140.483	2	NumberMatching	1232	1	D7_1	N3	b
143.983	2	NumberMatching	1532	1	D5_1	N7	b
147.983	2	NumberMatching	1588	1	N4	D4_1	c
165.483	2	ShapeMatching	1855	1	S9	S9	c
168.983	2	ShapeMatching	908	1	S3	S1	b
171.983	2	ShapeMatching	1916	1	S1	S8	b
175.983	2	ShapeMatching	1292	1	S7	S7	c
178.983	2	ShapeMatching	1652	0	S5	S5	c
182.483	2	ShapeMatching	1000	1	S3	S3	c
197.983	2	NumberMatching	2252	1	D3_1	N7	b
200.983	2	NumberMatching	980	1	D1_2	N1	c
204.483	2	NumberMatching	1752	0	D5_2	N5	c
208.483	2	NumberMatching	1400	1	N2	D2_1	c
211.983	2	NumberMatching	2428	1	D9_2	N9	c
214.983	2	NumberMatching	1756	0	N8	D8_1	c
230.483	2	ShapeMatching	1408	1	S9	S7	b
233.483	2	ShapeMatching	1392	0	S7	S5	b
236.983	2	ShapeMatching	1132	1	S4	S2	b
240.983	2	ShapeMatching	1108	1	S6	S6	c
244.483	2	ShapeMatching	1352	1	S5	S3	b
247.483	2	ShapeMatching	1640	1	S1	S1	c
265.983	2	FaceMatching	1676	1	Stim9_LargeDistance	Stim9_LargeDistance	c
269.5	2	FaceMatching	1703	1	Stim6_Base	Stim6_SmallDistance	b
273.5	2	FaceMatching	1583	0	Stim1_LargeDistance	Stim1_Base	b
276.5	2	FaceMatching	1647	1	Stim5_LargeDistance	Stim5_Base	b
280.0	2	FaceMatching	1587	1	Stim9_Base	Stim9_SmallDistance	b
283.0	2	FaceMatching	1515	1	Stim1_LargeDistance	Stim1_LargeDistance	c
