onset	duration	trial_type	response_time	correct
13.217	1.5	STM5	966	1
24.4	1.5	STM5	1135	0
34.617	1.5	STM5	1142	1
44.334	1.5	STM5	1241	1
53.55	1.5	STM5	1713	1
63.767	1.5	STM5	1752	0
82.5	1.5	CON5	1723	1
92.717	1.5	CON5	730	1
101.934	1.5	CON5	1505	1
111.65	1.5	CON5	661	1
120.867	1.5	CON5	1220	1
130.584	1.5	CON5	1167	1
147.75	1.5	CON3	945	1
155.401	1.5	CON3	566	1
163.551	1.5	CON3	1248	1
170.701	1.5	CON3	0	0
178.851	1.5	CON3	1068	1
186.001	1.5	CON3	814	1
202.667	1.5	STM3	1220	1
210.817	1.5	STM3	1158	0
218.467	1.5	STM3	1476	1
225.617	1.5	STM3	1638	1
233.767	1.5	STM3	0	0
241.417	1.5	STM3	0	0
