onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.967	2	FaceMatching	1125	0	Stim6_LargeDistance	Stim6_LargeDistance	c
13.0	2	FaceMatching	1341	1	Stim1_LargeDistance	Stim1_LargeDistance	c
16.984	2	FaceMatching	1381	0	Stim8_LargeDistance	Stim8_LargeDistance	c
19.5	2	FaceMatching	1953	1	Stim4_LargeDistance	Stim4_LargeDistance	c
23.0	2	FaceMatching	1349	1	Stim7_Base	Stim7_SmallDistance	b
27.0	2	FaceMatching	1781	0	Stim4_LargeDistance	Stim4_Base	b
41.467	2	FaceMatching	1354	1	Stim9_Base	Stim9_SmallDistance	b
45.0	2	FaceMatching	1941	1	Stim2_LargeDistance	Stim2_Base	b
48.0	2	FaceMatching	949	1	Stim2_LargeDistance	Stim2_LargeDistance	c
52.0	2	FaceMatching	1100	1	Stim8_Base	Stim8_SmallDistance	b
55.5	2	FaceMatching	1313	0	Stim1_LargeDistance	Stim1_Base	b
59.5	2	FaceMatching	1417	1	Stim5_LargeDistance	Stim5_LargeDistance	c
70.967	2	FaceMatching	1254	0	Stim5_LargeDistance	Stim5_Base	b
75.0	2	FaceMatching	1197	1	Stim6_Base	Stim6_SmallDistance	b
78.0	2	FaceMatching	1701	1	Stim7_LargeDistance	Stim7_LargeDistance	c
81.5	2	FaceMatching	1528	0	Stim9_LargeDistance	Stim9_LargeDistance	c
85.5	2	FaceMatching	2049	0	Stim3_LargeDistance	Stim3_Base	b
88.967	2	FaceMatching	1109	1	Stim3_LargeDistance	Stim3_LargeDistance	c
106.467	2	NumberMatching	1553	1	D5_2	N5	c
110.484	2	NumberMatching	1640	1	D7_2	N7	c
113.484	2	NumberMatching	1161	1	N2	D6_2	b
116.984	2	NumberMatching	1677	1	N4	D2_2	b
119.984	2	NumberMatching	1373	1	D1_1	N3	b
123.984	2	NumberMatching	1789	1	N6	D9_2	b
135.967	2	ShapeMatching	1526	1	S5	S5	c
138.984	2	ShapeMatching	1429	1	S8	S8	c
142.984	2	ShapeMatching	1172	1	S5	S3	b
146.484	2	ShapeMatching	1169	1	S7	S7	c
149.484	2	ShapeMatching	904	1	S6	S4	b
152.984	2	ShapeMatching	996	1	S4	S4	c
165.467	2	NumberMatching	1434	1	D9_2	N9	c
168.484	2	NumberMatching	953	0	N8	D8_1	c
172.484	2	NumberMatching	1017	1	D1_2	N1	c
175.984	2	NumberMatching	1741	1	D5_1	N7	b
178.984	2	NumberMatching	0	0	N8	D6_2	b
182.984	2	NumberMatching	1853	1	D9_1	N5	b
200.967	2	ShapeMatching	1326	1	S6	S6	c
203.984	2	ShapeMatching	1181	1	S9	S7	b
207.484	2	ShapeMatching	1033	0	S7	S5	b
211.467	2	ShapeMatching	1786	1	S2	S2	c
214.984	2	ShapeMatching	981	1	S4	S2	b
217.984	2	ShapeMatching	1221	1	S3	S3	c
236.467	2	NumberMatching	1017	1	N4	D4_1	c
239.484	2	NumberMatching	1112	1	D3_2	N3	c
242.984	2	NumberMatching	1036	1	N2	D2_1	c
246.967	2	NumberMatching	1502	1	D3_1	N7	b
250.484	2	NumberMatching	1929	1	D7_1	N3	b
254.484	2	NumberMatching	2313	1	N6	D6_1	c
268.967	2	ShapeMatching	1262	1	S9	S9	c
272.984	2	ShapeMatching	1156	1	S1	S1	c
276.484	2	ShapeMatching	1265	1	S1	S8	b
279.484	2	ShapeMatching	1656	0	S8	S6	b
282.984	2	ShapeMatching	1020	1	S2	S9	b
286.984	2	ShapeMatching	1469	1	S3	S1	b
