onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	FaceMatching	1676	0	Stim5_Base	Stim5_SmallDistance	b
12.5	2	FaceMatching	1520	1	Stim8_Base	Stim8_Base	c
16.833	2	FaceMatching	1042	1	Stim6_LargeDistance	Stim6_Base	b
19.5	2	FaceMatching	1287	1	Stim8_LargeDistance	Stim8_Base	b
23.5	2	FaceMatching	1447	1	Stim7_LargeDistance	Stim7_Base	b
27.0	2	FaceMatching	1291	1	Stim6_Base	Stim6_Base	c
41.483	2	ShapeMatching	1096	1	S8	S8	c
44.983	2	ShapeMatching	924	1	S6	S6	c
48.983	2	ShapeMatching	844	1	S9	S9	c
51.983	2	ShapeMatching	1252	1	S2	S3	b
55.483	2	ShapeMatching	1112	1	S1	S1	c
59.483	2	ShapeMatching	1336	0	S4	S5	b
73.983	2	FaceMatching	1532	1	Stim7_Base	Stim7_Base	c
77.5	2	FaceMatching	1631	0	Stim2_Base	Stim2_SmallDistance	b
80.5	2	FaceMatching	1175	0	Stim1_Base	Stim1_SmallDistance	b
84.5	2	FaceMatching	1967	1	Stim9_LargeDistance	Stim9_Base	b
87.5	2	FaceMatching	2295	1	Stim3_Base	Stim3_Base	c
90.983	2	FaceMatching	1468	1	Stim9_Base	Stim9_Base	c
103.483	2	ShapeMatching	2536	0	S7	S8	b
106.983	2	ShapeMatching	916	1	S1	S2	b
110.983	2	ShapeMatching	980	1	S2	S2	c
113.983	2	ShapeMatching	1260	1	S5	S6	b
117.983	2	ShapeMatching	1172	1	S3	S3	c
121.483	2	ShapeMatching	2592	1	S7	S7	c
132.983	2	NumberMatching	1668	1	D4_1	N8	b
136.483	2	NumberMatching	1320	1	N5	D1_2	b
139.483	2	NumberMatching	1504	1	N7	D7_1	c
143.483	2	NumberMatching	1504	1	N9	D9_1	c
146.483	2	NumberMatching	1416	1	N1	D4_2	b
149.983	2	NumberMatching	1852	0	D8_2	N8	c
168.484	2	NumberMatching	2055	1	D4_2	N4	c
171.484	2	NumberMatching	1455	1	D8_1	N5	b
174.984	2	NumberMatching	859	1	D2_2	N2	c
178.984	2	NumberMatching	1195	1	N3	D3_1	c
181.984	2	NumberMatching	1803	0	N9	D7_2	b
185.983	2	NumberMatching	1940	1	N5	D5_1	c
200.984	2	FaceMatching	988	1	Stim2_Base	Stim2_Base	c
205.0	2	FaceMatching	979	1	Stim4_Base	Stim4_Base	c
208.5	2	FaceMatching	1295	1	Stim1_Base	Stim1_Base	c
211.5	2	FaceMatching	1207	1	Stim4_Base	Stim4_SmallDistance	b
215.0	2	FaceMatching	995	1	Stim5_Base	Stim5_Base	c
217.984	2	FaceMatching	1363	1	Stim3_Base	Stim3_SmallDistance	b
236.484	2	ShapeMatching	1127	1	S5	S5	c
239.984	2	ShapeMatching	1355	1	S8	S9	b
242.984	2	ShapeMatching	1331	1	S4	S4	c
246.984	2	ShapeMatching	1499	1	S6	S7	b
249.984	2	ShapeMatching	2147	0	S9	S1	b
253.984	2	ShapeMatching	1883	1	S3	S4	b
271.984	2	NumberMatching	1707	1	N7	D4_2	b
275.984	2	NumberMatching	587	0	N3	D5_2	b
279.484	2	NumberMatching	1047	1	D6_1	N3	b
282.484	2	NumberMatching	1279	1	D2_1	N5	b
286.484	2	NumberMatching	1223	1	N1	D1_1	c
289.484	2	NumberMatching	2231	1	D6_2	N6	c
