onset	duration	trial_type	response_time	correct
13.217	1.5	STM5	1396	1
23.417	1.5	STM5	1036	1
32.634	1.5	STM5	2011	1
42.851	1.5	STM5	0	0
52.567	1.5	STM5	1086	1
62.784	1.5	STM5	0	0
81.017	1.5	CON5	500	1
91.234	1.5	CON5	0	0
100.451	1.5	CON5	818	1
110.167	1.5	CON5	1118	1
120.384	1.5	CON5	0	0
130.101	1.5	CON5	256	1
146.267	1.5	CON3	1002	1
154.417	1.5	CON3	860	1
161.567	1.5	CON3	1238	1
169.217	1.5	CON3	540	1
177.367	1.5	CON3	0	0
184.517	1.5	CON3	432	1
201.184	1.5	STM3	1349	1
208.334	1.5	STM3	0	0
215.984	1.5	STM3	1389	1
224.134	1.5	STM3	0	0
231.284	1.5	STM3	1217	1
239.434	1.5	STM3	0	0
