onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.984	2	NumberMatching	1345	0	N4	D2_2	b
12.984	2	NumberMatching	1090	1	N2	D2_1	c
18.184	2	NumberMatching	0	0	N8	D8_1	c
19.484	2	NumberMatching	2597	0	D5_2	N5	c
23.484	2	NumberMatching	1254	1	N4	D4_1	c
26.484	2	NumberMatching	1230	1	D3_2	N3	c
41.484	2	ShapeMatching	806	1	S1	S1	c
45.484	2	ShapeMatching	982	1	S2	S9	b
48.484	2	ShapeMatching	1446	1	S2	S2	c
51.984	2	ShapeMatching	866	1	S9	S9	c
55.984	2	ShapeMatching	786	1	S6	S6	c
58.984	2	ShapeMatching	754	1	S3	S3	c
73.984	2	ShapeMatching	762	1	S4	S4	c
76.984	2	ShapeMatching	1066	1	S9	S7	b
80.984	2	ShapeMatching	1106	1	S1	S8	b
84.484	2	ShapeMatching	774	1	S5	S5	c
88.484	2	ShapeMatching	902	1	S5	S3	b
91.984	2	ShapeMatching	794	1	S7	S7	c
109.484	2	FaceMatching	1534	1	Stim7_Base	Stim7_SmallDistance	b
113.001	2	FaceMatching	1481	1	Stim4_LargeDistance	Stim4_Base	b
116.001	2	FaceMatching	1585	0	Stim8_Base	Stim8_SmallDistance	b
120.001	2	FaceMatching	1025	1	Stim1_LargeDistance	Stim1_Base	b
123.501	2	FaceMatching	1341	1	Stim2_LargeDistance	Stim2_Base	b
127.501	2	FaceMatching	1461	1	Stim6_Base	Stim6_SmallDistance	b
144.984	2	FaceMatching	0	0	Stim3_LargeDistance	Stim3_LargeDistance	c
148.501	2	FaceMatching	1197	0	Stim9_LargeDistance	Stim9_LargeDistance	c
151.501	2	FaceMatching	0	0	Stim3_LargeDistance	Stim3_Base	b
155.501	2	FaceMatching	701	0	Stim9_Base	Stim9_SmallDistance	b
158.501	2	FaceMatching	0	0	Stim1_LargeDistance	Stim1_LargeDistance	c
162.501	2	FaceMatching	2149	0	Stim7_LargeDistance	Stim7_LargeDistance	c
177.484	2	NumberMatching	1798	1	D9_1	N5	b
180.484	2	NumberMatching	1950	1	D9_2	N9	c
184.484	2	NumberMatching	1502	1	N2	D6_2	b
187.984	2	NumberMatching	1770	1	N6	D6_1	c
191.984	2	NumberMatching	1042	0	D7_2	N7	c
194.984	2	NumberMatching	1202	1	D3_1	N7	b
206.984	2	FaceMatching	1338	1	Stim8_LargeDistance	Stim8_LargeDistance	c
211.001	2	FaceMatching	1337	0	Stim4_LargeDistance	Stim4_LargeDistance	c
214.001	2	FaceMatching	1369	0	Stim6_LargeDistance	Stim6_LargeDistance	c
217.501	2	FaceMatching	957	0	Stim5_LargeDistance	Stim5_LargeDistance	c
220.501	2	FaceMatching	981	0	Stim2_LargeDistance	Stim2_LargeDistance	c
224.501	2	FaceMatching	2325	1	Stim5_LargeDistance	Stim5_Base	b
236.484	2	ShapeMatching	0	0	S6	S4	b
239.484	2	ShapeMatching	1142	0	S7	S5	b
243.484	2	ShapeMatching	798	1	S8	S8	c
246.984	2	ShapeMatching	866	1	S3	S1	b
249.984	2	ShapeMatching	866	1	S8	S6	b
253.484	2	ShapeMatching	774	1	S4	S2	b
265.984	2	NumberMatching	1698	1	D5_1	N7	b
268.984	2	NumberMatching	986	1	N6	D9_2	b
272.984	2	NumberMatching	1282	1	N8	D6_2	b
276.484	2	NumberMatching	1070	1	D7_1	N3	b
279.484	2	NumberMatching	1070	1	D1_2	N1	c
282.984	2	NumberMatching	1178	1	D1_1	N3	b
