onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.966	2	ShapeMatching	1068	1	S1	S1	c
11.983	2	ShapeMatching	683	1	S4	S5	b
15.8	2	ShapeMatching	706	1	S3	S4	b
19.483	2	ShapeMatching	575	0	S4	S4	c
22.483	2	ShapeMatching	1151	1	S7	S7	c
26.483	2	ShapeMatching	951	1	S3	S3	c
44.466	2	NumberMatching	2952	1	N9	D7_2	b
48.466	2	NumberMatching	1400	1	N1	D4_2	b
51.983	2	NumberMatching	2203	1	D2_1	N5	b
54.966	2	NumberMatching	1092	1	N1	D1_1	c
58.483	2	NumberMatching	1503	1	N3	D5_2	b
61.483	2	NumberMatching	2839	1	N7	D7_1	c
79.966	2	FaceMatching	1900	1	Stim9_Base	Stim9_Base	c
83.483	2	FaceMatching	1295	1	Stim6_LargeDistance	Stim6_Base	b
86.483	2	FaceMatching	1799	1	Stim4_Base	Stim4_SmallDistance	b
90.483	2	FaceMatching	1487	0	Stim5_Base	Stim5_SmallDistance	b
94.0	2	FaceMatching	1602	1	Stim6_Base	Stim6_Base	c
97.0	2	FaceMatching	1210	1	Stim1_Base	Stim1_SmallDistance	b
112.466	2	ShapeMatching	1432	1	S2	S2	c
115.983	2	ShapeMatching	995	1	S8	S8	c
118.983	2	ShapeMatching	707	1	S5	S5	c
122.983	2	ShapeMatching	747	1	S6	S7	b
125.983	2	ShapeMatching	1203	1	S7	S8	b
129.983	2	ShapeMatching	803	1	S6	S6	c
144.967	2	NumberMatching	1179	1	D6_1	N3	b
148.983	2	NumberMatching	1171	1	D2_2	N2	c
152.483	2	NumberMatching	2215	0	N5	D5_1	c
155.467	2	NumberMatching	1551	1	D8_1	N5	b
158.983	2	NumberMatching	1571	1	N7	D4_2	b
161.983	2	NumberMatching	1195	1	N5	D1_2	b
177.467	2	NumberMatching	1439	1	D4_2	N4	c
180.983	2	NumberMatching	2739	0	D8_2	N8	c
183.967	2	NumberMatching	1491	1	D4_1	N8	b
187.983	2	NumberMatching	1171	1	N3	D3_1	c
190.983	2	NumberMatching	2323	0	N9	D9_1	c
194.467	2	NumberMatching	2871	1	D6_2	N6	c
206.967	2	FaceMatching	1459	1	Stim8_LargeDistance	Stim8_Base	b
210.483	2	FaceMatching	1399	1	Stim8_Base	Stim8_Base	c
214.483	2	FaceMatching	1023	1	Stim9_LargeDistance	Stim9_Base	b
217.483	2	FaceMatching	1367	1	Stim2_Base	Stim2_SmallDistance	b
221.483	2	FaceMatching	1519	0	Stim3_Base	Stim3_Base	c
224.483	2	FaceMatching	2231	1	Stim1_Base	Stim1_Base	c
242.467	2	FaceMatching	1615	1	Stim2_Base	Stim2_Base	c
246.483	2	FaceMatching	1207	1	Stim4_Base	Stim4_Base	c
249.983	2	FaceMatching	1299	0	Stim7_LargeDistance	Stim7_Base	b
252.983	2	FaceMatching	2059	0	Stim7_Base	Stim7_Base	c
256.967	2	FaceMatching	1635	0	Stim5_Base	Stim5_Base	c
260.483	2	FaceMatching	1183	0	Stim3_Base	Stim3_SmallDistance	b
271.967	2	ShapeMatching	883	1	S2	S3	b
275.483	2	ShapeMatching	871	1	S9	S9	c
279.484	2	ShapeMatching	1718	1	S1	S2	b
282.484	2	ShapeMatching	1574	1	S5	S6	b
285.984	2	ShapeMatching	898	1	S9	S1	b
289.984	2	ShapeMatching	826	1	S8	S9	b
