onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	NumberMatching	1772	1	D8_1	N5	b
11.983	2	NumberMatching	1476	1	N7	D4_2	b
15.983	2	NumberMatching	964	1	D6_1	N3	b
19.483	2	NumberMatching	1224	1	N1	D1_1	c
22.483	2	NumberMatching	1896	1	D8_2	N8	c
26.483	2	NumberMatching	1288	1	N5	D5_1	c
44.483	2	FaceMatching	2120	1	Stim5_Base	Stim5_Base	c
47.483	2	FaceMatching	1696	0	Stim3_Base	Stim3_SmallDistance	b
51.0	2	FaceMatching	1075	1	Stim8_LargeDistance	Stim8_Base	b
55.0	2	FaceMatching	1179	1	Stim2_Base	Stim2_Base	c
58.5	2	FaceMatching	1127	1	Stim4_Base	Stim4_SmallDistance	b
61.5	2	FaceMatching	2191	1	Stim8_Base	Stim8_Base	c
79.983	2	ShapeMatching	1084	1	S5	S5	c
83.483	2	ShapeMatching	960	1	S6	S6	c
87.483	2	ShapeMatching	1096	1	S3	S4	b
90.483	2	ShapeMatching	1496	1	S7	S8	b
93.983	2	ShapeMatching	1404	0	S2	S2	c
96.983	2	ShapeMatching	916	1	S8	S9	b
109.483	2	ShapeMatching	1032	1	S5	S6	b
112.983	2	ShapeMatching	964	1	S1	S2	b
115.983	2	ShapeMatching	1916	1	S9	S9	c
119.983	2	ShapeMatching	1196	1	S2	S3	b
122.983	2	ShapeMatching	1092	1	S4	S4	c
126.483	2	ShapeMatching	1240	1	S6	S7	b
141.983	2	NumberMatching	1340	1	N5	D1_2	b
144.983	2	NumberMatching	1140	1	D4_2	N4	c
148.483	2	NumberMatching	2648	0	N7	D7_1	c
152.483	2	NumberMatching	1200	1	D2_1	N5	b
155.983	2	NumberMatching	2316	0	D6_2	N6	c
159.983	2	NumberMatching	1148	1	D2_2	N2	c
171.483	2	ShapeMatching	1296	1	S9	S1	b
174.983	2	ShapeMatching	2348	1	S7	S7	c
178.983	2	ShapeMatching	1092	1	S3	S3	c
181.983	2	ShapeMatching	1108	1	S1	S1	c
185.983	2	ShapeMatching	940	1	S4	S5	b
188.983	2	ShapeMatching	1836	1	S8	S8	c
206.983	2	FaceMatching	1468	1	Stim5_Base	Stim5_SmallDistance	b
211.0	2	FaceMatching	1187	1	Stim7_LargeDistance	Stim7_Base	b
214.5	2	FaceMatching	1399	1	Stim6_Base	Stim6_Base	c
217.5	2	FaceMatching	1999	0	Stim3_Base	Stim3_Base	c
220.983	2	FaceMatching	1892	0	Stim9_Base	Stim9_Base	c
224.0	2	FaceMatching	1107	1	Stim7_Base	Stim7_Base	c
239.483	2	NumberMatching	0	0	N9	D7_2	b
242.483	2	NumberMatching	1624	1	D4_1	N8	b
245.983	2	NumberMatching	1732	1	N9	D9_1	c
249.983	2	NumberMatching	1156	1	N3	D3_1	c
253.483	2	NumberMatching	1872	1	N3	D5_2	b
256.483	2	NumberMatching	2040	0	N1	D4_2	b
271.983	2	FaceMatching	2532	1	Stim1_Base	Stim1_Base	c
275.483	2	FaceMatching	1736	0	Stim4_Base	Stim4_Base	c
278.5	2	FaceMatching	1223	1	Stim6_LargeDistance	Stim6_Base	b
282.5	2	FaceMatching	1871	1	Stim9_LargeDistance	Stim9_Base	b
286.0	2	FaceMatching	1699	1	Stim2_Base	Stim2_SmallDistance	b
289.0	2	FaceMatching	2315	1	Stim1_Base	Stim1_SmallDistance	b
