onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	ShapeMatching	1036	1	S3	S1	b
12.983	2	ShapeMatching	852	1	S4	S4	c
16.483	2	ShapeMatching	1616	0	S8	S8	c
19.483	2	ShapeMatching	1544	1	S7	S7	c
22.983	2	ShapeMatching	1300	1	S1	S8	b
26.983	2	ShapeMatching	1028	1	S2	S9	b
38.483	2	ShapeMatching	1256	1	S3	S3	c
41.983	2	ShapeMatching	1692	1	S7	S5	b
45.983	2	ShapeMatching	996	1	S5	S5	c
48.983	2	ShapeMatching	924	1	S6	S6	c
52.983	2	ShapeMatching	1548	1	S2	S2	c
55.983	2	ShapeMatching	1084	1	S1	S1	c
73.983	2	NumberMatching	1412	1	D3_2	N3	c
77.983	2	NumberMatching	2204	1	D5_2	N5	c
80.983	2	NumberMatching	1220	1	D9_1	N5	b
84.483	2	NumberMatching	1552	1	D7_1	N3	b
88.483	2	NumberMatching	2336	1	N4	D4_1	c
91.483	2	NumberMatching	2944	1	N6	D6_1	c
106.483	2	FaceMatching	2104	1	Stim7_LargeDistance	Stim7_LargeDistance	c
109.483	2	FaceMatching	1128	0	Stim7_Base	Stim7_SmallDistance	b
113.5	2	FaceMatching	1807	0	Stim1_LargeDistance	Stim1_LargeDistance	c
117.0	2	FaceMatching	1915	1	Stim9_Base	Stim9_SmallDistance	b
120.0	2	FaceMatching	1787	1	Stim2_LargeDistance	Stim2_Base	b
124.0	2	FaceMatching	1411	1	Stim5_LargeDistance	Stim5_Base	b
141.983	2	FaceMatching	1644	1	Stim4_LargeDistance	Stim4_LargeDistance	c
145.0	2	FaceMatching	1371	1	Stim5_LargeDistance	Stim5_LargeDistance	c
149.0	2	FaceMatching	1755	1	Stim2_LargeDistance	Stim2_LargeDistance	c
152.5	2	FaceMatching	1639	1	Stim8_Base	Stim8_SmallDistance	b
155.5	2	FaceMatching	1663	0	Stim6_LargeDistance	Stim6_LargeDistance	c
159.5	2	FaceMatching	1415	1	Stim3_LargeDistance	Stim3_LargeDistance	c
171.483	2	NumberMatching	1928	0	D7_2	N7	c
175.483	2	NumberMatching	1504	1	D3_1	N7	b
178.483	2	NumberMatching	1200	1	D1_2	N1	c
181.983	2	NumberMatching	1772	0	N2	D6_2	b
184.983	2	NumberMatching	2772	0	D5_1	N7	b
188.483	2	NumberMatching	1544	1	N2	D2_1	c
206.983	2	FaceMatching	2372	0	Stim1_LargeDistance	Stim1_Base	b
210.483	2	FaceMatching	1456	1	Stim4_LargeDistance	Stim4_Base	b
213.5	2	FaceMatching	1167	1	Stim9_LargeDistance	Stim9_LargeDistance	c
217.5	2	FaceMatching	2175	0	Stim6_Base	Stim6_SmallDistance	b
220.483	2	FaceMatching	1432	1	Stim3_LargeDistance	Stim3_Base	b
224.0	2	FaceMatching	1523	1	Stim8_LargeDistance	Stim8_LargeDistance	c
239.483	2	ShapeMatching	1592	1	S5	S3	b
242.983	2	ShapeMatching	740	1	S9	S7	b
245.983	2	ShapeMatching	1524	1	S6	S4	b
249.983	2	ShapeMatching	1148	1	S8	S6	b
252.983	2	ShapeMatching	1556	1	S4	S2	b
256.483	2	ShapeMatching	1152	1	S9	S9	c
271.983	2	NumberMatching	1844	1	D9_2	N9	c
275.483	2	NumberMatching	1272	1	N4	D2_2	b
279.483	2	NumberMatching	1664	0	D1_1	N3	b
282.483	2	NumberMatching	0	0	N6	D9_2	b
285.983	2	NumberMatching	332	1	N8	D6_2	b
288.983	2	NumberMatching	1588	1	N8	D8_1	c
