onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.984	2	NumberMatching	1608	1	D3_2	N3	c
12.484	2	NumberMatching	1884	1	N6	D9_2	b
15.484	2	NumberMatching	3588	1	D5_2	N5	c
19.484	2	NumberMatching	2548	0	D7_2	N7	c
22.984	2	NumberMatching	1560	1	N2	D2_1	c
27.0	2	NumberMatching	2224	1	D5_1	N7	b
44.484	2	ShapeMatching	0	0	S7	S5	b
48.484	2	ShapeMatching	2348	1	S4	S2	b
51.984	2	ShapeMatching	1368	1	S1	S1	c
55.0	2	ShapeMatching	0	0	S1	S8	b
58.984	2	ShapeMatching	2880	0	S5	S3	b
61.984	2	ShapeMatching	1952	1	S3	S1	b
79.984	2	ShapeMatching	0	0	S9	S7	b
83.984	2	ShapeMatching	2272	1	S2	S9	b
87.484	2	ShapeMatching	1084	1	S6	S6	c
90.484	2	ShapeMatching	1668	1	S8	S8	c
94.484	2	ShapeMatching	1900	1	S6	S4	b
97.984	2	ShapeMatching	1688	1	S5	S5	c
109.484	2	FaceMatching	3052	1	Stim4_LargeDistance	Stim4_Base	b
112.984	2	FaceMatching	1984	1	Stim9_Base	Stim9_SmallDistance	b
116.0	2	FaceMatching	1984	1	Stim2_LargeDistance	Stim2_Base	b
119.984	2	FaceMatching	1792	1	Stim5_LargeDistance	Stim5_Base	b
123.5	2	FaceMatching	2172	1	Stim6_Base	Stim6_SmallDistance	b
126.484	2	FaceMatching	1620	1	Stim1_LargeDistance	Stim1_Base	b
141.984	2	ShapeMatching	1872	1	S8	S6	b
145.484	2	ShapeMatching	1748	1	S7	S7	c
149.5	2	ShapeMatching	1508	1	S4	S4	c
152.484	2	ShapeMatching	1420	1	S9	S9	c
156.484	2	ShapeMatching	1564	1	S2	S2	c
159.984	2	ShapeMatching	2144	1	S3	S3	c
174.484	2	NumberMatching	2060	1	D1_1	N3	b
178.484	2	NumberMatching	1916	1	N8	D6_2	b
181.984	2	NumberMatching	2376	1	D9_1	N5	b
184.984	2	NumberMatching	1768	1	D7_1	N3	b
188.984	2	NumberMatching	1216	1	N2	D6_2	b
192.484	2	NumberMatching	1556	1	N8	D8_1	c
203.984	2	FaceMatching	1896	1	Stim7_Base	Stim7_SmallDistance	b
207.5	2	FaceMatching	1732	1	Stim1_LargeDistance	Stim1_LargeDistance	c
211.5	2	FaceMatching	1900	1	Stim8_LargeDistance	Stim8_LargeDistance	c
214.5	2	FaceMatching	2852	1	Stim9_LargeDistance	Stim9_LargeDistance	c
218.484	2	FaceMatching	1916	1	Stim7_LargeDistance	Stim7_LargeDistance	c
222.0	2	FaceMatching	1520	1	Stim6_LargeDistance	Stim6_LargeDistance	c
233.484	2	NumberMatching	2524	1	N4	D4_1	c
237.484	2	NumberMatching	1572	1	D1_2	N1	c
240.984	2	NumberMatching	0	0	D9_2	N9	c
243.984	2	NumberMatching	552	1	N6	D6_1	c
247.484	2	NumberMatching	1564	1	N4	D2_2	b
250.484	2	NumberMatching	1596	1	D3_1	N7	b
265.984	2	FaceMatching	2320	1	Stim4_LargeDistance	Stim4_LargeDistance	c
269.484	2	FaceMatching	1668	1	Stim2_LargeDistance	Stim2_LargeDistance	c
272.5	2	FaceMatching	1668	1	Stim5_LargeDistance	Stim5_LargeDistance	c
276.5	2	FaceMatching	1572	1	Stim3_LargeDistance	Stim3_LargeDistance	c
279.5	2	FaceMatching	2052	1	Stim3_LargeDistance	Stim3_Base	b
283.484	2	FaceMatching	1684	0	Stim8_Base	Stim8_SmallDistance	b
