onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	FaceMatching	2166	1	Stim3_Base	Stim3_SmallDistance	b
11.983	2	FaceMatching	1270	1	Stim9_Base	Stim9_Base	c
16.317	2	FaceMatching	1552	1	Stim7_Base	Stim7_Base	c
19.5	2	FaceMatching	1753	1	Stim4_Base	Stim4_Base	c
23.5	2	FaceMatching	1537	1	Stim8_LargeDistance	Stim8_Base	b
26.5	2	FaceMatching	1585	1	Stim6_Base	Stim6_Base	c
44.483	2	ShapeMatching	1810	1	S5	S5	c
47.483	2	ShapeMatching	962	1	S3	S3	c
50.983	2	ShapeMatching	1310	1	S3	S4	b
54.983	2	ShapeMatching	1846	1	S2	S3	b
57.983	2	ShapeMatching	1038	1	S7	S7	c
61.483	2	ShapeMatching	1386	1	S4	S5	b
76.983	2	FaceMatching	1518	1	Stim6_LargeDistance	Stim6_Base	b
80.0	2	FaceMatching	1669	1	Stim4_Base	Stim4_SmallDistance	b
84.0	2	FaceMatching	2053	0	Stim9_LargeDistance	Stim9_Base	b
87.483	2	FaceMatching	1690	1	Stim7_LargeDistance	Stim7_Base	b
90.5	2	FaceMatching	1617	1	Stim3_Base	Stim3_Base	c
94.0	2	FaceMatching	2941	0	Stim5_Base	Stim5_Base	c
106.483	2	NumberMatching	1866	1	N7	D4_2	b
109.483	2	NumberMatching	1138	1	N1	D1_1	c
112.983	2	NumberMatching	1534	1	D6_1	N3	b
116.983	2	NumberMatching	2798	0	D6_2	N6	c
120.483	2	NumberMatching	2090	0	N7	D7_1	c
123.483	2	NumberMatching	1850	1	D2_1	N5	b
141.983	2	ShapeMatching	1486	1	S6	S7	b
145.483	2	ShapeMatching	1690	1	S2	S2	c
149.483	2	ShapeMatching	1106	1	S5	S6	b
152.483	2	ShapeMatching	1066	1	S9	S9	c
156.483	2	ShapeMatching	1098	1	S1	S1	c
159.483	2	ShapeMatching	1754	0	S7	S8	b
177.483	2	NumberMatching	1858	1	N5	D1_2	b
180.483	2	NumberMatching	2194	1	D8_1	N5	b
183.983	2	NumberMatching	1246	0	N1	D4_2	b
187.983	2	NumberMatching	2150	1	D2_2	N2	c
190.983	2	NumberMatching	1654	1	N5	D5_1	c
194.983	2	NumberMatching	2006	1	D4_1	N8	b
209.983	2	ShapeMatching	2030	0	S4	S4	c
212.983	2	ShapeMatching	158	1	S6	S6	c
216.483	2	ShapeMatching	1426	1	S9	S1	b
220.483	2	ShapeMatching	1370	1	S8	S9	b
223.483	2	ShapeMatching	1794	1	S1	S2	b
226.983	2	ShapeMatching	1086	1	S8	S8	c
239.483	2	FaceMatching	2218	1	Stim8_Base	Stim8_Base	c
242.983	2	FaceMatching	1462	1	Stim1_Base	Stim1_Base	c
246.0	2	FaceMatching	1533	1	Stim2_Base	Stim2_Base	c
250.0	2	FaceMatching	1701	1	Stim5_Base	Stim5_SmallDistance	b
253.0	2	FaceMatching	3293	1	Stim2_Base	Stim2_SmallDistance	b
256.983	2	FaceMatching	2102	1	Stim1_Base	Stim1_SmallDistance	b
271.983	2	NumberMatching	2046	1	N3	D5_2	b
275.983	2	NumberMatching	2622	0	D8_2	N8	c
279.483	2	NumberMatching	1306	1	D4_2	N4	c
282.483	2	NumberMatching	2458	0	N9	D7_2	b
286.483	2	NumberMatching	1458	1	N3	D3_1	c
289.983	2	NumberMatching	1974	0	N9	D9_1	c
