onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	FaceMatching	992	1	Stim7_LargeDistance	Stim7_LargeDistance	c
12.5	2	FaceMatching	986	1	Stim8_LargeDistance	Stim8_LargeDistance	c
15.883	2	FaceMatching	1323	1	Stim2_LargeDistance	Stim2_Base	b
19.5	2	FaceMatching	1770	0	Stim2_LargeDistance	Stim2_LargeDistance	c
23.0	2	FaceMatching	1454	1	Stim7_Base	Stim7_SmallDistance	b
27.0	2	FaceMatching	1366	0	Stim1_LargeDistance	Stim1_LargeDistance	c
38.483	2	ShapeMatching	1683	1	S5	S5	c
42.483	2	ShapeMatching	1179	1	S2	S2	c
45.483	2	ShapeMatching	1075	1	S9	S9	c
48.983	2	ShapeMatching	1215	1	S3	S1	b
51.983	2	ShapeMatching	1063	1	S5	S3	b
55.983	2	ShapeMatching	1071	1	S8	S6	b
73.983	2	NumberMatching	1975	0	D3_1	N7	b
77.983	2	NumberMatching	1575	0	D5_2	N5	c
81.483	2	NumberMatching	1163	1	D9_1	N5	b
84.483	2	NumberMatching	0	0	N6	D9_2	b
87.983	2	NumberMatching	1471	1	N8	D8_1	c
90.983	2	NumberMatching	1063	0	D3_2	N3	c
103.483	2	NumberMatching	1939	0	D5_1	N7	b
106.983	2	NumberMatching	1751	1	D7_1	N3	b
109.983	2	NumberMatching	1511	1	N4	D2_2	b
113.983	2	NumberMatching	1599	1	D7_2	N7	c
117.483	2	NumberMatching	1507	1	N2	D2_1	c
120.483	2	NumberMatching	1811	0	D9_2	N9	c
135.983	2	FaceMatching	1935	1	Stim3_LargeDistance	Stim3_Base	b
139.0	2	FaceMatching	1350	0	Stim3_LargeDistance	Stim3_LargeDistance	c
143.0	2	FaceMatching	1534	0	Stim4_LargeDistance	Stim4_LargeDistance	c
146.5	2	FaceMatching	1202	1	Stim8_Base	Stim8_SmallDistance	b
149.5	2	FaceMatching	1498	0	Stim1_LargeDistance	Stim1_Base	b
153.5	2	FaceMatching	1506	0	Stim6_Base	Stim6_SmallDistance	b
168.483	2	NumberMatching	2131	1	N4	D4_1	c
172.483	2	NumberMatching	2203	1	N6	D6_1	c
175.483	2	NumberMatching	0	0	D1_1	N3	b
178.983	2	NumberMatching	1071	1	D1_2	N1	c
181.983	2	NumberMatching	1183	1	N2	D6_2	b
185.483	2	NumberMatching	1579	0	N8	D6_2	b
203.983	2	FaceMatching	1799	1	Stim5_LargeDistance	Stim5_LargeDistance	c
207.0	2	FaceMatching	918	0	Stim4_LargeDistance	Stim4_Base	b
210.5	2	FaceMatching	1330	0	Stim9_LargeDistance	Stim9_LargeDistance	c
214.5	2	FaceMatching	1490	1	Stim9_Base	Stim9_SmallDistance	b
218.0	2	FaceMatching	1862	1	Stim5_LargeDistance	Stim5_Base	b
222.0	2	FaceMatching	1286	0	Stim6_LargeDistance	Stim6_LargeDistance	c
239.483	2	ShapeMatching	1155	1	S6	S6	c
242.983	2	ShapeMatching	1431	1	S7	S5	b
245.983	2	ShapeMatching	1367	1	S4	S2	b
249.983	2	ShapeMatching	1207	1	S7	S7	c
252.983	2	ShapeMatching	1303	1	S1	S1	c
256.483	2	ShapeMatching	1843	0	S1	S8	b
271.983	2	ShapeMatching	1447	0	S2	S9	b
275.483	2	ShapeMatching	995	1	S3	S3	c
278.483	2	ShapeMatching	1803	0	S6	S4	b
282.483	2	ShapeMatching	1067	1	S4	S4	c
285.483	2	ShapeMatching	1195	1	S9	S7	b
289.483	2	ShapeMatching	1363	1	S8	S8	c
