onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.967	2	NumberMatching	1060	1	D1_2	N1	c
12.984	2	NumberMatching	1571	1	N6	D9_2	b
18.084	2	NumberMatching	0	0	D7_2	N7	c
19.484	2	NumberMatching	1287	1	N4	D2_2	b
23.484	2	NumberMatching	1271	1	D9_1	N5	b
26.984	2	NumberMatching	1267	1	N2	D2_1	c
38.467	2	NumberMatching	0	0	N6	D6_1	c
42.484	2	NumberMatching	1783	1	D3_1	N7	b
45.984	2	NumberMatching	1603	0	D9_2	N9	c
48.984	2	NumberMatching	1859	1	N8	D8_1	c
52.984	2	NumberMatching	1435	1	D5_1	N7	b
56.484	2	NumberMatching	1759	0	N8	D6_2	b
70.967	2	FaceMatching	1628	1	Stim7_LargeDistance	Stim7_LargeDistance	c
75.0	2	FaceMatching	1139	1	Stim7_Base	Stim7_SmallDistance	b
77.984	2	FaceMatching	1403	0	Stim1_LargeDistance	Stim1_Base	b
81.467	2	FaceMatching	1320	0	Stim8_LargeDistance	Stim8_LargeDistance	c
85.467	2	FaceMatching	1336	1	Stim1_LargeDistance	Stim1_LargeDistance	c
88.484	2	FaceMatching	1199	1	Stim9_Base	Stim9_SmallDistance	b
106.467	2	ShapeMatching	0	0	S3	S3	c
110.484	2	ShapeMatching	1647	0	S5	S3	b
113.967	2	ShapeMatching	1372	1	S6	S4	b
116.984	2	ShapeMatching	1355	1	S3	S1	b
120.984	2	ShapeMatching	1051	1	S7	S7	c
124.484	2	ShapeMatching	1127	1	S9	S7	b
141.967	2	FaceMatching	956	0	Stim9_LargeDistance	Stim9_LargeDistance	c
146.001	2	FaceMatching	1850	1	Stim5_LargeDistance	Stim5_LargeDistance	c
149.484	2	FaceMatching	1984	1	Stim8_Base	Stim8_SmallDistance	b
152.467	2	FaceMatching	1360	1	Stim2_LargeDistance	Stim2_Base	b
156.484	2	FaceMatching	1799	1	Stim6_Base	Stim6_SmallDistance	b
159.501	2	FaceMatching	1190	1	Stim4_LargeDistance	Stim4_LargeDistance	c
174.467	2	NumberMatching	0	0	D5_2	N5	c
178.484	2	NumberMatching	0	0	N2	D6_2	b
181.484	2	NumberMatching	0	0	N4	D4_1	c
184.984	2	NumberMatching	1555	1	D7_1	N3	b
187.984	2	NumberMatching	1435	0	D3_2	N3	c
191.484	2	NumberMatching	1423	1	D1_1	N3	b
209.967	2	ShapeMatching	1204	1	S7	S5	b
212.984	2	ShapeMatching	1123	1	S8	S8	c
216.984	2	ShapeMatching	1547	1	S2	S2	c
220.484	2	ShapeMatching	1335	1	S5	S5	c
223.484	2	ShapeMatching	0	0	S8	S6	b
227.484	2	ShapeMatching	1047	0	S9	S9	c
242.467	2	ShapeMatching	1400	1	S2	S9	b
246.484	2	ShapeMatching	1567	0	S4	S2	b
249.967	2	ShapeMatching	1868	1	S1	S1	c
252.984	2	ShapeMatching	1051	0	S4	S4	c
256.484	2	ShapeMatching	1575	1	S6	S6	c
260.484	2	ShapeMatching	1735	1	S1	S8	b
271.967	2	FaceMatching	1244	1	Stim2_LargeDistance	Stim2_LargeDistance	c
275.484	2	FaceMatching	1463	0	Stim3_LargeDistance	Stim3_LargeDistance	c
279.467	2	FaceMatching	1240	1	Stim6_LargeDistance	Stim6_LargeDistance	c
282.484	2	FaceMatching	1399	1	Stim3_LargeDistance	Stim3_Base	b
286.484	2	FaceMatching	1495	1	Stim5_LargeDistance	Stim5_Base	b
289.967	2	FaceMatching	1020	1	Stim4_LargeDistance	Stim4_Base	b
