onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	NumberMatching	0	0	N7	D7_1	c
13.0	2	NumberMatching	1352	1	N5	D5_1	c
16.0	2	NumberMatching	2088	1	N9	D7_2	b
19.483	2	NumberMatching	2029	0	D8_2	N8	c
22.483	2	NumberMatching	1205	0	D8_1	N5	b
26.483	2	NumberMatching	1381	1	D6_1	N3	b
44.483	2	NumberMatching	0	0	N1	D4_2	b
48.483	2	NumberMatching	0	0	D6_2	N6	c
51.483	2	NumberMatching	1157	0	D2_2	N2	c
54.983	2	NumberMatching	1721	1	D4_1	N8	b
57.983	2	NumberMatching	1537	1	N7	D4_2	b
61.483	2	NumberMatching	2149	1	D2_1	N5	b
76.983	2	FaceMatching	1465	0	Stim6_LargeDistance	Stim6_Base	b
80.5	2	FaceMatching	1628	1	Stim1_Base	Stim1_Base	c
83.5	2	FaceMatching	1228	1	Stim2_Base	Stim2_SmallDistance	b
87.5	2	FaceMatching	1684	1	Stim9_Base	Stim9_Base	c
90.5	2	FaceMatching	1228	1	Stim9_LargeDistance	Stim9_Base	b
94.5	2	FaceMatching	1356	1	Stim5_Base	Stim5_Base	c
109.483	2	ShapeMatching	2885	1	S4	S4	c
113.483	2	ShapeMatching	1213	0	S7	S8	b
116.983	2	ShapeMatching	1337	1	S3	S4	b
119.983	2	ShapeMatching	1817	1	S1	S2	b
123.483	2	ShapeMatching	1981	1	S2	S3	b
127.483	2	ShapeMatching	1253	1	S9	S9	c
144.983	2	NumberMatching	0	0	N1	D1_1	c
148.483	2	NumberMatching	0	0	N9	D9_1	c
151.483	2	NumberMatching	1829	0	N3	D3_1	c
155.483	2	NumberMatching	1469	1	N3	D5_2	b
158.483	2	NumberMatching	1093	1	N5	D1_2	b
162.483	2	NumberMatching	1221	1	D4_2	N4	c
174.483	2	ShapeMatching	0	0	S6	S7	b
177.483	2	ShapeMatching	1933	1	S8	S9	b
181.483	2	ShapeMatching	1189	1	S9	S1	b
184.983	2	ShapeMatching	1353	1	S7	S7	c
187.983	2	ShapeMatching	1673	0	S1	S1	c
191.983	2	ShapeMatching	1121	1	S5	S5	c
206.984	2	FaceMatching	1784	1	Stim2_Base	Stim2_Base	c
210.0	2	FaceMatching	1568	1	Stim4_Base	Stim4_SmallDistance	b
214.0	2	FaceMatching	1976	0	Stim4_Base	Stim4_Base	c
217.5	2	FaceMatching	1436	1	Stim3_Base	Stim3_Base	c
220.5	2	FaceMatching	1220	1	Stim6_Base	Stim6_Base	c
224.0	2	FaceMatching	1416	1	Stim3_Base	Stim3_SmallDistance	b
236.484	2	ShapeMatching	1092	0	S6	S6	c
239.984	2	ShapeMatching	1240	1	S5	S6	b
242.984	2	ShapeMatching	1296	1	S2	S2	c
246.984	2	ShapeMatching	968	1	S3	S3	c
249.984	2	ShapeMatching	872	1	S8	S8	c
253.984	2	ShapeMatching	1064	1	S4	S5	b
265.984	2	FaceMatching	1312	1	Stim7_LargeDistance	Stim7_Base	b
270.0	2	FaceMatching	1456	0	Stim5_Base	Stim5_SmallDistance	b
273.5	2	FaceMatching	2204	1	Stim8_Base	Stim8_Base	c
276.484	2	FaceMatching	1388	1	Stim7_Base	Stim7_Base	c
280.5	2	FaceMatching	1252	1	Stim8_LargeDistance	Stim8_Base	b
283.5	2	FaceMatching	2244	1	Stim1_Base	Stim1_SmallDistance	b
