onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	NumberMatching	3156	0	D7_2	N7	c
12.483	2	NumberMatching	1184	1	N4	D4_1	c
15.783	2	NumberMatching	1380	0	N8	D8_1	c
19.483	2	NumberMatching	1200	1	D9_2	N9	c
22.483	2	NumberMatching	1288	1	N6	D9_2	b
26.483	2	NumberMatching	1168	0	N6	D6_1	c
41.483	2	ShapeMatching	968	1	S4	S2	b
44.483	2	ShapeMatching	1296	0	S7	S5	b
48.483	2	ShapeMatching	1360	1	S3	S3	c
51.983	2	ShapeMatching	956	1	S8	S8	c
55.983	2	ShapeMatching	948	1	S6	S6	c
59.483	2	ShapeMatching	864	1	S7	S7	c
73.983	2	NumberMatching	1204	1	N4	D2_2	b
77.983	2	NumberMatching	1588	1	N2	D2_1	c
80.983	2	NumberMatching	1484	1	D5_1	N7	b
84.483	2	NumberMatching	0	0	N8	D6_2	b
87.483	2	NumberMatching	1784	0	D3_2	N3	c
91.483	2	NumberMatching	1328	1	D1_1	N3	b
109.483	2	ShapeMatching	1456	1	S2	S9	b
113.483	2	ShapeMatching	1224	1	S6	S4	b
116.983	2	ShapeMatching	1460	1	S1	S1	c
119.983	2	ShapeMatching	1116	1	S9	S7	b
123.983	2	ShapeMatching	1716	1	S8	S6	b
127.483	2	ShapeMatching	992	1	S5	S3	b
144.983	2	ShapeMatching	1548	1	S5	S5	c
148.983	2	ShapeMatching	980	1	S4	S4	c
151.983	2	ShapeMatching	1348	1	S3	S1	b
155.483	2	ShapeMatching	1624	1	S2	S2	c
159.483	2	ShapeMatching	1136	0	S1	S8	b
162.483	2	ShapeMatching	1216	1	S9	S9	c
174.483	2	NumberMatching	1144	1	D1_2	N1	c
178.483	2	NumberMatching	1128	1	D3_1	N7	b
181.983	2	NumberMatching	1740	1	D7_1	N3	b
184.983	2	NumberMatching	1020	1	D5_2	N5	c
188.983	2	NumberMatching	1140	1	D9_1	N5	b
191.983	2	NumberMatching	1212	1	N2	D6_2	b
203.983	2	FaceMatching	1484	1	Stim5_LargeDistance	Stim5_LargeDistance	c
207.0	2	FaceMatching	1715	1	Stim5_LargeDistance	Stim5_Base	b
210.5	2	FaceMatching	1279	1	Stim1_LargeDistance	Stim1_LargeDistance	c
214.5	2	FaceMatching	1583	0	Stim1_LargeDistance	Stim1_Base	b
217.5	2	FaceMatching	1927	1	Stim4_LargeDistance	Stim4_LargeDistance	c
221.0	2	FaceMatching	1739	0	Stim7_Base	Stim7_SmallDistance	b
239.483	2	FaceMatching	1768	1	Stim7_LargeDistance	Stim7_LargeDistance	c
243.0	2	FaceMatching	979	0	Stim8_Base	Stim8_SmallDistance	b
247.0	2	FaceMatching	1003	1	Stim6_LargeDistance	Stim6_LargeDistance	c
250.0	2	FaceMatching	1275	0	Stim2_LargeDistance	Stim2_Base	b
254.0	2	FaceMatching	11	0	Stim9_LargeDistance	Stim9_LargeDistance	c
257.5	2	FaceMatching	1423	0	Stim6_Base	Stim6_SmallDistance	b
271.984	2	FaceMatching	1627	1	Stim3_LargeDistance	Stim3_LargeDistance	c
276.0	2	FaceMatching	2011	0	Stim2_LargeDistance	Stim2_LargeDistance	c
278.984	2	FaceMatching	1243	1	Stim8_LargeDistance	Stim8_LargeDistance	c
282.5	2	FaceMatching	1327	1	Stim4_LargeDistance	Stim4_Base	b
285.5	2	FaceMatching	1751	1	Stim3_LargeDistance	Stim3_Base	b
289.0	2	FaceMatching	1691	1	Stim9_Base	Stim9_SmallDistance	b
