onset	duration	trial_type	response_time	correct
13.217	1.5	CON5	866	1
24.65	1.5	CON5	889	1
34.867	1.5	CON5	696	1
44.583	1.5	CON5	1100	1
54.8	1.5	CON5	1051	1
64.517	1.5	CON5	566	1
80.683	1.5	STM3	960	1
88.333	1.5	STM3	1326	0
95.483	1.5	STM3	2800	0
103.633	1.5	STM3	1466	1
111.283	1.5	STM3	1016	0
118.433	1.5	STM3	946	1
137.667	1.5	STM5	1248	0
147.384	1.5	STM5	1267	1
156.6	1.5	STM5	899	0
166.817	1.5	STM5	1122	0
176.534	1.5	STM5	1349	0
185.75	1.5	STM5	629	1
202.917	1.5	CON3	902	1
210.067	1.5	CON3	656	1
217.717	1.5	CON3	838	1
225.867	1.5	CON3	936	1
233.017	1.5	CON3	1194	1
240.667	1.5	CON3	960	1
