onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.967	2	FaceMatching	1772	1	Stim7_LargeDistance	Stim7_Base	b
12.5	2	FaceMatching	0	0	Stim8_Base	Stim8_Base	c
15.5	2	FaceMatching	1335	1	Stim6_Base	Stim6_Base	c
19.5	2	FaceMatching	1319	1	Stim1_Base	Stim1_Base	c
23.0	2	FaceMatching	1195	1	Stim6_LargeDistance	Stim6_Base	b
26.0	2	FaceMatching	2835	1	Stim7_Base	Stim7_Base	c
44.467	2	NumberMatching	0	0	N7	D7_1	c
47.984	2	NumberMatching	2275	1	N3	D5_2	b
50.967	2	NumberMatching	1716	1	N5	D1_2	b
54.984	2	NumberMatching	1563	1	D2_1	N5	b
58.484	2	NumberMatching	2007	1	D6_1	N3	b
61.467	2	NumberMatching	1336	1	D2_2	N2	c
76.967	2	FaceMatching	1740	1	Stim5_Base	Stim5_SmallDistance	b
80.5	2	FaceMatching	1863	0	Stim2_Base	Stim2_SmallDistance	b
84.5	2	FaceMatching	1095	1	Stim8_LargeDistance	Stim8_Base	b
87.484	2	FaceMatching	1431	0	Stim3_Base	Stim3_Base	c
90.967	2	FaceMatching	1396	0	Stim1_Base	Stim1_SmallDistance	b
94.984	2	FaceMatching	0	0	Stim4_Base	Stim4_Base	c
106.467	2	ShapeMatching	2176	0	S6	S6	c
109.967	2	ShapeMatching	1300	1	S3	S4	b
113.984	2	ShapeMatching	2019	1	S9	S1	b
116.967	2	ShapeMatching	1108	1	S4	S5	b
120.484	2	ShapeMatching	2583	1	S7	S8	b
124.467	2	ShapeMatching	1512	1	S5	S5	c
135.967	2	NumberMatching	1692	1	N9	D9_1	c
139.484	2	NumberMatching	1536	0	D4_2	N4	c
143.484	2	NumberMatching	2639	0	D4_1	N8	b
146.467	2	NumberMatching	1640	1	D8_1	N5	b
150.484	2	NumberMatching	1759	1	N1	D1_1	c
153.984	2	NumberMatching	2347	1	N7	D4_2	b
171.467	2	ShapeMatching	1448	1	S5	S6	b
175.484	2	ShapeMatching	2135	0	S2	S2	c
178.967	2	ShapeMatching	1548	1	S2	S3	b
181.984	2	ShapeMatching	1971	1	S9	S9	c
185.984	2	ShapeMatching	1595	1	S3	S3	c
188.984	2	ShapeMatching	1331	1	S8	S9	b
203.967	2	FaceMatching	2036	1	Stim9_Base	Stim9_Base	c
207.967	2	FaceMatching	0	0	Stim9_LargeDistance	Stim9_Base	b
211.5	2	FaceMatching	1215	1	Stim2_Base	Stim2_Base	c
214.484	2	FaceMatching	1679	0	Stim3_Base	Stim3_SmallDistance	b
218.0	2	FaceMatching	1267	1	Stim5_Base	Stim5_Base	c
221.0	2	FaceMatching	2803	1	Stim4_Base	Stim4_SmallDistance	b
236.467	2	ShapeMatching	2224	1	S4	S4	c
239.967	2	ShapeMatching	2164	1	S1	S2	b
243.967	2	ShapeMatching	1908	1	S6	S7	b
246.984	2	ShapeMatching	2155	1	S8	S8	c
250.467	2	ShapeMatching	2064	1	S7	S7	c
254.467	2	ShapeMatching	1424	1	S1	S1	c
271.967	2	NumberMatching	2596	0	N1	D4_2	b
275.967	2	NumberMatching	2468	1	D6_2	N6	c
278.967	2	NumberMatching	292	0	N3	D3_1	c
282.484	2	NumberMatching	1215	0	N9	D7_2	b
285.484	2	NumberMatching	0	0	D8_2	N8	c
288.984	2	NumberMatching	0	0	N5	D5_1	c
