onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.967	2	FaceMatching	1950	1	Stim7_LargeDistance	Stim7_Base	b
13.0	2	FaceMatching	1733	0	Stim4_Base	Stim4_Base	c
16.467	2	FaceMatching	2274	0	Stim3_Base	Stim3_SmallDistance	b
19.467	2	FaceMatching	1642	1	Stim6_Base	Stim6_Base	c
23.0	2	FaceMatching	1253	1	Stim5_Base	Stim5_Base	c
27.0	2	FaceMatching	1853	1	Stim9_LargeDistance	Stim9_Base	b
38.467	2	ShapeMatching	1426	1	S9	S1	b
41.984	2	ShapeMatching	933	1	S1	S2	b
44.984	2	ShapeMatching	965	1	S2	S2	c
48.984	2	ShapeMatching	997	1	S3	S4	b
51.983	2	ShapeMatching	982	0	S3	S3	c
55.484	2	ShapeMatching	1857	0	S7	S8	b
67.967	2	NumberMatching	2286	1	N9	D7_2	b
71.467	2	NumberMatching	834	1	N5	D5_1	c
74.484	2	NumberMatching	1489	1	D6_2	N6	c
78.484	2	NumberMatching	1433	1	D8_2	N8	c
81.984	2	NumberMatching	1381	1	D6_1	N3	b
85.984	2	NumberMatching	1469	0	N5	D1_2	b
97.467	2	ShapeMatching	1570	1	S4	S5	b
100.984	2	ShapeMatching	893	1	S8	S9	b
104.984	2	ShapeMatching	1293	1	S1	S1	c
107.984	2	ShapeMatching	1109	1	S9	S9	c
111.484	2	ShapeMatching	1017	1	S5	S6	b
114.484	2	ShapeMatching	1217	1	S4	S4	c
132.967	2	FaceMatching	1718	1	Stim8_Base	Stim8_Base	c
136.5	2	FaceMatching	1153	1	Stim3_Base	Stim3_Base	c
140.5	2	FaceMatching	1305	0	Stim5_Base	Stim5_SmallDistance	b
143.5	2	FaceMatching	1561	1	Stim2_Base	Stim2_Base	c
147.5	2	FaceMatching	1353	1	Stim6_LargeDistance	Stim6_Base	b
151.0	2	FaceMatching	1629	1	Stim8_LargeDistance	Stim8_Base	b
168.467	2	ShapeMatching	1890	1	S6	S7	b
171.984	2	ShapeMatching	1077	1	S6	S6	c
175.984	2	ShapeMatching	1053	1	S2	S3	b
178.984	2	ShapeMatching	1093	1	S5	S5	c
182.484	2	ShapeMatching	1025	1	S7	S7	c
185.484	2	ShapeMatching	945	1	S8	S8	c
200.967	2	NumberMatching	2134	1	D4_1	N8	b
203.967	2	NumberMatching	1366	1	D2_1	N5	b
207.984	2	NumberMatching	1797	1	N1	D4_2	b
211.484	2	NumberMatching	1433	0	N1	D1_1	c
215.484	2	NumberMatching	2121	1	N7	D4_2	b
218.967	2	NumberMatching	1662	1	N3	D5_2	b
233.467	2	FaceMatching	1802	1	Stim9_Base	Stim9_Base	c
237.0	2	FaceMatching	941	0	Stim1_Base	Stim1_SmallDistance	b
241.0	2	FaceMatching	1293	1	Stim7_Base	Stim7_Base	c
244.0	2	FaceMatching	0	0	Stim2_Base	Stim2_SmallDistance	b
247.5	2	FaceMatching	3721	1	Stim4_Base	Stim4_SmallDistance	b
251.467	2	FaceMatching	1538	1	Stim1_Base	Stim1_Base	c
265.967	2	NumberMatching	2118	0	N9	D9_1	c
269.467	2	NumberMatching	1690	1	N3	D3_1	c
273.484	2	NumberMatching	1393	1	D4_2	N4	c
276.484	2	NumberMatching	1481	0	D8_1	N5	b
279.967	2	NumberMatching	1294	0	N7	D7_1	c
282.984	2	NumberMatching	1173	1	D2_2	N2	c
