onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	FaceMatching	1419	1	Stim9_Base	Stim9_SmallDistance	b
12.0	2	FaceMatching	914	1	Stim3_LargeDistance	Stim3_LargeDistance	c
15.817	2	FaceMatching	897	1	Stim4_LargeDistance	Stim4_LargeDistance	c
19.5	2	FaceMatching	1230	0	Stim6_Base	Stim6_SmallDistance	b
23.0	2	FaceMatching	1650	0	Stim7_Base	Stim7_SmallDistance	b
26.0	2	FaceMatching	1274	1	Stim6_LargeDistance	Stim6_LargeDistance	c
44.483	2	NumberMatching	1303	1	N2	D6_2	b
47.983	2	NumberMatching	923	1	D1_2	N1	c
51.983	2	NumberMatching	1267	0	D9_2	N9	c
54.983	2	NumberMatching	1715	0	N6	D6_1	c
58.483	2	NumberMatching	1671	1	D5_2	N5	c
61.483	2	NumberMatching	1111	0	N8	D8_1	c
76.983	2	ShapeMatching	1155	1	S7	S7	c
80.483	2	ShapeMatching	951	1	S7	S5	b
84.483	2	ShapeMatching	1111	0	S2	S9	b
87.483	2	ShapeMatching	1359	1	S1	S8	b
91.483	2	ShapeMatching	959	1	S3	S1	b
94.983	2	ShapeMatching	1043	1	S3	S3	c
109.483	2	FaceMatching	1455	1	Stim4_LargeDistance	Stim4_Base	b
113.5	2	FaceMatching	1374	1	Stim2_LargeDistance	Stim2_Base	b
116.5	2	FaceMatching	1198	1	Stim5_LargeDistance	Stim5_LargeDistance	c
120.0	2	FaceMatching	1402	0	Stim2_LargeDistance	Stim2_LargeDistance	c
123.0	2	FaceMatching	1610	1	Stim5_LargeDistance	Stim5_Base	b
126.5	2	FaceMatching	1766	1	Stim8_LargeDistance	Stim8_LargeDistance	c
138.983	2	ShapeMatching	1435	1	S5	S5	c
142.483	2	ShapeMatching	943	1	S9	S9	c
145.483	2	ShapeMatching	1047	1	S5	S3	b
149.483	2	ShapeMatching	911	1	S8	S8	c
152.983	2	ShapeMatching	1003	1	S4	S4	c
155.983	2	ShapeMatching	939	1	S6	S4	b
174.484	2	ShapeMatching	942	1	S1	S1	c
177.984	2	ShapeMatching	954	1	S9	S7	b
181.984	2	ShapeMatching	1458	1	S2	S2	c
184.984	2	ShapeMatching	1146	1	S4	S2	b
188.984	2	ShapeMatching	906	1	S8	S6	b
191.984	2	ShapeMatching	1042	1	S6	S6	c
203.984	2	NumberMatching	1258	1	N6	D9_2	b
207.984	2	NumberMatching	1538	1	D9_1	N5	b
210.984	2	NumberMatching	1122	1	D5_1	N7	b
214.484	2	NumberMatching	1294	1	N2	D2_1	c
217.484	2	NumberMatching	1366	1	N4	D4_1	c
220.984	2	NumberMatching	1634	1	N8	D6_2	b
233.484	2	NumberMatching	1558	1	D3_2	N3	c
236.484	2	NumberMatching	1470	1	N4	D2_2	b
240.484	2	NumberMatching	1126	1	D7_1	N3	b
243.984	2	NumberMatching	1530	1	D7_2	N7	c
247.984	2	NumberMatching	1050	1	D1_1	N3	b
251.484	2	NumberMatching	1190	1	D3_1	N7	b
268.984	2	FaceMatching	1266	1	Stim9_LargeDistance	Stim9_LargeDistance	c
272.5	2	FaceMatching	1582	1	Stim7_LargeDistance	Stim7_LargeDistance	c
276.6	2	FaceMatching	1074	1	Stim1_LargeDistance	Stim1_Base	b
279.5	2	FaceMatching	1406	1	Stim3_LargeDistance	Stim3_Base	b
283.5	2	FaceMatching	1478	1	Stim1_LargeDistance	Stim1_LargeDistance	c
287.0	2	FaceMatching	986	0	Stim8_Base	Stim8_SmallDistance	b
