onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.984	2	NumberMatching	1334	1	D3_2	N3	c
12.484	2	NumberMatching	1146	1	D1_2	N1	c
16.484	2	NumberMatching	1506	1	D3_1	N7	b
19.484	2	NumberMatching	1626	1	N4	D2_2	b
22.984	2	NumberMatching	1710	0	D7_2	N7	c
26.984	2	NumberMatching	1806	0	N6	D6_1	c
38.484	2	ShapeMatching	1434	1	S2	S9	b
41.984	2	ShapeMatching	902	1	S4	S4	c
45.984	2	ShapeMatching	990	1	S2	S2	c
48.984	2	ShapeMatching	1110	1	S5	S5	c
52.484	2	ShapeMatching	1218	1	S1	S8	b
55.484	2	ShapeMatching	1514	1	S7	S5	b
67.984	2	FaceMatching	1606	1	Stim2_LargeDistance	Stim2_LargeDistance	c
71.0	2	FaceMatching	2550	1	Stim8_LargeDistance	Stim8_LargeDistance	c
74.984	2	FaceMatching	1414	1	Stim1_LargeDistance	Stim1_Base	b
78.5	2	FaceMatching	2282	1	Stim9_Base	Stim9_SmallDistance	b
82.484	2	FaceMatching	1690	1	Stim1_LargeDistance	Stim1_LargeDistance	c
85.5	2	FaceMatching	1338	1	Stim3_LargeDistance	Stim3_Base	b
97.484	2	ShapeMatching	938	1	S7	S7	c
101.484	2	ShapeMatching	930	1	S1	S1	c
104.984	2	ShapeMatching	0	0	S4	S2	b
107.984	2	ShapeMatching	1182	1	S3	S3	c
111.984	2	ShapeMatching	1094	1	S9	S7	b
114.984	2	ShapeMatching	1270	1	S6	S6	c
129.984	2	NumberMatching	1462	1	D5_1	N7	b
132.984	2	NumberMatching	1494	1	D7_1	N3	b
136.984	2	NumberMatching	1262	1	N2	D6_2	b
140.484	2	NumberMatching	2082	1	N8	D6_2	b
144.484	2	NumberMatching	1426	1	D1_1	N3	b
147.484	2	NumberMatching	1602	1	D9_1	N5	b
162.484	2	FaceMatching	1410	1	Stim9_LargeDistance	Stim9_LargeDistance	c
166.5	2	FaceMatching	1274	1	Stim4_LargeDistance	Stim4_Base	b
170.0	2	FaceMatching	1910	1	Stim6_Base	Stim6_SmallDistance	b
173.0	2	FaceMatching	2030	1	Stim8_Base	Stim8_SmallDistance	b
176.984	2	FaceMatching	1454	1	Stim7_Base	Stim7_SmallDistance	b
180.0	2	FaceMatching	1886	1	Stim3_LargeDistance	Stim3_LargeDistance	c
197.984	2	ShapeMatching	1022	1	S6	S4	b
201.984	2	ShapeMatching	1462	1	S8	S8	c
204.984	2	ShapeMatching	1246	1	S5	S3	b
208.484	2	ShapeMatching	1202	1	S9	S9	c
211.484	2	ShapeMatching	1626	1	S3	S1	b
215.484	2	ShapeMatching	1834	1	S8	S6	b
233.484	2	FaceMatching	1586	1	Stim4_LargeDistance	Stim4_LargeDistance	c
236.501	2	FaceMatching	1105	0	Stim7_LargeDistance	Stim7_LargeDistance	c
240.001	2	FaceMatching	1397	1	Stim2_LargeDistance	Stim2_Base	b
244.001	2	FaceMatching	1957	1	Stim5_LargeDistance	Stim5_Base	b
247.501	2	FaceMatching	1553	1	Stim5_LargeDistance	Stim5_LargeDistance	c
251.501	2	FaceMatching	1065	0	Stim6_LargeDistance	Stim6_LargeDistance	c
265.984	2	NumberMatching	1462	0	N8	D8_1	c
269.984	2	NumberMatching	1662	1	N4	D4_1	c
273.484	2	NumberMatching	1170	1	N2	D2_1	c
276.484	2	NumberMatching	0	0	D5_2	N5	c
279.984	2	NumberMatching	590	0	D9_2	N9	c
283.984	2	NumberMatching	1566	0	N6	D9_2	b
