onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	NumberMatching	1795	1	D6_1	N3	b
12.983	2	NumberMatching	1235	1	D4_2	N4	c
15.983	2	NumberMatching	2066	1	N3	D5_2	b
19.483	2	NumberMatching	1255	1	N1	D1_1	c
23.484	2	NumberMatching	1350	1	D2_2	N2	c
26.984	2	NumberMatching	2514	1	N9	D7_2	b
44.484	2	ShapeMatching	1238	1	S4	S5	b
48.484	2	ShapeMatching	910	1	S6	S6	c
51.984	2	ShapeMatching	978	1	S3	S3	c
54.984	2	ShapeMatching	1081	1	S7	S7	c
58.984	2	ShapeMatching	898	1	S1	S1	c
62.484	2	ShapeMatching	982	1	S9	S9	c
79.984	2	ShapeMatching	1074	1	S5	S6	b
83.484	2	ShapeMatching	1086	1	S2	S2	c
87.484	2	ShapeMatching	1054	1	S3	S4	b
90.484	2	ShapeMatching	1278	1	S1	S2	b
93.984	2	ShapeMatching	1226	1	S6	S7	b
96.984	2	ShapeMatching	1754	1	S8	S9	b
109.484	2	NumberMatching	1670	1	N1	D4_2	b
112.484	2	NumberMatching	2542	1	D6_2	N6	c
115.984	2	NumberMatching	2746	1	D8_2	N8	c
119.984	2	NumberMatching	1554	1	D4_1	N8	b
123.484	2	NumberMatching	1926	1	N9	D9_1	c
126.484	2	NumberMatching	1310	1	D2_1	N5	b
141.984	2	ShapeMatching	1058	1	S9	S1	b
144.984	2	ShapeMatching	1386	1	S7	S8	b
148.484	2	ShapeMatching	982	1	S2	S3	b
152.484	2	ShapeMatching	1182	1	S5	S5	c
155.484	2	ShapeMatching	958	1	S8	S8	c
159.484	2	ShapeMatching	1254	1	S4	S4	c
174.484	2	FaceMatching	1646	1	Stim7_LargeDistance	Stim7_Base	b
177.5	2	FaceMatching	1894	1	Stim8_LargeDistance	Stim8_Base	b
181.5	2	FaceMatching	1494	0	Stim5_Base	Stim5_SmallDistance	b
185.0	2	FaceMatching	2426	1	Stim1_Base	Stim1_Base	c
188.984	2	FaceMatching	1146	1	Stim5_Base	Stim5_Base	c
192.0	2	FaceMatching	2234	1	Stim6_Base	Stim6_Base	c
203.984	2	FaceMatching	866	1	Stim8_Base	Stim8_Base	c
207.0	2	FaceMatching	978	1	Stim2_Base	Stim2_Base	c
211.0	2	FaceMatching	1266	1	Stim9_LargeDistance	Stim9_Base	b
214.5	2	FaceMatching	1758	0	Stim1_Base	Stim1_SmallDistance	b
217.5	2	FaceMatching	1814	1	Stim6_LargeDistance	Stim6_Base	b
221.5	2	FaceMatching	2214	1	Stim4_Base	Stim4_SmallDistance	b
236.484	2	FaceMatching	2590	1	Stim2_Base	Stim2_SmallDistance	b
239.484	2	FaceMatching	1078	1	Stim3_Base	Stim3_Base	c
243.501	2	FaceMatching	2405	1	Stim4_Base	Stim4_Base	c
246.984	2	FaceMatching	1418	1	Stim9_Base	Stim9_Base	c
250.001	2	FaceMatching	1441	0	Stim3_Base	Stim3_SmallDistance	b
254.001	2	FaceMatching	2553	1	Stim7_Base	Stim7_Base	c
271.984	2	NumberMatching	1370	1	N3	D3_1	c
274.984	2	NumberMatching	1370	1	N5	D1_2	b
278.984	2	NumberMatching	2210	0	N7	D4_2	b
282.484	2	NumberMatching	1942	1	N5	D5_1	c
285.484	2	NumberMatching	1502	1	D8_1	N5	b
289.484	2	NumberMatching	2326	1	N7	D7_1	c
