onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.867	2	NumberMatching	1646	1	D2_2	N2	c
11.884	2	NumberMatching	1237	1	N1	D4_2	b
15.884	2	NumberMatching	1269	1	N5	D1_2	b
19.384	2	NumberMatching	1657	1	D4_2	N4	c
23.384	2	NumberMatching	1033	1	D2_1	N5	b
26.884	2	NumberMatching	1349	1	D6_1	N3	b
38.367	2	FaceMatching	1442	1	Stim3_Base	Stim3_SmallDistance	b
42.4	2	FaceMatching	1233	1	Stim8_LargeDistance	Stim8_Base	b
45.4	2	FaceMatching	1369	1	Stim6_Base	Stim6_Base	c
48.9	2	FaceMatching	1837	1	Stim4_Base	Stim4_SmallDistance	b
52.9	2	FaceMatching	1573	1	Stim8_Base	Stim8_Base	c
56.401	2	FaceMatching	1128	1	Stim9_LargeDistance	Stim9_Base	b
70.867	2	ShapeMatching	1158	0	S2	S2	c
74.384	2	ShapeMatching	1113	1	S5	S6	b
78.384	2	ShapeMatching	1161	1	S4	S4	c
81.384	2	ShapeMatching	1073	1	S2	S3	b
85.384	2	ShapeMatching	1257	1	S8	S9	b
88.384	2	ShapeMatching	921	1	S1	S1	c
103.367	2	NumberMatching	0	0	N7	D7_1	c
106.384	2	NumberMatching	1233	1	D8_1	N5	b
109.884	2	NumberMatching	1373	1	D8_2	N8	c
113.884	2	NumberMatching	1773	1	N9	D7_2	b
116.884	2	NumberMatching	1365	0	N7	D4_2	b
120.384	2	NumberMatching	1465	1	N9	D9_1	c
138.867	2	NumberMatching	1126	0	N3	D3_1	c
142.384	2	NumberMatching	1257	1	N3	D5_2	b
146.384	2	NumberMatching	1225	1	N1	D1_1	c
149.384	2	NumberMatching	1849	1	D4_1	N8	b
153.384	2	NumberMatching	1482	1	D6_2	N6	c
156.884	2	NumberMatching	1749	1	N5	D5_1	c
171.367	2	ShapeMatching	1122	1	S5	S5	c
174.884	2	ShapeMatching	1621	0	S7	S8	b
177.884	2	ShapeMatching	1637	1	S3	S4	b
181.884	2	ShapeMatching	1493	1	S9	S1	b
185.384	2	ShapeMatching	1201	1	S3	S3	c
188.384	2	ShapeMatching	1273	1	S4	S5	b
206.867	2	FaceMatching	1158	1	Stim1_Base	Stim1_Base	c
210.401	2	FaceMatching	1048	1	Stim2_Base	Stim2_SmallDistance	b
213.401	2	FaceMatching	1240	1	Stim7_Base	Stim7_Base	c
217.401	2	FaceMatching	1648	0	Stim9_Base	Stim9_Base	c
220.901	2	FaceMatching	1436	1	Stim7_LargeDistance	Stim7_Base	b
223.901	2	FaceMatching	1412	0	Stim5_Base	Stim5_Base	c
242.368	2	FaceMatching	0	0	Stim3_Base	Stim3_Base	c
245.901	2	FaceMatching	1428	1	Stim1_Base	Stim1_SmallDistance	b
249.901	2	FaceMatching	1508	1	Stim2_Base	Stim2_Base	c
252.901	2	FaceMatching	1508	1	Stim5_Base	Stim5_SmallDistance	b
256.901	2	FaceMatching	1445	0	Stim6_LargeDistance	Stim6_Base	b
259.901	2	FaceMatching	1668	0	Stim4_Base	Stim4_Base	c
271.868	2	ShapeMatching	853	1	S9	S9	c
275.884	2	ShapeMatching	1269	1	S6	S6	c
279.384	2	ShapeMatching	1418	1	S1	S2	b
282.384	2	ShapeMatching	1114	1	S7	S7	c
285.884	2	ShapeMatching	814	1	S8	S8	c
288.884	2	ShapeMatching	790	1	S6	S7	b
