onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	NumberMatching	1897	1	D9_1	N5	b
12.983	2	NumberMatching	1625	1	N2	D6_2	b
18.183	2	NumberMatching	0	0	N2	D2_1	c
19.483	2	NumberMatching	1493	1	D1_2	N1	c
22.483	2	NumberMatching	1653	1	D3_1	N7	b
26.05	2	NumberMatching	1598	1	D3_2	N3	c
41.483	2	NumberMatching	1565	0	D7_2	N7	c
44.483	2	NumberMatching	1813	1	N6	D6_1	c
48.483	2	NumberMatching	1486	1	D1_1	N3	b
51.983	2	NumberMatching	2049	0	D7_1	N3	b
54.983	2	NumberMatching	1865	0	N8	D8_1	c
58.483	2	NumberMatching	1621	0	N4	D4_1	c
70.983	2	ShapeMatching	1449	1	S9	S7	b
74.483	2	ShapeMatching	1709	1	S2	S2	c
77.483	2	ShapeMatching	1405	1	S9	S9	c
81.483	2	ShapeMatching	1469	1	S1	S8	b
84.483	2	ShapeMatching	1301	1	S6	S6	c
88.483	2	ShapeMatching	1253	1	S6	S4	b
106.483	2	ShapeMatching	1453	1	S2	S9	b
110.483	2	ShapeMatching	1397	1	S3	S1	b
113.483	2	ShapeMatching	1629	1	S5	S3	b
116.983	2	ShapeMatching	1129	1	S4	S4	c
120.983	2	ShapeMatching	1129	1	S5	S5	c
124.483	2	ShapeMatching	1517	1	S7	S7	c
135.983	2	FaceMatching	1137	1	Stim7_LargeDistance	Stim7_LargeDistance	c
139.617	2	FaceMatching	2055	1	Stim7_Base	Stim7_SmallDistance	b
143.483	2	FaceMatching	1813	0	Stim8_LargeDistance	Stim8_LargeDistance	c
146.567	2	FaceMatching	1553	1	Stim9_Base	Stim9_SmallDistance	b
150.567	2	FaceMatching	1361	1	Stim5_LargeDistance	Stim5_LargeDistance	c
153.583	2	FaceMatching	1601	1	Stim3_LargeDistance	Stim3_Base	b
168.483	2	NumberMatching	1637	1	D5_1	N7	b
171.55	2	NumberMatching	0	0	D9_2	N9	c
175.483	2	NumberMatching	2494	1	D5_2	N5	c
178.983	2	NumberMatching	1537	1	N8	D6_2	b
181.983	2	NumberMatching	1457	1	N4	D2_2	b
185.983	2	NumberMatching	1657	1	N6	D9_2	b
203.983	2	FaceMatching	1841	1	Stim2_LargeDistance	Stim2_Base	b
208.067	2	FaceMatching	1525	1	Stim1_LargeDistance	Stim1_Base	b
211.05	2	FaceMatching	2094	0	Stim8_Base	Stim8_SmallDistance	b
214.483	2	FaceMatching	1709	1	Stim2_LargeDistance	Stim2_LargeDistance	c
217.5	2	FaceMatching	1812	1	Stim3_LargeDistance	Stim3_LargeDistance	c
221.0	2	FaceMatching	2128	0	Stim9_LargeDistance	Stim9_LargeDistance	c
233.483	2	FaceMatching	1725	1	Stim4_LargeDistance	Stim4_LargeDistance	c
237.0	2	FaceMatching	1600	1	Stim5_LargeDistance	Stim5_Base	b
240.05	2	FaceMatching	2374	1	Stim6_Base	Stim6_SmallDistance	b
243.983	2	FaceMatching	1393	1	Stim4_LargeDistance	Stim4_Base	b
247.5	2	FaceMatching	1564	1	Stim6_LargeDistance	Stim6_LargeDistance	c
250.5	2	FaceMatching	0	0	Stim1_LargeDistance	Stim1_LargeDistance	c
268.983	2	ShapeMatching	1129	1	S1	S1	c
272.483	2	ShapeMatching	1901	1	S8	S8	c
275.483	2	ShapeMatching	1213	1	S7	S5	b
279.483	2	ShapeMatching	1965	1	S3	S3	c
282.483	2	ShapeMatching	1165	1	S8	S6	b
286.483	2	ShapeMatching	1613	1	S4	S2	b
