onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.967	2	FaceMatching	2675	1	Stim1_Base	Stim1_Base	c
11.967	2	FaceMatching	1355	1	Stim6_Base	Stim6_Base	c
16.0	2	FaceMatching	1682	1	Stim2_Base	Stim2_SmallDistance	b
19.5	2	FaceMatching	1614	1	Stim7_LargeDistance	Stim7_Base	b
22.483	2	FaceMatching	1903	1	Stim4_Base	Stim4_Base	c
25.983	2	FaceMatching	1499	1	Stim8_Base	Stim8_Base	c
41.467	2	FaceMatching	1807	1	Stim5_Base	Stim5_SmallDistance	b
44.483	2	FaceMatching	1687	1	Stim1_Base	Stim1_SmallDistance	b
47.984	2	FaceMatching	1058	1	Stim3_Base	Stim3_SmallDistance	b
51.984	2	FaceMatching	1098	0	Stim7_Base	Stim7_Base	c
55.467	2	FaceMatching	1175	1	Stim4_Base	Stim4_SmallDistance	b
58.484	2	FaceMatching	2006	1	Stim3_Base	Stim3_Base	c
76.967	2	NumberMatching	2107	1	N7	D4_2	b
80.467	2	NumberMatching	0	0	D8_2	N8	c
84.484	2	NumberMatching	1734	1	D2_1	N5	b
87.484	2	NumberMatching	2350	0	D6_2	N6	c
90.967	2	NumberMatching	1339	1	D2_2	N2	c
94.984	2	NumberMatching	1866	1	N1	D4_2	b
106.467	2	FaceMatching	1463	1	Stim6_LargeDistance	Stim6_Base	b
110.484	2	FaceMatching	918	0	Stim2_Base	Stim2_Base	c
113.984	2	FaceMatching	1426	1	Stim9_Base	Stim9_Base	c
116.984	2	FaceMatching	1034	0	Stim8_LargeDistance	Stim8_Base	b
120.484	2	FaceMatching	1454	1	Stim9_LargeDistance	Stim9_Base	b
124.484	2	FaceMatching	1254	1	Stim5_Base	Stim5_Base	c
135.967	2	NumberMatching	3787	1	N7	D7_1	c
139.967	2	NumberMatching	1467	1	D4_2	N4	c
142.984	2	NumberMatching	0	0	N3	D5_2	b
146.484	2	NumberMatching	694	1	N5	D1_2	b
149.484	2	NumberMatching	3094	1	N9	D9_1	c
152.967	2	NumberMatching	1483	1	D6_1	N3	b
171.467	2	ShapeMatching	1551	1	S2	S3	b
174.467	2	ShapeMatching	1727	1	S2	S2	c
178.484	2	ShapeMatching	1342	0	S5	S6	b
181.984	2	ShapeMatching	1274	0	S1	S1	c
185.984	2	ShapeMatching	1154	1	S8	S9	b
188.984	2	ShapeMatching	1098	1	S3	S3	c
203.967	2	ShapeMatching	1507	1	S8	S8	c
207.984	2	ShapeMatching	1330	1	S1	S2	b
211.484	2	ShapeMatching	1742	1	S6	S7	b
214.484	2	ShapeMatching	1182	1	S4	S5	b
217.984	2	ShapeMatching	1098	1	S9	S9	c
220.984	2	ShapeMatching	1666	1	S4	S4	c
239.467	2	NumberMatching	1759	1	D8_1	N5	b
242.484	2	NumberMatching	2886	1	N9	D7_2	b
245.967	2	NumberMatching	211	0	N1	D1_1	c
249.984	2	NumberMatching	1730	1	D4_1	N8	b
252.984	2	NumberMatching	2506	1	N3	D3_1	c
256.967	2	NumberMatching	1307	1	N5	D5_1	c
271.967	2	ShapeMatching	995	1	S5	S5	c
274.984	2	ShapeMatching	1242	1	S6	S6	c
278.984	2	ShapeMatching	2394	1	S7	S8	b
282.467	2	ShapeMatching	1687	1	S7	S7	c
285.484	2	ShapeMatching	1454	1	S9	S1	b
288.984	2	ShapeMatching	0	0	S3	S4	b
