onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.966	2	ShapeMatching	1388	1	S5	S6	b
12.483	2	ShapeMatching	1639	1	S7	S8	b
16.783	2	ShapeMatching	971	1	S3	S4	b
19.483	2	ShapeMatching	1055	1	S7	S7	c
23.483	2	ShapeMatching	775	1	S3	S3	c
26.983	2	ShapeMatching	995	1	S4	S5	b
44.466	2	NumberMatching	1776	1	D2_1	N5	b
48.483	2	NumberMatching	1647	1	D4_2	N4	c
51.483	2	NumberMatching	1359	1	D8_1	N5	b
54.983	2	NumberMatching	1859	1	N7	D7_1	c
58.983	2	NumberMatching	1675	1	N5	D1_2	b
62.483	2	NumberMatching	1799	1	N9	D7_2	b
79.966	2	NumberMatching	1644	1	N3	D3_1	c
83.483	2	NumberMatching	1687	1	D6_2	N6	c
87.483	2	NumberMatching	1480	1	N5	D5_1	c
90.483	2	NumberMatching	1271	1	N3	D5_2	b
94.483	2	NumberMatching	1359	1	D6_1	N3	b
97.983	2	NumberMatching	1147	1	N1	D1_1	c
109.466	2	ShapeMatching	1168	1	S4	S4	c
113.483	2	ShapeMatching	1103	1	S8	S9	b
116.483	2	ShapeMatching	1559	1	S1	S2	b
119.983	2	ShapeMatching	963	1	S2	S3	b
122.983	2	ShapeMatching	1219	1	S9	S9	c
126.483	2	ShapeMatching	1551	1	S5	S5	c
141.966	2	NumberMatching	1588	1	N9	D9_1	c
145.483	2	NumberMatching	1775	1	D4_1	N8	b
148.483	2	NumberMatching	3831	1	D8_2	N8	c
152.466	2	NumberMatching	1560	1	N7	D4_2	b
155.983	2	NumberMatching	1403	1	D2_2	N2	c
159.983	2	NumberMatching	1587	1	N1	D4_2	b
174.466	2	FaceMatching	1544	1	Stim3_Base	Stim3_Base	c
178.5	2	FaceMatching	1534	1	Stim9_LargeDistance	Stim9_Base	b
181.5	2	FaceMatching	1670	1	Stim7_Base	Stim7_Base	c
184.983	2	FaceMatching	1899	1	Stim5_Base	Stim5_Base	c
189.0	2	FaceMatching	1546	1	Stim6_Base	Stim6_Base	c
191.983	2	FaceMatching	1483	1	Stim8_LargeDistance	Stim8_Base	b
206.966	2	FaceMatching	2108	1	Stim2_Base	Stim2_SmallDistance	b
210.966	2	FaceMatching	1884	1	Stim1_Base	Stim1_Base	c
214.483	2	FaceMatching	1567	1	Stim5_Base	Stim5_SmallDistance	b
217.483	2	FaceMatching	2183	0	Stim1_Base	Stim1_SmallDistance	b
220.966	2	FaceMatching	2028	1	Stim9_Base	Stim9_Base	c
224.966	2	FaceMatching	1348	1	Stim2_Base	Stim2_Base	c
236.466	2	FaceMatching	1600	1	Stim4_Base	Stim4_SmallDistance	b
240.483	2	FaceMatching	2447	1	Stim4_Base	Stim4_Base	c
243.466	2	FaceMatching	1568	1	Stim7_LargeDistance	Stim7_Base	b
246.983	2	FaceMatching	1307	0	Stim3_Base	Stim3_SmallDistance	b
250.983	2	FaceMatching	1427	1	Stim8_Base	Stim8_Base	c
253.983	2	FaceMatching	1835	1	Stim6_LargeDistance	Stim6_Base	b
271.966	2	ShapeMatching	1092	1	S2	S2	c
274.983	2	ShapeMatching	1115	0	S6	S7	b
278.483	2	ShapeMatching	1815	1	S9	S1	b
282.483	2	ShapeMatching	927	1	S8	S8	c
285.483	2	ShapeMatching	1311	1	S6	S6	c
288.983	2	ShapeMatching	931	1	S1	S1	c
