onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	NumberMatching	0	0	N9	D9_1	c
12.566	2	NumberMatching	1617	1	N7	D7_1	c
16.566	2	NumberMatching	1769	1	D8_2	N8	c
19.55	2	NumberMatching	2513	1	D6_2	N6	c
22.983	2	NumberMatching	1328	1	N3	D5_2	b
26.066	2	NumberMatching	1525	1	D8_1	N5	b
44.483	2	NumberMatching	1300	1	D4_1	N8	b
47.55	2	NumberMatching	1401	1	N5	D1_2	b
51.583	2	NumberMatching	2136	1	D4_2	N4	c
54.983	2	NumberMatching	1664	1	N7	D4_2	b
58.05	2	NumberMatching	1437	1	N9	D7_2	b
62.066	2	NumberMatching	1501	1	N1	D1_1	c
76.983	2	ShapeMatching	2040	1	S5	S6	b
80.983	2	ShapeMatching	1688	1	S7	S7	c
84.566	2	ShapeMatching	0	0	S8	S9	b
87.483	2	ShapeMatching	1068	1	S6	S6	c
91.083	2	ShapeMatching	3116	1	S3	S4	b
94.983	2	ShapeMatching	1016	1	S3	S3	c
109.483	2	ShapeMatching	1436	1	S5	S5	c
113.55	2	ShapeMatching	0	0	S9	S1	b
116.983	2	ShapeMatching	1808	1	S7	S8	b
119.983	2	ShapeMatching	2400	1	S1	S1	c
123.483	2	ShapeMatching	1588	1	S2	S3	b
126.483	2	ShapeMatching	1716	1	S4	S4	c
144.983	2	FaceMatching	2016	1	Stim7_LargeDistance	Stim7_Base	b
148.483	2	FaceMatching	1228	0	Stim1_Base	Stim1_SmallDistance	b
152.6	2	FaceMatching	2575	1	Stim3_Base	Stim3_SmallDistance	b
155.483	2	FaceMatching	1860	1	Stim9_LargeDistance	Stim9_Base	b
159.6	2	FaceMatching	2159	0	Stim5_Base	Stim5_SmallDistance	b
162.983	2	FaceMatching	2384	0	Stim8_LargeDistance	Stim8_Base	b
180.483	2	FaceMatching	1596	1	Stim2_Base	Stim2_Base	c
184.0	2	FaceMatching	1503	0	Stim7_Base	Stim7_Base	c
188.067	2	FaceMatching	1988	0	Stim4_Base	Stim4_SmallDistance	b
190.983	2	FaceMatching	2224	0	Stim5_Base	Stim5_Base	c
194.983	2	FaceMatching	1472	0	Stim9_Base	Stim9_Base	c
198.567	2	FaceMatching	1744	1	Stim6_Base	Stim6_Base	c
212.983	2	ShapeMatching	1368	1	S2	S2	c
216.983	2	ShapeMatching	1392	1	S1	S2	b
219.983	2	ShapeMatching	1408	1	S4	S5	b
223.483	2	ShapeMatching	1380	1	S8	S8	c
227.483	2	ShapeMatching	1571	1	S6	S7	b
230.483	2	ShapeMatching	3428	1	S9	S9	c
242.483	2	FaceMatching	2548	1	Stim1_Base	Stim1_Base	c
245.483	2	FaceMatching	1612	1	Stim8_Base	Stim8_Base	c
249.567	2	FaceMatching	1392	1	Stim6_LargeDistance	Stim6_Base	b
253.0	2	FaceMatching	1911	1	Stim3_Base	Stim3_Base	c
257.083	2	FaceMatching	1484	0	Stim2_Base	Stim2_SmallDistance	b
260.5	2	FaceMatching	2531	0	Stim4_Base	Stim4_Base	c
271.983	2	NumberMatching	1680	1	N3	D3_1	c
276.05	2	NumberMatching	1309	1	D2_1	N5	b
278.983	2	NumberMatching	0	0	N1	D4_2	b
282.567	2	NumberMatching	2024	1	D2_2	N2	c
286.483	2	NumberMatching	2484	1	N5	D5_1	c
289.483	2	NumberMatching	1436	1	D6_1	N3	b
