onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.966	2	ShapeMatching	1210	1	S5	S5	c
11.983	2	ShapeMatching	1209	1	S2	S3	b
15.983	2	ShapeMatching	1089	1	S7	S7	c
19.483	2	ShapeMatching	1501	1	S4	S4	c
22.483	2	ShapeMatching	1581	1	S5	S6	b
26.483	2	ShapeMatching	1605	1	S2	S2	c
38.466	2	FaceMatching	1926	1	Stim7_LargeDistance	Stim7_Base	b
41.483	2	FaceMatching	1253	1	Stim8_Base	Stim8_Base	c
44.983	2	FaceMatching	1097	1	Stim1_Base	Stim1_Base	c
48.983	2	FaceMatching	1425	1	Stim5_Base	Stim5_Base	c
52.483	2	FaceMatching	1645	1	Stim8_LargeDistance	Stim8_Base	b
56.483	2	FaceMatching	1749	1	Stim3_Base	Stim3_Base	c
67.967	2	NumberMatching	1753	1	D8_1	N5	b
71.483	2	NumberMatching	1861	1	N9	D7_2	b
74.483	2	NumberMatching	1557	1	D2_1	N5	b
78.483	2	NumberMatching	1526	1	N3	D5_2	b
81.983	2	NumberMatching	1682	1	N9	D9_1	c
84.983	2	NumberMatching	1506	1	D2_2	N2	c
97.467	2	FaceMatching	2077	1	Stim1_Base	Stim1_SmallDistance	b
100.967	2	FaceMatching	1481	1	Stim9_LargeDistance	Stim9_Base	b
103.983	2	FaceMatching	1241	1	Stim6_Base	Stim6_Base	c
107.983	2	FaceMatching	1441	1	Stim9_Base	Stim9_Base	c
111.483	2	FaceMatching	1446	1	Stim7_Base	Stim7_Base	c
114.483	2	FaceMatching	1517	1	Stim4_Base	Stim4_SmallDistance	b
129.967	2	ShapeMatching	1146	1	S8	S8	c
132.983	2	ShapeMatching	1402	1	S4	S5	b
136.483	2	ShapeMatching	1070	1	S3	S4	b
140.483	2	ShapeMatching	1078	1	S8	S9	b
143.483	2	ShapeMatching	1134	1	S9	S9	c
146.983	2	ShapeMatching	1426	1	S6	S7	b
162.467	2	NumberMatching	1374	1	N3	D3_1	c
165.483	2	NumberMatching	1774	1	D4_2	N4	c
169.483	2	NumberMatching	2038	1	D8_2	N8	c
172.967	2	NumberMatching	1394	1	N1	D4_2	b
175.983	2	NumberMatching	1578	1	N5	D1_2	b
179.983	2	NumberMatching	1434	1	N7	D7_1	c
197.967	2	ShapeMatching	914	1	S1	S1	c
201.983	2	ShapeMatching	1154	1	S3	S3	c
205.483	2	ShapeMatching	1774	1	S9	S1	b
208.484	2	ShapeMatching	1277	1	S7	S8	b
212.483	2	ShapeMatching	1078	1	S6	S6	c
215.983	2	ShapeMatching	1122	1	S1	S2	b
233.467	2	FaceMatching	1054	1	Stim2_Base	Stim2_Base	c
237.484	2	FaceMatching	1645	1	Stim5_Base	Stim5_SmallDistance	b
240.984	2	FaceMatching	1657	1	Stim6_LargeDistance	Stim6_Base	b
243.984	2	FaceMatching	1473	1	Stim4_Base	Stim4_Base	c
247.984	2	FaceMatching	1897	1	Stim2_Base	Stim2_SmallDistance	b
250.984	2	FaceMatching	2137	1	Stim3_Base	Stim3_SmallDistance	b
268.967	2	NumberMatching	1834	1	N7	D4_2	b
272.984	2	NumberMatching	1465	1	D6_1	N3	b
276.484	2	NumberMatching	1557	1	N1	D1_1	c
279.484	2	NumberMatching	1437	1	D4_1	N8	b
283.484	2	NumberMatching	1725	1	D6_2	N6	c
286.984	2	NumberMatching	1753	1	N5	D5_1	c
