onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.966	2	FaceMatching	2070	1	Stim2_LargeDistance	Stim2_Base	b
12.966	2	FaceMatching	1382	0	Stim6_Base	Stim6_SmallDistance	b
16.0	2	FaceMatching	2276	1	Stim6_LargeDistance	Stim6_LargeDistance	c
19.466	2	FaceMatching	1482	1	Stim8_LargeDistance	Stim8_LargeDistance	c
22.566	2	FaceMatching	1414	1	Stim4_LargeDistance	Stim4_LargeDistance	c
26.5	2	FaceMatching	1672	1	Stim4_LargeDistance	Stim4_Base	b
38.466	2	NumberMatching	2194	1	N6	D9_2	b
42.466	2	NumberMatching	1898	1	D5_2	N5	c
45.483	2	NumberMatching	2497	0	D9_2	N9	c
48.966	2	NumberMatching	1894	0	D3_1	N7	b
52.966	2	NumberMatching	2070	1	D5_1	N7	b
55.966	2	NumberMatching	1534	1	N2	D2_1	c
67.966	2	FaceMatching	1694	1	Stim3_LargeDistance	Stim3_Base	b
72.066	2	FaceMatching	0	0	Stim5_LargeDistance	Stim5_Base	b
75.516	2	FaceMatching	1936	1	Stim1_LargeDistance	Stim1_LargeDistance	c
78.55	2	FaceMatching	1150	0	Stim8_Base	Stim8_SmallDistance	b
82.5	2	FaceMatching	1472	1	Stim2_LargeDistance	Stim2_LargeDistance	c
85.466	2	FaceMatching	1378	1	Stim3_LargeDistance	Stim3_LargeDistance	c
100.466	2	ShapeMatching	1714	1	S1	S8	b
103.483	2	ShapeMatching	1169	1	S3	S3	c
106.983	2	ShapeMatching	1317	1	S8	S8	c
110.983	2	ShapeMatching	1541	1	S9	S7	b
113.983	2	ShapeMatching	1949	1	S2	S9	b
117.983	2	ShapeMatching	1949	1	S2	S2	c
135.966	2	ShapeMatching	1102	1	S7	S7	c
139.983	2	ShapeMatching	1037	1	S1	S1	c
142.983	2	ShapeMatching	1069	1	S9	S9	c
146.483	2	ShapeMatching	1889	1	S5	S3	b
149.483	2	ShapeMatching	953	1	S6	S6	c
152.983	2	ShapeMatching	1789	1	S3	S1	b
165.466	2	NumberMatching	3370	1	N8	D6_2	b
168.966	2	NumberMatching	3070	1	D7_2	N7	c
172.966	2	NumberMatching	150	0	D9_1	N5	b
175.983	2	NumberMatching	1861	1	D7_1	N3	b
180.033	2	NumberMatching	1379	1	D3_2	N3	c
183.483	2	NumberMatching	1657	1	N2	D6_2	b
197.966	2	FaceMatching	1254	1	Stim9_LargeDistance	Stim9_LargeDistance	c
202.0	2	FaceMatching	1868	1	Stim5_LargeDistance	Stim5_LargeDistance	c
205.05	2	FaceMatching	1682	1	Stim9_Base	Stim9_SmallDistance	b
208.55	2	FaceMatching	2126	0	Stim7_Base	Stim7_SmallDistance	b
212.466	2	FaceMatching	2122	1	Stim1_LargeDistance	Stim1_Base	b
215.966	2	FaceMatching	2350	1	Stim7_LargeDistance	Stim7_LargeDistance	c
233.466	2	NumberMatching	1514	1	D1_2	N1	c
237.483	2	NumberMatching	2257	1	N4	D4_1	c
240.466	2	NumberMatching	3330	1	N6	D6_1	c
243.966	2	NumberMatching	1902	1	N4	D2_2	b
247.983	2	NumberMatching	0	0	N8	D8_1	c
250.983	2	NumberMatching	93	0	D1_1	N3	b
268.966	2	ShapeMatching	2878	1	S7	S5	b
271.966	2	ShapeMatching	1286	1	S4	S2	b
275.983	2	ShapeMatching	1013	1	S4	S4	c
279.483	2	ShapeMatching	1777	1	S8	S6	b
282.483	2	ShapeMatching	1177	1	S6	S4	b
286.483	2	ShapeMatching	1241	1	S5	S5	c
