onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	ShapeMatching	934	1	S8	S9	b
11.983	2	ShapeMatching	1358	1	S1	S2	b
16.0	2	ShapeMatching	1173	0	S7	S8	b
19.483	2	ShapeMatching	226	1	S2	S3	b
22.483	2	ShapeMatching	1442	1	S2	S2	c
25.983	2	ShapeMatching	1894	1	S7	S7	c
44.483	2	NumberMatching	1378	1	N3	D3_1	c
47.5	2	NumberMatching	1825	0	D8_2	N8	c
51.5	2	NumberMatching	2577	1	N7	D7_1	c
54.983	2	NumberMatching	1382	1	N1	D1_1	c
57.983	2	NumberMatching	2014	1	N7	D4_2	b
61.483	2	NumberMatching	1250	1	N5	D1_2	b
79.983	2	FaceMatching	2046	0	Stim5_Base	Stim5_SmallDistance	b
83.483	2	FaceMatching	1618	1	Stim9_LargeDistance	Stim9_Base	b
87.5	2	FaceMatching	1393	0	Stim4_Base	Stim4_SmallDistance	b
90.5	2	FaceMatching	1273	0	Stim1_Base	Stim1_Base	c
94.0	2	FaceMatching	1549	1	Stim6_LargeDistance	Stim6_Base	b
97.0	2	FaceMatching	1565	0	Stim9_Base	Stim9_Base	c
109.483	2	FaceMatching	1330	0	Stim2_Base	Stim2_Base	c
112.483	2	FaceMatching	1466	1	Stim4_Base	Stim4_Base	c
116.516	2	FaceMatching	1737	0	Stim1_Base	Stim1_SmallDistance	b
120.0	2	FaceMatching	1389	1	Stim3_Base	Stim3_Base	c
124.0	2	FaceMatching	1341	0	Stim8_Base	Stim8_Base	c
126.983	2	FaceMatching	2118	0	Stim3_Base	Stim3_SmallDistance	b
144.983	2	NumberMatching	1566	0	N9	D7_2	b
147.983	2	NumberMatching	1238	1	N1	D4_2	b
151.983	2	NumberMatching	1062	1	N3	D5_2	b
155.483	2	NumberMatching	1170	1	D6_1	N3	b
159.483	2	NumberMatching	1234	1	D2_1	N5	b
162.983	2	NumberMatching	1510	1	D6_2	N6	c
174.483	2	NumberMatching	1322	1	D4_2	N4	c
178.483	2	NumberMatching	1578	1	D8_1	N5	b
181.983	2	NumberMatching	1230	1	N5	D5_1	c
185.0	2	NumberMatching	1445	0	N9	D9_1	c
189.0	2	NumberMatching	1309	1	D4_1	N8	b
191.983	2	NumberMatching	1294	1	D2_2	N2	c
206.983	2	FaceMatching	2398	1	Stim7_LargeDistance	Stim7_Base	b
209.983	2	FaceMatching	1486	1	Stim5_Base	Stim5_Base	c
214.0	2	FaceMatching	1749	1	Stim6_Base	Stim6_Base	c
217.5	2	FaceMatching	1401	1	Stim8_LargeDistance	Stim8_Base	b
220.5	2	FaceMatching	1457	0	Stim2_Base	Stim2_SmallDistance	b
224.516	2	FaceMatching	1601	1	Stim7_Base	Stim7_Base	c
239.483	2	ShapeMatching	1618	1	S4	S5	b
242.483	2	ShapeMatching	938	1	S4	S4	c
245.983	2	ShapeMatching	1054	1	S1	S1	c
249.983	2	ShapeMatching	1070	1	S8	S8	c
252.983	2	ShapeMatching	1830	0	S9	S9	c
256.483	2	ShapeMatching	1162	1	S5	S5	c
271.983	2	ShapeMatching	1598	1	S3	S4	b
274.983	2	ShapeMatching	0	0	S6	S7	b
278.983	2	ShapeMatching	1110	1	S6	S6	c
282.483	2	ShapeMatching	1530	1	S9	S1	b
285.483	2	ShapeMatching	1250	1	S3	S3	c
289.483	2	ShapeMatching	1050	1	S5	S6	b
