onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.984	2	NumberMatching	1895	1	D5_1	N7	b
12.484	2	NumberMatching	1459	0	D7_2	N7	c
17.65	2	NumberMatching	0	0	N8	D8_1	c
19.5	2	NumberMatching	1339	1	N2	D2_1	c
22.484	2	NumberMatching	1227	1	N2	D6_2	b
25.984	2	NumberMatching	1423	0	N8	D6_2	b
38.484	2	ShapeMatching	1467	1	S2	S2	c
41.984	2	ShapeMatching	0	0	S6	S6	c
45.984	2	ShapeMatching	1775	1	S5	S3	b
48.984	2	ShapeMatching	895	1	S4	S2	b
52.984	2	ShapeMatching	847	1	S2	S9	b
56.484	2	ShapeMatching	1235	1	S1	S1	c
73.984	2	NumberMatching	1735	1	D5_2	N5	c
77.484	2	NumberMatching	1107	1	D3_2	N3	c
81.484	2	NumberMatching	2067	1	N6	D6_1	c
84.484	2	NumberMatching	1787	0	D9_2	N9	c
87.984	2	NumberMatching	1943	1	N4	D4_1	c
91.984	2	NumberMatching	879	1	D1_2	N1	c
109.484	2	FaceMatching	1243	1	Stim9_LargeDistance	Stim9_LargeDistance	c
113.0	2	FaceMatching	1247	1	Stim2_LargeDistance	Stim2_Base	b
116.0	2	FaceMatching	1351	1	Stim1_LargeDistance	Stim1_LargeDistance	c
120.0	2	FaceMatching	1847	0	Stim7_Base	Stim7_SmallDistance	b
123.5	2	FaceMatching	2307	1	Stim3_LargeDistance	Stim3_Base	b
126.484	2	FaceMatching	1787	1	Stim5_LargeDistance	Stim5_LargeDistance	c
141.984	2	ShapeMatching	975	1	S5	S5	c
144.984	2	ShapeMatching	999	1	S8	S8	c
148.984	2	ShapeMatching	1063	1	S6	S4	b
152.484	2	ShapeMatching	1075	1	S4	S4	c
156.484	2	ShapeMatching	1147	1	S3	S1	b
159.984	2	ShapeMatching	855	1	S7	S7	c
171.484	2	FaceMatching	1235	1	Stim8_LargeDistance	Stim8_LargeDistance	c
175.017	2	FaceMatching	1174	1	Stim5_LargeDistance	Stim5_Base	b
179.0	2	FaceMatching	1263	1	Stim3_LargeDistance	Stim3_LargeDistance	c
182.0	2	FaceMatching	943	1	Stim9_Base	Stim9_SmallDistance	b
186.0	2	FaceMatching	2087	1	Stim4_LargeDistance	Stim4_LargeDistance	c
189.484	2	FaceMatching	1843	0	Stim8_Base	Stim8_SmallDistance	b
200.984	2	NumberMatching	1647	1	D3_1	N7	b
204.484	2	NumberMatching	1427	1	D1_1	N3	b
208.484	2	NumberMatching	1203	1	D9_1	N5	b
211.484	2	NumberMatching	1587	1	N6	D9_2	b
215.484	2	NumberMatching	1091	1	D7_1	N3	b
218.984	2	NumberMatching	1295	1	N4	D2_2	b
233.484	2	ShapeMatching	867	1	S3	S3	c
237.484	2	ShapeMatching	963	1	S9	S7	b
241.0	2	ShapeMatching	1343	1	S1	S8	b
244.0	2	ShapeMatching	1135	1	S8	S6	b
247.984	2	ShapeMatching	1687	1	S9	S9	c
251.5	2	ShapeMatching	1435	1	S7	S5	b
265.984	2	FaceMatching	1287	0	Stim7_LargeDistance	Stim7_LargeDistance	c
270.0	2	FaceMatching	2191	1	Stim6_Base	Stim6_SmallDistance	b
272.984	2	FaceMatching	1063	1	Stim2_LargeDistance	Stim2_LargeDistance	c
276.5	2	FaceMatching	1483	1	Stim4_LargeDistance	Stim4_Base	b
279.5	2	FaceMatching	2395	0	Stim1_LargeDistance	Stim1_Base	b
282.984	2	FaceMatching	1095	0	Stim6_LargeDistance	Stim6_LargeDistance	c
