onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.967	2	FaceMatching	1103	0	Stim5_Base	Stim5_SmallDistance	b
12.0	2	FaceMatching	1446	1	Stim9_LargeDistance	Stim9_Base	b
16.317	2	FaceMatching	1137	1	Stim4_Base	Stim4_Base	c
19.5	2	FaceMatching	1074	1	Stim5_Base	Stim5_Base	c
23.5	2	FaceMatching	1586	1	Stim7_LargeDistance	Stim7_Base	b
26.5	2	FaceMatching	1106	1	Stim9_Base	Stim9_Base	c
38.467	2	NumberMatching	1299	1	D6_1	N3	b
41.484	2	NumberMatching	1378	1	D4_2	N4	c
45.484	2	NumberMatching	1122	1	N5	D5_1	c
48.984	2	NumberMatching	854	1	D2_2	N2	c
51.984	2	NumberMatching	1246	0	D6_2	N6	c
55.484	2	NumberMatching	1242	1	D8_2	N8	c
70.967	2	FaceMatching	1079	1	Stim2_Base	Stim2_Base	c
74.0	2	FaceMatching	1518	1	Stim1_Base	Stim1_Base	c
78.0	2	FaceMatching	1470	1	Stim6_LargeDistance	Stim6_Base	b
81.5	2	FaceMatching	1538	1	Stim4_Base	Stim4_SmallDistance	b
84.5	2	FaceMatching	1290	1	Stim8_LargeDistance	Stim8_Base	b
88.0	2	FaceMatching	1854	0	Stim8_Base	Stim8_Base	c
103.467	2	NumberMatching	1051	1	N1	D1_1	c
106.984	2	NumberMatching	1398	1	N9	D7_2	b
110.984	2	NumberMatching	1078	1	N3	D3_1	c
113.984	2	NumberMatching	934	0	N9	D9_1	c
117.484	2	NumberMatching	1570	0	N3	D5_2	b
120.467	2	NumberMatching	1379	1	D8_1	N5	b
132.967	2	ShapeMatching	1567	1	S6	S7	b
135.984	2	ShapeMatching	990	1	S8	S8	c
139.984	2	ShapeMatching	870	1	S9	S1	b
143.484	2	ShapeMatching	1490	1	S1	S2	b
147.484	2	ShapeMatching	1018	1	S7	S7	c
150.484	2	ShapeMatching	1050	1	S4	S5	b
165.467	2	NumberMatching	1499	1	N1	D4_2	b
169.484	2	NumberMatching	1122	1	D2_1	N5	b
172.484	2	NumberMatching	1650	1	D4_1	N8	b
175.984	2	NumberMatching	1374	1	N7	D4_2	b
178.984	2	NumberMatching	2022	0	N7	D7_1	c
182.967	2	NumberMatching	1679	1	N5	D1_2	b
200.967	2	FaceMatching	1119	1	Stim6_Base	Stim6_Base	c
204.001	2	FaceMatching	1653	1	Stim2_Base	Stim2_SmallDistance	b
208.001	2	FaceMatching	1101	0	Stim3_Base	Stim3_SmallDistance	b
211.501	2	FaceMatching	1697	1	Stim7_Base	Stim7_Base	c
215.501	2	FaceMatching	1441	0	Stim3_Base	Stim3_Base	c
218.467	2	FaceMatching	2571	1	Stim1_Base	Stim1_SmallDistance	b
236.467	2	ShapeMatching	1027	1	S2	S2	c
239.484	2	ShapeMatching	994	1	S8	S9	b
242.984	2	ShapeMatching	1110	0	S7	S8	b
246.984	2	ShapeMatching	1238	1	S9	S9	c
249.984	2	ShapeMatching	886	1	S3	S3	c
253.984	2	ShapeMatching	1166	1	S5	S6	b
271.968	2	ShapeMatching	886	1	S5	S5	c
274.984	2	ShapeMatching	1166	1	S3	S4	b
278.984	2	ShapeMatching	1966	1	S2	S3	b
282.484	2	ShapeMatching	1130	1	S4	S4	c
285.484	2	ShapeMatching	882	1	S1	S1	c
289.484	2	ShapeMatching	770	1	S6	S6	c
