onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	NumberMatching	2275	1	N9	D9_1	c
11.983	2	NumberMatching	1275	0	N5	D5_1	c
15.983	2	NumberMatching	1331	1	N1	D1_1	c
19.55	2	NumberMatching	1220	1	D2_2	N2	c
23.55	2	NumberMatching	1468	1	D8_1	N5	b
27.067	2	NumberMatching	2079	1	N7	D4_2	b
38.483	2	FaceMatching	1647	1	Stim5_Base	Stim5_Base	c
42.1	2	FaceMatching	2758	0	Stim2_Base	Stim2_SmallDistance	b
44.983	2	FaceMatching	1523	1	Stim3_Base	Stim3_SmallDistance	b
49.067	2	FaceMatching	2047	1	Stim8_Base	Stim8_Base	c
51.983	2	FaceMatching	1835	0	Stim7_LargeDistance	Stim7_Base	b
55.583	2	FaceMatching	1587	0	Stim1_Base	Stim1_SmallDistance	b
73.983	2	ShapeMatching	1475	1	S2	S3	b
77.583	2	ShapeMatching	1643	1	S7	S8	b
81.483	2	ShapeMatching	1319	1	S8	S8	c
84.55	2	ShapeMatching	1740	1	S5	S5	c
88.033	2	ShapeMatching	1025	1	S8	S9	b
92.05	2	ShapeMatching	1536	1	S4	S5	b
106.484	2	ShapeMatching	1278	1	S7	S7	c
110.55	2	ShapeMatching	1076	1	S5	S6	b
113.484	2	ShapeMatching	1102	1	S6	S6	c
117.05	2	ShapeMatching	1472	1	S1	S1	c
120.984	2	ShapeMatching	1450	1	S6	S7	b
124.484	2	ShapeMatching	1326	1	S9	S9	c
141.984	2	NumberMatching	0	0	D6_2	N6	c
145.55	2	NumberMatching	2012	1	D8_2	N8	c
149.484	2	NumberMatching	1174	1	D2_1	N5	b
152.534	2	NumberMatching	1572	0	N9	D7_2	b
156.067	2	NumberMatching	1647	1	D6_1	N3	b
159.05	2	NumberMatching	1496	1	N3	D5_2	b
177.484	2	NumberMatching	1766	1	N3	D3_1	c
181.05	2	NumberMatching	1416	1	D4_2	N4	c
184.05	2	NumberMatching	1504	1	D4_1	N8	b
187.984	2	NumberMatching	1402	0	N1	D4_2	b
191.484	2	NumberMatching	2086	0	N5	D1_2	b
195.484	2	NumberMatching	1782	1	N7	D7_1	c
209.984	2	FaceMatching	1834	1	Stim2_Base	Stim2_Base	c
213.5	2	FaceMatching	1622	1	Stim7_Base	Stim7_Base	c
217.55	2	FaceMatching	1700	1	Stim6_LargeDistance	Stim6_Base	b
220.567	2	FaceMatching	1843	1	Stim9_Base	Stim9_Base	c
224.5	2	FaceMatching	2038	1	Stim3_Base	Stim3_Base	c
227.484	2	FaceMatching	1726	1	Stim6_Base	Stim6_Base	c
239.484	2	FaceMatching	1710	1	Stim8_LargeDistance	Stim8_Base	b
243.567	2	FaceMatching	1851	1	Stim5_Base	Stim5_SmallDistance	b
246.534	2	FaceMatching	1764	1	Stim4_Base	Stim4_SmallDistance	b
250.0	2	FaceMatching	1394	1	Stim1_Base	Stim1_Base	c
253.084	2	FaceMatching	2134	1	Stim9_LargeDistance	Stim9_Base	b
256.984	2	FaceMatching	2002	0	Stim4_Base	Stim4_Base	c
271.984	2	ShapeMatching	1626	1	S1	S2	b
274.984	2	ShapeMatching	1122	1	S3	S3	c
278.484	2	ShapeMatching	1543	1	S9	S1	b
282.484	2	ShapeMatching	1550	1	S2	S2	c
285.984	2	ShapeMatching	2474	1	S3	S4	b
288.984	2	ShapeMatching	1018	1	S4	S4	c
