onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	FaceMatching	1195	0	Stim5_LargeDistance	Stim5_Base	b
12.0	2	FaceMatching	914	1	Stim7_LargeDistance	Stim7_LargeDistance	c
15.5	2	FaceMatching	1078	1	Stim9_LargeDistance	Stim9_LargeDistance	c
19.55	2	FaceMatching	1380	1	Stim6_Base	Stim6_SmallDistance	b
22.55	2	FaceMatching	1036	1	Stim1_LargeDistance	Stim1_LargeDistance	c
26.567	2	FaceMatching	1259	1	Stim4_LargeDistance	Stim4_Base	b
38.483	2	NumberMatching	1311	1	N4	D2_2	b
42.55	2	NumberMatching	1499	1	D9_2	N9	c
45.483	2	NumberMatching	1927	1	D9_1	N5	b
48.983	2	NumberMatching	979	1	D1_2	N1	c
52.983	2	NumberMatching	1107	1	D5_1	N7	b
56.033	2	NumberMatching	1241	1	D3_2	N3	c
67.983	2	NumberMatching	1995	0	N6	D6_1	c
70.983	2	NumberMatching	1595	0	N8	D8_1	c
74.483	2	NumberMatching	1167	1	D5_2	N5	c
78.483	2	NumberMatching	1367	1	D7_1	N3	b
81.983	2	NumberMatching	2403	1	N6	D9_2	b
85.983	2	NumberMatching	1147	1	D7_2	N7	c
100.484	2	ShapeMatching	990	1	S1	S1	c
103.984	2	ShapeMatching	1274	1	S2	S9	b
107.984	2	ShapeMatching	1146	1	S9	S9	c
110.984	2	ShapeMatching	1546	1	S9	S7	b
114.484	2	ShapeMatching	870	1	S5	S5	c
118.484	2	ShapeMatching	926	0	S2	S2	c
129.984	2	FaceMatching	1146	1	Stim3_LargeDistance	Stim3_LargeDistance	c
133.55	2	FaceMatching	1884	0	Stim7_Base	Stim7_SmallDistance	b
136.5	2	FaceMatching	1678	1	Stim8_LargeDistance	Stim8_LargeDistance	c
140.517	2	FaceMatching	1397	1	Stim2_LargeDistance	Stim2_Base	b
143.5	2	FaceMatching	1094	1	Stim5_LargeDistance	Stim5_LargeDistance	c
147.0	2	FaceMatching	1338	1	Stim6_LargeDistance	Stim6_LargeDistance	c
165.484	2	ShapeMatching	1526	1	S6	S4	b
168.484	2	ShapeMatching	878	1	S7	S7	c
172.484	2	ShapeMatching	1694	1	S6	S6	c
175.984	2	ShapeMatching	714	1	S3	S3	c
179.984	2	ShapeMatching	746	1	S4	S4	c
183.484	2	ShapeMatching	1310	1	S3	S1	b
200.984	2	ShapeMatching	1226	1	S1	S8	b
204.984	2	ShapeMatching	1754	1	S7	S5	b
207.984	2	ShapeMatching	1202	1	S8	S6	b
211.484	2	ShapeMatching	1166	1	S8	S8	c
215.484	2	ShapeMatching	974	1	S4	S2	b
218.984	2	ShapeMatching	1434	1	S5	S3	b
233.484	2	FaceMatching	886	1	Stim2_LargeDistance	Stim2_LargeDistance	c
237.001	2	FaceMatching	1161	1	Stim3_LargeDistance	Stim3_Base	b
240.001	2	FaceMatching	1497	1	Stim1_LargeDistance	Stim1_Base	b
244.067	2	FaceMatching	1735	0	Stim8_Base	Stim8_SmallDistance	b
247.067	2	FaceMatching	1303	1	Stim9_Base	Stim9_SmallDistance	b
251.001	2	FaceMatching	1529	0	Stim4_LargeDistance	Stim4_LargeDistance	c
265.984	2	NumberMatching	1130	1	D3_1	N7	b
268.984	2	NumberMatching	1306	0	N4	D4_1	c
272.484	2	NumberMatching	1414	1	D1_1	N3	b
276.484	2	NumberMatching	1246	1	N2	D6_2	b
279.484	2	NumberMatching	1222	1	N2	D2_1	c
282.984	2	NumberMatching	1674	0	N8	D6_2	b
