onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	ShapeMatching	1201	1	S2	S9	b
12.483	2	ShapeMatching	1493	1	S6	S4	b
16.867	2	ShapeMatching	997	1	S2	S2	c
19.483	2	ShapeMatching	925	1	S1	S1	c
23.483	2	ShapeMatching	965	1	S6	S6	c
26.483	2	ShapeMatching	845	1	S9	S9	c
41.484	2	NumberMatching	1180	1	N6	D9_2	b
45.484	2	NumberMatching	1156	1	D3_2	N3	c
48.984	2	NumberMatching	2320	1	N8	D6_2	b
51.984	2	NumberMatching	1688	0	D5_1	N7	b
55.984	2	NumberMatching	840	1	N2	D6_2	b
59.484	2	NumberMatching	996	1	D1_1	N3	b
76.984	2	NumberMatching	992	0	D7_2	N7	c
80.984	2	NumberMatching	2096	0	N6	D6_1	c
83.984	2	NumberMatching	1160	1	N4	D2_2	b
87.484	2	NumberMatching	1612	0	N4	D4_1	c
90.484	2	NumberMatching	844	0	N2	D2_1	c
93.984	2	NumberMatching	1056	0	N8	D8_1	c
106.484	2	ShapeMatching	1444	1	S7	S5	b
109.484	2	ShapeMatching	1252	1	S5	S3	b
113.484	2	ShapeMatching	988	1	S4	S2	b
116.984	2	ShapeMatching	1464	1	S5	S5	c
120.984	2	ShapeMatching	1144	1	S3	S3	c
123.984	2	ShapeMatching	912	0	S8	S8	c
141.984	2	NumberMatching	2376	0	D5_2	N5	c
144.984	2	NumberMatching	896	1	D9_1	N5	b
148.984	2	NumberMatching	1880	0	D9_2	N9	c
152.484	2	NumberMatching	1132	1	D7_1	N3	b
155.484	2	NumberMatching	2300	0	D1_2	N1	c
158.984	2	NumberMatching	1008	1	D3_1	N7	b
174.484	2	FaceMatching	892	1	Stim8_LargeDistance	Stim8_LargeDistance	c
177.5	2	FaceMatching	1828	1	Stim2_LargeDistance	Stim2_Base	b
181.5	2	FaceMatching	1812	0	Stim5_LargeDistance	Stim5_LargeDistance	c
185.0	2	FaceMatching	248	1	Stim2_LargeDistance	Stim2_LargeDistance	c
188.984	2	FaceMatching	424	0	Stim8_Base	Stim8_SmallDistance	b
192.484	2	FaceMatching	1420	1	Stim9_Base	Stim9_SmallDistance	b
203.984	2	FaceMatching	1472	1	Stim3_LargeDistance	Stim3_Base	b
207.501	2	FaceMatching	2243	1	Stim7_LargeDistance	Stim7_LargeDistance	c
210.484	2	FaceMatching	1284	0	Stim3_LargeDistance	Stim3_LargeDistance	c
214.501	2	FaceMatching	1187	0	Stim6_Base	Stim6_SmallDistance	b
218.001	2	FaceMatching	1631	1	Stim9_LargeDistance	Stim9_LargeDistance	c
221.001	2	FaceMatching	1199	1	Stim4_LargeDistance	Stim4_Base	b
236.484	2	ShapeMatching	1084	1	S4	S4	c
239.484	2	ShapeMatching	1316	1	S3	S1	b
243.484	2	ShapeMatching	1292	1	S8	S6	b
246.984	2	ShapeMatching	856	1	S7	S7	c
249.984	2	ShapeMatching	960	1	S1	S8	b
253.484	2	ShapeMatching	1244	1	S9	S7	b
265.984	2	FaceMatching	1824	1	Stim7_Base	Stim7_SmallDistance	b
269.501	2	FaceMatching	1147	1	Stim6_LargeDistance	Stim6_LargeDistance	c
273.501	2	FaceMatching	1715	1	Stim1_LargeDistance	Stim1_Base	b
276.501	2	FaceMatching	1635	1	Stim5_LargeDistance	Stim5_Base	b
280.001	2	FaceMatching	1095	1	Stim1_LargeDistance	Stim1_LargeDistance	c
283.001	2	FaceMatching	1903	1	Stim4_LargeDistance	Stim4_LargeDistance	c
