onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.984	2	ShapeMatching	1132	1	S5	S5	c
12.484	2	ShapeMatching	1224	1	S7	S5	b
16.484	2	ShapeMatching	1248	1	S1	S8	b
19.484	2	ShapeMatching	1440	1	S2	S2	c
23.484	2	ShapeMatching	1272	1	S9	S9	c
26.984	2	ShapeMatching	876	1	S4	S4	c
41.484	2	NumberMatching	2032	1	N6	D9_2	b
44.984	2	NumberMatching	1020	1	D1_2	N1	c
48.984	2	NumberMatching	1676	0	D5_2	N5	c
51.984	2	NumberMatching	1180	1	N2	D6_2	b
55.484	2	NumberMatching	1160	1	D7_1	N3	b
58.484	2	NumberMatching	984	0	D7_2	N7	c
73.984	2	NumberMatching	1380	1	D3_1	N7	b
77.484	2	NumberMatching	1336	1	D9_1	N5	b
81.484	2	NumberMatching	2096	1	N8	D6_2	b
84.484	2	NumberMatching	1712	1	N4	D2_2	b
87.984	2	NumberMatching	1092	0	D3_2	N3	c
91.984	2	NumberMatching	2052	1	N8	D8_1	c
103.484	2	ShapeMatching	1184	1	S4	S2	b
107.484	2	ShapeMatching	1096	1	S3	S3	c
110.484	2	ShapeMatching	1144	1	S5	S3	b
113.984	2	ShapeMatching	1604	1	S9	S7	b
116.984	2	ShapeMatching	1148	1	S3	S1	b
120.984	2	ShapeMatching	1804	1	S6	S6	c
138.984	2	FaceMatching	1396	0	Stim1_LargeDistance	Stim1_LargeDistance	c
142.001	2	FaceMatching	1363	1	Stim7_LargeDistance	Stim7_LargeDistance	c
146.001	2	FaceMatching	1459	1	Stim7_Base	Stim7_SmallDistance	b
149.501	2	FaceMatching	1663	1	Stim3_LargeDistance	Stim3_Base	b
153.501	2	FaceMatching	1519	1	Stim9_Base	Stim9_SmallDistance	b
156.501	2	FaceMatching	1255	1	Stim2_LargeDistance	Stim2_Base	b
174.484	2	FaceMatching	1712	0	Stim8_LargeDistance	Stim8_LargeDistance	c
178.501	2	FaceMatching	1543	1	Stim6_Base	Stim6_SmallDistance	b
181.501	2	FaceMatching	1719	1	Stim2_LargeDistance	Stim2_LargeDistance	c
185.001	2	FaceMatching	1627	1	Stim5_LargeDistance	Stim5_Base	b
188.001	2	FaceMatching	1867	1	Stim4_LargeDistance	Stim4_LargeDistance	c
191.501	2	FaceMatching	1463	1	Stim8_Base	Stim8_SmallDistance	b
206.984	2	ShapeMatching	1076	1	S8	S8	c
209.984	2	ShapeMatching	1444	1	S8	S6	b
213.984	2	ShapeMatching	1308	1	S2	S9	b
217.484	2	ShapeMatching	1688	1	S1	S1	c
220.484	2	ShapeMatching	1136	1	S6	S4	b
223.984	2	ShapeMatching	1276	1	S7	S7	c
236.484	2	FaceMatching	2064	1	Stim9_LargeDistance	Stim9_LargeDistance	c
239.484	2	FaceMatching	1336	1	Stim5_LargeDistance	Stim5_LargeDistance	c
243.501	2	FaceMatching	1375	0	Stim3_LargeDistance	Stim3_LargeDistance	c
247.001	2	FaceMatching	1387	1	Stim6_LargeDistance	Stim6_LargeDistance	c
250.001	2	FaceMatching	1451	1	Stim4_LargeDistance	Stim4_Base	b
254.001	2	FaceMatching	1571	1	Stim1_LargeDistance	Stim1_Base	b
265.984	2	NumberMatching	1364	1	N6	D6_1	c
268.984	2	NumberMatching	2012	1	D1_1	N3	b
272.984	2	NumberMatching	1788	0	D5_1	N7	b
276.484	2	NumberMatching	1512	1	N4	D4_1	c
279.484	2	NumberMatching	856	1	N2	D2_1	c
283.484	2	NumberMatching	2048	0	D9_2	N9	c
