onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	NumberMatching	1516	0	D5_2	N5	c
12.983	2	NumberMatching	1500	1	N6	D6_1	c
16.483	2	NumberMatching	864	1	N6	D9_2	b
19.483	2	NumberMatching	1489	1	D7_2	N7	c
22.983	2	NumberMatching	2004	1	D9_2	N9	c
25.983	2	NumberMatching	988	1	N4	D2_2	b
38.483	2	FaceMatching	1128	0	Stim2_LargeDistance	Stim2_LargeDistance	c
42.0	2	FaceMatching	939	1	Stim3_LargeDistance	Stim3_LargeDistance	c
45.0	2	FaceMatching	987	1	Stim5_LargeDistance	Stim5_Base	b
49.0	2	FaceMatching	1115	1	Stim8_LargeDistance	Stim8_LargeDistance	c
52.5	2	FaceMatching	951	1	Stim6_LargeDistance	Stim6_LargeDistance	c
56.5	2	FaceMatching	959	1	Stim7_LargeDistance	Stim7_LargeDistance	c
73.983	2	FaceMatching	1124	1	Stim2_LargeDistance	Stim2_Base	b
78.0	2	FaceMatching	1243	0	Stim5_LargeDistance	Stim5_LargeDistance	c
81.5	2	FaceMatching	967	1	Stim1_LargeDistance	Stim1_Base	b
84.5	2	FaceMatching	1431	1	Stim9_LargeDistance	Stim9_LargeDistance	c
88.5	2	FaceMatching	1071	1	Stim3_LargeDistance	Stim3_Base	b
92.0	2	FaceMatching	1275	1	Stim1_LargeDistance	Stim1_LargeDistance	c
103.483	2	ShapeMatching	896	1	S3	S1	b
106.983	2	ShapeMatching	644	1	S2	S2	c
109.984	2	ShapeMatching	627	1	S9	S7	b
113.983	2	ShapeMatching	412	0	S5	S3	b
117.484	2	ShapeMatching	839	1	S7	S5	b
120.483	2	ShapeMatching	928	1	S1	S1	c
138.984	2	FaceMatching	2171	1	Stim6_Base	Stim6_SmallDistance	b
142.484	2	FaceMatching	1639	1	Stim4_LargeDistance	Stim4_Base	b
145.5	2	FaceMatching	1303	1	Stim8_Base	Stim8_SmallDistance	b
149.5	2	FaceMatching	1095	1	Stim4_LargeDistance	Stim4_LargeDistance	c
153.0	2	FaceMatching	1603	1	Stim9_Base	Stim9_SmallDistance	b
156.0	2	FaceMatching	1995	1	Stim7_Base	Stim7_SmallDistance	b
171.484	2	NumberMatching	1783	1	N8	D6_2	b
174.984	2	NumberMatching	1227	1	D7_1	N3	b
178.984	2	NumberMatching	1515	1	D9_1	N5	b
181.984	2	NumberMatching	1107	1	D1_1	N3	b
185.484	2	NumberMatching	1175	1	D3_2	N3	c
189.484	2	NumberMatching	727	1	D1_2	N1	c
203.984	2	ShapeMatching	939	1	S3	S3	c
207.984	2	ShapeMatching	779	1	S4	S4	c
210.984	2	ShapeMatching	1067	1	S1	S8	b
214.484	2	ShapeMatching	823	1	S9	S9	c
218.484	2	ShapeMatching	1087	1	S4	S2	b
221.984	2	ShapeMatching	995	1	S7	S7	c
236.484	2	NumberMatching	1647	1	D5_1	N7	b
240.484	2	NumberMatching	1311	1	N4	D4_1	c
243.484	2	NumberMatching	1415	1	D3_1	N7	b
246.984	2	NumberMatching	1147	1	N2	D2_1	c
250.984	2	NumberMatching	1355	0	N8	D8_1	c
253.984	2	NumberMatching	1331	1	N2	D6_2	b
271.984	2	ShapeMatching	1091	1	S5	S5	c
275.984	2	ShapeMatching	939	1	S6	S6	c
278.984	2	ShapeMatching	811	1	S8	S8	c
282.484	2	ShapeMatching	1455	1	S8	S6	b
286.484	2	ShapeMatching	1087	1	S6	S4	b
289.984	2	ShapeMatching	1211	1	S2	S9	b
