onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	NumberMatching	1630	1	N1	D1_1	c
11.983	2	NumberMatching	1670	1	D4_2	N4	c
15.983	2	NumberMatching	1550	1	D6_1	N3	b
19.483	2	NumberMatching	2418	0	N7	D7_1	c
23.483	2	NumberMatching	1650	0	N9	D7_2	b
26.983	2	NumberMatching	1646	0	N7	D4_2	b
44.483	2	ShapeMatching	1466	1	S7	S7	c
48.483	2	ShapeMatching	1442	1	S3	S4	b
51.483	2	ShapeMatching	1522	0	S4	S5	b
54.983	2	ShapeMatching	1182	1	S1	S1	c
57.983	2	ShapeMatching	1718	1	S5	S6	b
61.483	2	ShapeMatching	1626	1	S9	S9	c
79.983	2	NumberMatching	1694	1	D8_2	N8	c
82.983	2	NumberMatching	1766	1	N5	D1_2	b
86.483	2	NumberMatching	0	0	D6_2	N6	c
90.483	2	NumberMatching	1258	1	N1	D4_2	b
93.483	2	NumberMatching	1866	1	D8_1	N5	b
96.983	2	NumberMatching	1630	1	N3	D3_1	c
112.483	2	FaceMatching	1946	1	Stim8_LargeDistance	Stim8_Base	b
115.5	2	FaceMatching	2089	0	Stim5_Base	Stim5_SmallDistance	b
118.983	2	FaceMatching	1558	1	Stim7_LargeDistance	Stim7_Base	b
123.0	2	FaceMatching	1621	1	Stim5_Base	Stim5_Base	c
126.5	2	FaceMatching	1385	0	Stim1_Base	Stim1_SmallDistance	b
129.5	2	FaceMatching	1817	1	Stim4_Base	Stim4_Base	c
141.983	2	ShapeMatching	1462	1	S4	S4	c
145.483	2	ShapeMatching	1474	1	S8	S9	b
148.483	2	ShapeMatching	1610	1	S3	S3	c
152.483	2	ShapeMatching	2498	1	S7	S8	b
155.483	2	ShapeMatching	1186	1	S6	S6	c
159.483	2	ShapeMatching	1706	1	S2	S2	c
174.483	2	NumberMatching	1890	1	D2_1	N5	b
178.483	2	NumberMatching	1810	1	N5	D5_1	c
181.983	2	NumberMatching	1438	1	D2_2	N2	c
184.983	2	NumberMatching	1438	1	D4_1	N8	b
188.483	2	NumberMatching	2330	1	N9	D9_1	c
192.483	2	NumberMatching	1266	1	N3	D5_2	b
203.983	2	FaceMatching	1446	1	Stim7_Base	Stim7_Base	c
208.0	2	FaceMatching	1589	1	Stim8_Base	Stim8_Base	c
211.5	2	FaceMatching	2329	0	Stim3_Base	Stim3_SmallDistance	b
214.483	2	FaceMatching	2266	0	Stim4_Base	Stim4_SmallDistance	b
218.483	2	FaceMatching	1194	1	Stim2_Base	Stim2_Base	c
221.5	2	FaceMatching	1329	0	Stim2_Base	Stim2_SmallDistance	b
239.483	2	FaceMatching	1562	1	Stim9_Base	Stim9_Base	c
242.5	2	FaceMatching	1433	1	Stim1_Base	Stim1_Base	c
246.5	2	FaceMatching	1385	1	Stim3_Base	Stim3_Base	c
250.0	2	FaceMatching	1509	1	Stim6_Base	Stim6_Base	c
254.0	2	FaceMatching	1877	1	Stim6_LargeDistance	Stim6_Base	b
257.5	2	FaceMatching	1745	1	Stim9_LargeDistance	Stim9_Base	b
271.983	2	ShapeMatching	1974	1	S1	S2	b
275.483	2	ShapeMatching	1578	1	S2	S3	b
278.483	2	ShapeMatching	1378	1	S8	S8	c
282.483	2	ShapeMatching	1898	1	S6	S7	b
285.983	2	ShapeMatching	1638	1	S9	S1	b
289.983	2	ShapeMatching	1510	1	S5	S5	c
