onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.984	2	NumberMatching	1654	1	D9_1	N5	b
11.984	2	NumberMatching	2542	0	N8	D8_1	c
15.984	2	NumberMatching	1150	1	D3_2	N3	c
19.484	2	NumberMatching	1066	1	N2	D6_2	b
22.484	2	NumberMatching	1250	0	D1_2	N1	c
25.984	2	NumberMatching	1206	1	N6	D9_2	b
38.484	2	FaceMatching	0	0	Stim7_LargeDistance	Stim7_LargeDistance	c
42.0	2	FaceMatching	2030	1	Stim4_LargeDistance	Stim4_Base	b
44.984	2	FaceMatching	1774	1	Stim1_LargeDistance	Stim1_LargeDistance	c
49.0	2	FaceMatching	1870	1	Stim3_LargeDistance	Stim3_Base	b
52.0	2	FaceMatching	1518	1	Stim6_Base	Stim6_SmallDistance	b
55.5	2	FaceMatching	1794	0	Stim8_Base	Stim8_SmallDistance	b
73.984	2	ShapeMatching	1110	1	S5	S3	b
77.484	2	ShapeMatching	1618	1	S9	S7	b
80.484	2	ShapeMatching	906	0	S8	S8	c
84.484	2	ShapeMatching	1362	0	S2	S2	c
87.984	2	ShapeMatching	70	1	S4	S4	c
90.984	2	ShapeMatching	1022	1	S8	S6	b
106.484	2	NumberMatching	1250	1	D3_1	N7	b
109.484	2	NumberMatching	3234	1	N8	D6_2	b
113.484	2	NumberMatching	1362	1	D7_1	N3	b
116.984	2	NumberMatching	1886	1	N4	D4_1	c
120.984	2	NumberMatching	1246	1	N4	D2_2	b
124.484	2	NumberMatching	2738	0	D5_2	N5	c
138.984	2	FaceMatching	2558	1	Stim2_LargeDistance	Stim2_Base	b
142.484	2	FaceMatching	2274	0	Stim6_LargeDistance	Stim6_LargeDistance	c
146.484	2	FaceMatching	1642	1	Stim7_Base	Stim7_SmallDistance	b
149.5	2	FaceMatching	1770	1	Stim2_LargeDistance	Stim2_LargeDistance	c
153.0	2	FaceMatching	1910	1	Stim9_Base	Stim9_SmallDistance	b
156.0	2	FaceMatching	2686	0	Stim8_LargeDistance	Stim8_LargeDistance	c
171.484	2	NumberMatching	0	0	D9_2	N9	c
174.984	2	NumberMatching	726	1	D5_1	N7	b
177.984	2	NumberMatching	1374	1	D1_1	N3	b
181.984	2	NumberMatching	0	0	N6	D6_1	c
184.984	2	NumberMatching	1991	0	N2	D2_1	c
188.484	2	NumberMatching	2026	1	D7_2	N7	c
206.984	2	FaceMatching	1406	0	Stim1_LargeDistance	Stim1_Base	b
210.001	2	FaceMatching	2141	0	Stim5_LargeDistance	Stim5_LargeDistance	c
213.984	2	FaceMatching	2374	0	Stim4_LargeDistance	Stim4_LargeDistance	c
217.484	2	FaceMatching	2010	1	Stim3_LargeDistance	Stim3_LargeDistance	c
220.484	2	FaceMatching	1418	0	Stim5_LargeDistance	Stim5_Base	b
224.001	2	FaceMatching	2245	1	Stim9_LargeDistance	Stim9_LargeDistance	c
236.484	2	ShapeMatching	1218	1	S5	S5	c
239.984	2	ShapeMatching	1110	1	S7	S7	c
243.984	2	ShapeMatching	1094	1	S2	S9	b
246.984	2	ShapeMatching	1398	0	S6	S6	c
250.984	2	ShapeMatching	1502	1	S1	S1	c
254.484	2	ShapeMatching	1370	1	S9	S9	c
271.984	2	ShapeMatching	1910	1	S1	S8	b
275.984	2	ShapeMatching	1662	1	S7	S5	b
278.984	2	ShapeMatching	1310	1	S3	S1	b
282.484	2	ShapeMatching	1018	1	S6	S4	b
285.484	2	ShapeMatching	1514	1	S4	S2	b
288.984	2	ShapeMatching	0	0	S3	S3	c
