onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	NumberMatching	1970	1	D4_1	N8	b
12.0	2	NumberMatching	1224	1	N1	D4_2	b
16.0	2	NumberMatching	1104	1	N5	D1_2	b
19.5	2	NumberMatching	0	0	N9	D7_2	b
22.5	2	NumberMatching	837	1	N7	D4_2	b
25.983	2	NumberMatching	1434	1	N3	D3_1	c
41.483	2	NumberMatching	1525	1	N3	D5_2	b
45.0	2	NumberMatching	2856	0	N5	D5_1	c
48.983	2	NumberMatching	2265	0	D8_2	N8	c
51.983	2	NumberMatching	2425	0	D6_2	N6	c
55.983	2	NumberMatching	1441	0	D4_2	N4	c
58.983	2	NumberMatching	1313	1	N1	D1_1	c
70.983	2	FaceMatching	1289	1	Stim4_Base	Stim4_Base	c
74.0	2	FaceMatching	2160	1	Stim5_Base	Stim5_Base	c
77.483	2	FaceMatching	2213	1	Stim4_Base	Stim4_SmallDistance	b
81.483	2	FaceMatching	3109	1	Stim1_Base	Stim1_SmallDistance	b
84.983	2	FaceMatching	1905	1	Stim7_Base	Stim7_Base	c
89.0	2	FaceMatching	1656	1	Stim8_LargeDistance	Stim8_Base	b
103.483	2	NumberMatching	1653	1	D2_1	N5	b
107.5	2	NumberMatching	0	0	D8_1	N5	b
111.0	2	NumberMatching	104	0	D2_2	N2	c
114.0	2	NumberMatching	0	0	N7	D7_1	c
117.5	2	NumberMatching	1740	0	N9	D9_1	c
121.5	2	NumberMatching	1492	0	D6_1	N3	b
138.983	2	ShapeMatching	1377	1	S3	S4	b
142.5	2	ShapeMatching	1620	1	S2	S2	c
145.5	2	ShapeMatching	2404	1	S9	S9	c
149.483	2	ShapeMatching	1469	1	S4	S4	c
152.5	2	ShapeMatching	1060	1	S6	S6	c
156.0	2	ShapeMatching	1136	1	S9	S1	b
174.483	2	FaceMatching	1757	1	Stim2_Base	Stim2_Base	c
177.5	2	FaceMatching	1556	0	Stim5_Base	Stim5_SmallDistance	b
181.0	2	FaceMatching	1616	1	Stim7_LargeDistance	Stim7_Base	b
185.0	2	FaceMatching	1912	0	Stim3_Base	Stim3_Base	c
188.5	2	FaceMatching	2340	1	Stim8_Base	Stim8_Base	c
191.483	2	FaceMatching	1789	0	Stim3_Base	Stim3_SmallDistance	b
203.983	2	ShapeMatching	1217	1	S5	S5	c
207.5	2	ShapeMatching	1052	1	S3	S3	c
210.5	2	ShapeMatching	996	1	S7	S7	c
214.5	2	ShapeMatching	1052	1	S1	S1	c
218.0	2	ShapeMatching	1376	1	S7	S8	b
222.0	2	ShapeMatching	1904	1	S8	S8	c
233.483	2	ShapeMatching	1229	1	S6	S7	b
237.5	2	ShapeMatching	1716	1	S1	S2	b
240.5	2	ShapeMatching	1428	1	S5	S6	b
244.0	2	ShapeMatching	1216	1	S8	S9	b
248.0	2	ShapeMatching	1256	1	S4	S5	b
251.5	2	ShapeMatching	964	1	S2	S3	b
265.983	2	FaceMatching	1297	1	Stim6_Base	Stim6_Base	c
270.0	2	FaceMatching	1712	1	Stim9_LargeDistance	Stim9_Base	b
273.0	2	FaceMatching	2528	1	Stim9_Base	Stim9_Base	c
276.483	2	FaceMatching	2181	1	Stim6_LargeDistance	Stim6_Base	b
279.483	2	FaceMatching	1725	0	Stim2_Base	Stim2_SmallDistance	b
283.5	2	FaceMatching	2172	1	Stim1_Base	Stim1_Base	c
