onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	NumberMatching	2134	1	N8	D6_2	b
12.483	2	NumberMatching	986	1	N4	D4_1	c
16.8	2	NumberMatching	1021	1	D3_2	N3	c
19.483	2	NumberMatching	1594	0	D3_1	N7	b
22.983	2	NumberMatching	2174	0	D5_1	N7	b
26.983	2	NumberMatching	1134	0	D9_1	N5	b
38.483	2	NumberMatching	1354	1	N4	D2_2	b
42.483	2	NumberMatching	2330	1	D5_2	N5	c
45.983	2	NumberMatching	0	0	D9_2	N9	c
48.983	2	NumberMatching	1310	1	N2	D2_1	c
52.483	2	NumberMatching	1370	1	D1_1	N3	b
55.483	2	NumberMatching	1690	1	D7_1	N3	b
73.983	2	FaceMatching	1294	0	Stim8_LargeDistance	Stim8_LargeDistance	c
77.5	2	FaceMatching	1513	0	Stim7_Base	Stim7_SmallDistance	b
81.5	2	FaceMatching	1257	1	Stim2_LargeDistance	Stim2_Base	b
84.5	2	FaceMatching	1761	1	Stim9_Base	Stim9_SmallDistance	b
88.0	2	FaceMatching	1749	1	Stim3_LargeDistance	Stim3_Base	b
92.0	2	FaceMatching	1693	1	Stim7_LargeDistance	Stim7_LargeDistance	c
109.483	2	FaceMatching	1586	1	Stim5_LargeDistance	Stim5_LargeDistance	c
113.0	2	FaceMatching	1853	0	Stim2_LargeDistance	Stim2_LargeDistance	c
117.0	2	FaceMatching	1997	1	Stim4_LargeDistance	Stim4_Base	b
119.983	2	FaceMatching	1526	1	Stim3_LargeDistance	Stim3_LargeDistance	c
123.5	2	FaceMatching	1897	0	Stim5_LargeDistance	Stim5_Base	b
127.5	2	FaceMatching	2289	0	Stim6_LargeDistance	Stim6_LargeDistance	c
141.983	2	ShapeMatching	2838	1	S6	S4	b
145.983	2	ShapeMatching	974	1	S6	S6	c
149.483	2	ShapeMatching	1658	1	S9	S9	c
152.484	2	ShapeMatching	1217	1	S1	S8	b
156.483	2	ShapeMatching	1858	1	S2	S2	c
159.483	2	ShapeMatching	2666	1	S8	S8	c
177.484	2	ShapeMatching	1297	1	S5	S5	c
181.483	2	ShapeMatching	1282	1	S9	S7	b
184.483	2	ShapeMatching	1138	1	S4	S4	c
187.984	2	ShapeMatching	1653	1	S3	S3	c
191.984	2	ShapeMatching	981	1	S7	S7	c
194.984	2	ShapeMatching	990	1	S1	S1	c
206.984	2	FaceMatching	1645	0	Stim8_Base	Stim8_SmallDistance	b
210.0	2	FaceMatching	1061	1	Stim9_LargeDistance	Stim9_LargeDistance	c
214.0	2	FaceMatching	1405	1	Stim1_LargeDistance	Stim1_LargeDistance	c
217.5	2	FaceMatching	1545	1	Stim4_LargeDistance	Stim4_LargeDistance	c
221.5	2	FaceMatching	1497	1	Stim6_Base	Stim6_SmallDistance	b
224.5	2	FaceMatching	1097	1	Stim1_LargeDistance	Stim1_Base	b
236.484	2	NumberMatching	1601	0	D7_2	N7	c
240.484	2	NumberMatching	1505	0	N2	D6_2	b
243.484	2	NumberMatching	2041	1	N6	D6_1	c
246.984	2	NumberMatching	1533	1	D1_2	N1	c
249.984	2	NumberMatching	1965	0	N8	D8_1	c
253.984	2	NumberMatching	1501	1	N6	D9_2	b
268.984	2	ShapeMatching	1813	1	S8	S6	b
272.984	2	ShapeMatching	749	1	S4	S2	b
276.484	2	ShapeMatching	1753	1	S5	S3	b
279.484	2	ShapeMatching	1009	1	S2	S9	b
283.484	2	ShapeMatching	881	1	S7	S5	b
286.484	2	ShapeMatching	921	1	S3	S1	b
