onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	NumberMatching	1726	1	N8	D6_2	b
12.483	2	NumberMatching	1850	1	D5_1	N7	b
16.483	2	NumberMatching	978	1	D3_2	N3	c
19.483	2	NumberMatching	1586	1	N6	D9_2	b
22.983	2	NumberMatching	1230	1	D7_1	N3	b
26.983	2	NumberMatching	1350	1	N2	D2_1	c
38.483	2	FaceMatching	1330	1	Stim8_LargeDistance	Stim8_LargeDistance	c
42.0	2	FaceMatching	1325	1	Stim6_LargeDistance	Stim6_LargeDistance	c
45.0	2	FaceMatching	1437	1	Stim2_LargeDistance	Stim2_Base	b
49.0	2	FaceMatching	1821	0	Stim1_LargeDistance	Stim1_Base	b
52.5	2	FaceMatching	0	0	Stim2_LargeDistance	Stim2_LargeDistance	c
55.5	2	FaceMatching	1705	0	Stim4_LargeDistance	Stim4_LargeDistance	c
73.983	2	ShapeMatching	1230	1	S5	S5	c
76.983	2	ShapeMatching	1686	1	S2	S9	b
80.483	2	ShapeMatching	1586	1	S6	S4	b
84.483	2	ShapeMatching	1682	1	S1	S1	c
87.983	2	ShapeMatching	1198	1	S6	S6	c
91.983	2	ShapeMatching	1598	1	S8	S6	b
109.483	2	NumberMatching	1378	1	N2	D6_2	b
112.983	2	NumberMatching	1990	1	D9_1	N5	b
116.983	2	NumberMatching	1550	1	D3_1	N7	b
119.983	2	NumberMatching	1270	1	N4	D4_1	c
123.983	2	NumberMatching	0	0	D7_2	N7	c
127.483	2	NumberMatching	1539	1	N4	D2_2	b
141.983	2	FaceMatching	2294	1	Stim9_LargeDistance	Stim9_LargeDistance	c
145.483	2	FaceMatching	1570	1	Stim8_Base	Stim8_SmallDistance	b
149.5	2	FaceMatching	1489	1	Stim3_LargeDistance	Stim3_Base	b
152.5	2	FaceMatching	0	0	Stim5_LargeDistance	Stim5_LargeDistance	c
156.5	2	FaceMatching	0	0	Stim7_LargeDistance	Stim7_LargeDistance	c
159.5	2	FaceMatching	1169	0	Stim4_LargeDistance	Stim4_Base	b
171.483	2	NumberMatching	1298	0	D5_2	N5	c
174.483	2	NumberMatching	1258	0	N8	D8_1	c
178.483	2	NumberMatching	0	0	D1_1	N3	b
181.983	2	NumberMatching	0	0	N6	D6_1	c
184.983	2	NumberMatching	1846	0	D9_2	N9	c
188.483	2	NumberMatching	1122	1	D1_2	N1	c
206.983	2	FaceMatching	2086	0	Stim1_LargeDistance	Stim1_LargeDistance	c
210.483	2	FaceMatching	1154	0	Stim6_Base	Stim6_SmallDistance	b
213.5	2	FaceMatching	2065	1	Stim3_LargeDistance	Stim3_LargeDistance	c
217.483	2	FaceMatching	1442	0	Stim5_LargeDistance	Stim5_Base	b
221.0	2	FaceMatching	1317	1	Stim9_Base	Stim9_SmallDistance	b
225.0	2	FaceMatching	1909	0	Stim7_Base	Stim7_SmallDistance	b
239.483	2	ShapeMatching	1250	1	S3	S3	c
242.983	2	ShapeMatching	1158	1	S7	S5	b
246.983	2	ShapeMatching	1758	1	S4	S2	b
249.983	2	ShapeMatching	1022	1	S9	S7	b
253.983	2	ShapeMatching	1022	1	S3	S1	b
256.983	2	ShapeMatching	0	0	S9	S9	c
268.983	2	ShapeMatching	0	0	S7	S7	c
271.983	2	ShapeMatching	1126	1	S1	S8	b
275.983	2	ShapeMatching	2182	1	S2	S2	c
279.483	2	ShapeMatching	1066	1	S5	S3	b
283.483	2	ShapeMatching	1506	1	S8	S8	c
286.983	2	ShapeMatching	1854	1	S4	S4	c
