onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.966	2	NumberMatching	1421	1	N5	D1_2	b
11.983	2	NumberMatching	1660	1	D6_2	N6	c
15.983	2	NumberMatching	1532	0	D4_2	N4	c
19.466	2	NumberMatching	1193	1	N5	D5_1	c
23.483	2	NumberMatching	1272	1	D2_1	N5	b
26.483	2	NumberMatching	1352	1	D2_2	N2	c
38.466	2	ShapeMatching	0	0	S7	S7	c
41.483	2	ShapeMatching	2168	1	S2	S3	b
45.466	2	ShapeMatching	1473	1	S8	S8	c
48.983	2	ShapeMatching	1012	1	S4	S4	c
51.983	2	ShapeMatching	1324	1	S1	S2	b
55.983	2	ShapeMatching	1380	1	S4	S5	b
73.966	2	ShapeMatching	1693	1	S6	S7	b
76.983	2	ShapeMatching	1180	1	S3	S3	c
80.483	2	ShapeMatching	2224	0	S7	S8	b
84.466	2	ShapeMatching	1017	1	S9	S9	c
87.983	2	ShapeMatching	1524	1	S3	S4	b
91.983	2	ShapeMatching	1012	1	S6	S6	c
106.466	2	NumberMatching	1498	1	N7	D4_2	b
110.483	2	NumberMatching	920	0	D4_1	N8	b
113.483	2	NumberMatching	1712	1	D6_1	N3	b
116.983	2	NumberMatching	1244	0	N9	D7_2	b
120.983	2	NumberMatching	1596	1	N1	D1_1	c
124.483	2	NumberMatching	1048	1	N3	D5_2	b
141.966	2	FaceMatching	1429	1	Stim9_Base	Stim9_Base	c
145.5	2	FaceMatching	1647	1	Stim7_LargeDistance	Stim7_Base	b
148.5	2	FaceMatching	1007	1	Stim2_Base	Stim2_SmallDistance	b
152.5	2	FaceMatching	1575	1	Stim6_Base	Stim6_Base	c
156.0	2	FaceMatching	1219	1	Stim3_Base	Stim3_Base	c
160.0	2	FaceMatching	2283	1	Stim5_Base	Stim5_SmallDistance	b
177.466	2	ShapeMatching	1609	1	S5	S6	b
181.483	2	ShapeMatching	1240	1	S1	S1	c
184.983	2	ShapeMatching	1236	1	S8	S9	b
187.983	2	ShapeMatching	1108	1	S9	S1	b
191.983	2	ShapeMatching	1340	1	S2	S2	c
194.983	2	ShapeMatching	1412	1	S5	S5	c
206.966	2	NumberMatching	1357	1	N7	D7_1	c
209.983	2	NumberMatching	1140	1	D8_1	N5	b
213.983	2	NumberMatching	1260	1	N3	D3_1	c
217.483	2	NumberMatching	1112	1	D8_2	N8	c
220.483	2	NumberMatching	1216	1	N1	D4_2	b
224.483	2	NumberMatching	1264	1	N9	D9_1	c
239.466	2	FaceMatching	1145	0	Stim4_Base	Stim4_SmallDistance	b
242.5	2	FaceMatching	1535	1	Stim5_Base	Stim5_Base	c
246.5	2	FaceMatching	1175	1	Stim4_Base	Stim4_Base	c
250.0	2	FaceMatching	1371	1	Stim9_LargeDistance	Stim9_Base	b
253.0	2	FaceMatching	1275	0	Stim8_LargeDistance	Stim8_Base	b
257.0	2	FaceMatching	1595	1	Stim8_Base	Stim8_Base	c
271.966	2	FaceMatching	1397	1	Stim7_Base	Stim7_Base	c
274.983	2	FaceMatching	1244	0	Stim3_Base	Stim3_SmallDistance	b
279.0	2	FaceMatching	1387	1	Stim6_LargeDistance	Stim6_Base	b
282.5	2	FaceMatching	1751	1	Stim1_Base	Stim1_SmallDistance	b
286.5	2	FaceMatching	1391	1	Stim1_Base	Stim1_Base	c
290.0	2	FaceMatching	1219	1	Stim2_Base	Stim2_Base	c
