onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.984	2	FaceMatching	1411	1	Stim3_LargeDistance	Stim3_LargeDistance	c
12.0	2	FaceMatching	1171	1	Stim1_LargeDistance	Stim1_LargeDistance	c
16.0	2	FaceMatching	1523	1	Stim7_Base	Stim7_SmallDistance	b
19.5	2	FaceMatching	1271	1	Stim1_LargeDistance	Stim1_Base	b
23.5	2	FaceMatching	1319	1	Stim2_LargeDistance	Stim2_Base	b
26.5	2	FaceMatching	1535	1	Stim5_LargeDistance	Stim5_LargeDistance	c
41.484	2	FaceMatching	1367	1	Stim9_LargeDistance	Stim9_LargeDistance	c
45.5	2	FaceMatching	1447	1	Stim7_LargeDistance	Stim7_LargeDistance	c
48.5	2	FaceMatching	1495	1	Stim5_LargeDistance	Stim5_Base	b
52.0	2	FaceMatching	1155	1	Stim4_LargeDistance	Stim4_LargeDistance	c
56.0	2	FaceMatching	1411	1	Stim2_LargeDistance	Stim2_LargeDistance	c
59.501	2	FaceMatching	1286	1	Stim3_LargeDistance	Stim3_Base	b
70.984	2	ShapeMatching	1667	1	S9	S9	c
74.984	2	ShapeMatching	811	1	S3	S1	b
78.484	2	ShapeMatching	863	1	S6	S6	c
81.484	2	ShapeMatching	959	1	S6	S4	b
84.984	2	ShapeMatching	739	1	S1	S1	c
88.984	2	ShapeMatching	819	1	S4	S2	b
106.484	2	FaceMatching	1311	1	Stim6_LargeDistance	Stim6_LargeDistance	c
110.501	2	FaceMatching	1398	1	Stim4_LargeDistance	Stim4_Base	b
114.001	2	FaceMatching	1250	1	Stim8_Base	Stim8_SmallDistance	b
117.001	2	FaceMatching	1226	1	Stim8_LargeDistance	Stim8_LargeDistance	c
121.001	2	FaceMatching	1218	1	Stim9_Base	Stim9_SmallDistance	b
124.001	2	FaceMatching	1306	1	Stim6_Base	Stim6_SmallDistance	b
141.984	2	NumberMatching	1483	1	N8	D8_1	c
144.984	2	NumberMatching	1275	1	D9_2	N9	c
148.984	2	NumberMatching	891	1	D3_2	N3	c
152.484	2	NumberMatching	1399	1	N8	D6_2	b
155.484	2	NumberMatching	1663	1	D5_2	N5	c
159.484	2	NumberMatching	1127	1	D1_1	N3	b
177.484	2	ShapeMatching	1055	1	S8	S6	b
181.484	2	ShapeMatching	935	1	S8	S8	c
184.484	2	ShapeMatching	1055	1	S7	S7	c
187.984	2	ShapeMatching	891	1	S7	S5	b
190.984	2	ShapeMatching	883	1	S5	S3	b
194.484	2	ShapeMatching	679	1	S4	S4	c
206.984	2	NumberMatching	907	1	D1_2	N1	c
210.484	2	NumberMatching	1015	1	N4	D2_2	b
213.484	2	NumberMatching	1087	0	N4	D4_1	c
217.484	2	NumberMatching	1247	1	D7_2	N7	c
220.984	2	NumberMatching	1171	1	N2	D6_2	b
223.984	2	NumberMatching	1051	1	N2	D2_1	c
236.484	2	ShapeMatching	935	1	S9	S7	b
239.484	2	ShapeMatching	1111	1	S5	S5	c
242.984	2	ShapeMatching	1667	1	S2	S9	b
246.984	2	ShapeMatching	1051	1	S1	S8	b
249.984	2	ShapeMatching	931	1	S2	S2	c
253.484	2	ShapeMatching	1263	1	S3	S3	c
268.984	2	NumberMatching	1307	1	D9_1	N5	b
271.984	2	NumberMatching	1251	0	N6	D9_2	b
275.984	2	NumberMatching	1115	1	D5_1	N7	b
279.484	2	NumberMatching	887	1	D7_1	N3	b
283.484	2	NumberMatching	1479	1	N6	D6_1	c
286.484	2	NumberMatching	1383	1	D3_1	N7	b
