onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.967	2	ShapeMatching	1259	1	S2	S2	c
12.984	2	ShapeMatching	1122	1	S9	S9	c
15.984	2	ShapeMatching	1074	1	S5	S6	b
19.484	2	ShapeMatching	1022	1	S4	S5	b
23.484	2	ShapeMatching	910	1	S8	S8	c
26.984	2	ShapeMatching	810	1	S2	S3	b
41.467	2	FaceMatching	1327	1	Stim8_Base	Stim8_Base	c
44.984	2	FaceMatching	1330	0	Stim1_Base	Stim1_Base	c
48.984	2	FaceMatching	1418	1	Stim4_Base	Stim4_Base	c
51.984	2	FaceMatching	1266	1	Stim7_LargeDistance	Stim7_Base	b
55.484	2	FaceMatching	2190	0	Stim5_Base	Stim5_SmallDistance	b
59.467	2	FaceMatching	1471	0	Stim8_LargeDistance	Stim8_Base	b
73.967	2	NumberMatching	1419	1	D2_2	N2	c
77.984	2	NumberMatching	1330	1	D6_1	N3	b
81.484	2	NumberMatching	1510	1	D6_2	N6	c
84.484	2	NumberMatching	1462	1	N5	D5_1	c
87.984	2	NumberMatching	1378	0	D8_2	N8	c
90.984	2	NumberMatching	1346	1	N7	D7_1	c
103.467	2	FaceMatching	1383	1	Stim2_Base	Stim2_SmallDistance	b
106.984	2	FaceMatching	1434	1	Stim6_LargeDistance	Stim6_Base	b
109.984	2	FaceMatching	1234	1	Stim6_Base	Stim6_Base	c
113.984	2	FaceMatching	1250	0	Stim5_Base	Stim5_Base	c
116.984	2	FaceMatching	2290	1	Stim3_Base	Stim3_SmallDistance	b
120.967	2	FaceMatching	1315	1	Stim3_Base	Stim3_Base	c
138.967	2	FaceMatching	2179	1	Stim9_LargeDistance	Stim9_Base	b
142.967	2	FaceMatching	1707	1	Stim7_Base	Stim7_Base	c
146.484	2	FaceMatching	1574	1	Stim2_Base	Stim2_Base	c
149.484	2	FaceMatching	1566	1	Stim4_Base	Stim4_SmallDistance	b
152.984	2	FaceMatching	1058	1	Stim9_Base	Stim9_Base	c
155.984	2	FaceMatching	1194	1	Stim1_Base	Stim1_SmallDistance	b
168.468	2	NumberMatching	1230	1	N1	D1_1	c
171.484	2	NumberMatching	1462	1	N5	D1_2	b
174.984	2	NumberMatching	1226	1	N3	D3_1	c
178.984	2	NumberMatching	1290	1	N7	D4_2	b
182.484	2	NumberMatching	1310	0	D4_2	N4	c
185.484	2	NumberMatching	1270	1	D4_1	N8	b
200.968	2	NumberMatching	1258	1	N1	D4_2	b
203.984	2	NumberMatching	1338	1	N3	D5_2	b
207.484	2	NumberMatching	1318	0	D8_1	N5	b
211.484	2	NumberMatching	1422	1	D2_1	N5	b
214.484	2	NumberMatching	1542	1	N9	D9_1	c
217.984	2	NumberMatching	1330	0	N9	D7_2	b
236.468	2	ShapeMatching	1206	1	S8	S9	b
239.484	2	ShapeMatching	1222	1	S4	S4	c
242.984	2	ShapeMatching	1058	1	S3	S3	c
246.984	2	ShapeMatching	986	1	S9	S1	b
250.484	2	ShapeMatching	1142	1	S7	S8	b
253.484	2	ShapeMatching	1294	1	S1	S2	b
265.968	2	ShapeMatching	1178	1	S3	S4	b
269.484	2	ShapeMatching	1350	1	S5	S5	c
273.484	2	ShapeMatching	1070	1	S1	S1	c
276.484	2	ShapeMatching	1054	1	S6	S6	c
279.984	2	ShapeMatching	1050	1	S6	S7	b
283.984	2	ShapeMatching	962	1	S7	S7	c
