onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.967	2	ShapeMatching	1447	1	S9	S9	c
12.484	2	ShapeMatching	1162	1	S5	S6	b
17.65	2	ShapeMatching	0	0	S7	S7	c
19.484	2	ShapeMatching	1754	1	S8	S8	c
22.984	2	ShapeMatching	1390	1	S5	S5	c
26.984	2	ShapeMatching	1486	1	S7	S8	b
41.467	2	NumberMatching	2803	1	N7	D7_1	c
45.467	2	NumberMatching	1923	0	D6_2	N6	c
48.984	2	NumberMatching	1334	1	N3	D3_1	c
51.984	2	NumberMatching	1326	1	N1	D1_1	c
55.484	2	NumberMatching	2330	0	N9	D7_2	b
58.467	2	NumberMatching	1579	1	N7	D4_2	b
73.967	2	FaceMatching	2471	1	Stim3_Base	Stim3_SmallDistance	b
77.467	2	FaceMatching	1795	1	Stim5_Base	Stim5_SmallDistance	b
81.5	2	FaceMatching	1426	1	Stim6_Base	Stim6_Base	c
84.5	2	FaceMatching	1690	1	Stim8_LargeDistance	Stim8_Base	b
88.5	2	FaceMatching	2290	1	Stim1_Base	Stim1_SmallDistance	b
91.967	2	FaceMatching	1863	1	Stim9_LargeDistance	Stim9_Base	b
106.467	2	FaceMatching	1539	1	Stim3_Base	Stim3_Base	c
110.0	2	FaceMatching	2382	1	Stim8_Base	Stim8_Base	c
112.967	2	FaceMatching	1303	1	Stim2_Base	Stim2_Base	c
117.0	2	FaceMatching	1750	1	Stim5_Base	Stim5_Base	c
120.0	2	FaceMatching	1614	1	Stim9_Base	Stim9_Base	c
123.5	2	FaceMatching	2194	1	Stim4_Base	Stim4_SmallDistance	b
135.967	2	ShapeMatching	1591	1	S4	S4	c
138.984	2	ShapeMatching	854	1	S3	S3	c
142.484	2	ShapeMatching	1386	1	S1	S2	b
146.484	2	ShapeMatching	1498	1	S9	S1	b
149.984	2	ShapeMatching	958	1	S3	S4	b
153.984	2	ShapeMatching	1062	1	S2	S3	b
165.467	2	NumberMatching	1571	1	D4_2	N4	c
169.484	2	NumberMatching	2426	1	D8_2	N8	c
172.467	2	NumberMatching	1355	1	D2_1	N5	b
175.984	2	NumberMatching	1606	1	N5	D1_2	b
178.984	2	NumberMatching	1574	1	D2_2	N2	c
182.984	2	NumberMatching	1694	1	D4_1	N8	b
194.967	2	NumberMatching	1975	1	D6_1	N3	b
197.984	2	NumberMatching	1558	1	N9	D9_1	c
201.484	2	NumberMatching	1378	1	N3	D5_2	b
205.484	2	NumberMatching	1618	1	N5	D5_1	c
208.984	2	NumberMatching	1350	1	D8_1	N5	b
211.984	2	NumberMatching	1414	1	N1	D4_2	b
230.467	2	ShapeMatching	1203	1	S6	S6	c
233.984	2	ShapeMatching	1174	0	S2	S2	c
236.984	2	ShapeMatching	1150	1	S6	S7	b
240.984	2	ShapeMatching	1158	1	S1	S1	c
243.984	2	ShapeMatching	1750	1	S8	S9	b
247.484	2	ShapeMatching	970	1	S4	S5	b
265.967	2	FaceMatching	1567	1	Stim7_LargeDistance	Stim7_Base	b
269.0	2	FaceMatching	3046	1	Stim7_Base	Stim7_Base	c
272.467	2	FaceMatching	1363	1	Stim6_LargeDistance	Stim6_Base	b
276.5	2	FaceMatching	2066	1	Stim1_Base	Stim1_Base	c
279.467	2	FaceMatching	2987	0	Stim4_Base	Stim4_Base	c
282.967	2	FaceMatching	1039	0	Stim2_Base	Stim2_SmallDistance	b
