onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.967	2	ShapeMatching	687	1	S3	S4	b
12.983	2	ShapeMatching	855	1	S2	S3	b
15.983	2	ShapeMatching	991	1	S7	S7	c
19.483	2	ShapeMatching	955	1	S6	S6	c
22.483	2	ShapeMatching	1275	1	S8	S8	c
26.483	2	ShapeMatching	739	1	S3	S3	c
44.467	2	NumberMatching	1907	1	D8_2	N8	c
48.483	2	NumberMatching	1027	1	D2_2	N2	c
51.483	2	NumberMatching	1203	1	D8_1	N5	b
54.983	2	NumberMatching	1983	0	N9	D7_2	b
58.983	2	NumberMatching	1511	1	N5	D5_1	c
62.483	2	NumberMatching	1739	1	N5	D1_2	b
76.967	2	FaceMatching	1135	1	Stim5_Base	Stim5_Base	c
80.5	2	FaceMatching	1090	1	Stim7_Base	Stim7_Base	c
84.5	2	FaceMatching	1418	1	Stim3_Base	Stim3_Base	c
87.5	2	FaceMatching	1338	1	Stim8_LargeDistance	Stim8_Base	b
91.5	2	FaceMatching	658	0	Stim8_Base	Stim8_Base	c
94.5	2	FaceMatching	1714	1	Stim9_LargeDistance	Stim9_Base	b
109.467	2	NumberMatching	1635	1	N3	D3_1	c
113.484	2	NumberMatching	1242	1	N1	D1_1	c
116.984	2	NumberMatching	1350	1	N1	D4_2	b
119.984	2	NumberMatching	0	0	N7	D7_1	c
123.984	2	NumberMatching	1934	1	D2_1	N5	b
126.984	2	NumberMatching	1286	1	D4_2	N4	c
144.967	2	ShapeMatching	1303	1	S9	S9	c
148.984	2	ShapeMatching	1046	1	S5	S5	c
151.984	2	ShapeMatching	1646	0	S2	S2	c
155.484	2	ShapeMatching	1242	1	S6	S7	b
159.484	2	ShapeMatching	1098	1	S4	S4	c
162.984	2	ShapeMatching	1062	1	S9	S1	b
174.467	2	ShapeMatching	955	1	S1	S1	c
177.984	2	ShapeMatching	2150	1	S7	S8	b
181.967	2	ShapeMatching	1223	1	S1	S2	b
184.984	2	ShapeMatching	1222	1	S5	S6	b
188.984	2	ShapeMatching	1198	1	S8	S9	b
192.484	2	ShapeMatching	1082	1	S4	S5	b
206.967	2	NumberMatching	1575	1	D6_1	N3	b
210.484	2	NumberMatching	1050	1	N3	D5_2	b
214.484	2	NumberMatching	2250	1	N9	D9_1	c
217.467	2	NumberMatching	1619	1	D6_2	N6	c
220.984	2	NumberMatching	1526	1	N7	D4_2	b
223.984	2	NumberMatching	1326	1	D4_1	N8	b
236.467	2	FaceMatching	1843	0	Stim3_Base	Stim3_SmallDistance	b
240.0	2	FaceMatching	1158	0	Stim2_Base	Stim2_SmallDistance	b
243.0	2	FaceMatching	1422	1	Stim6_Base	Stim6_Base	c
247.0	2	FaceMatching	1158	1	Stim1_Base	Stim1_Base	c
250.0	2	FaceMatching	1614	1	Stim9_Base	Stim9_Base	c
253.5	2	FaceMatching	1346	1	Stim2_Base	Stim2_Base	c
271.967	2	FaceMatching	2023	1	Stim5_Base	Stim5_SmallDistance	b
274.967	2	FaceMatching	1199	1	Stim4_Base	Stim4_Base	c
279.0	2	FaceMatching	1078	1	Stim6_LargeDistance	Stim6_Base	b
282.5	2	FaceMatching	1066	1	Stim4_Base	Stim4_SmallDistance	b
285.5	2	FaceMatching	1170	1	Stim7_LargeDistance	Stim7_Base	b
289.5	2	FaceMatching	1434	1	Stim1_Base	Stim1_SmallDistance	b
