onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.984	2	FaceMatching	1062	1	Stim3_LargeDistance	Stim3_Base	b
12.5	2	FaceMatching	1634	1	Stim2_LargeDistance	Stim2_LargeDistance	c
16.8	2	FaceMatching	1382	1	Stim4_LargeDistance	Stim4_Base	b
19.5	2	FaceMatching	1346	0	Stim5_LargeDistance	Stim5_Base	b
23.0	2	FaceMatching	1798	1	Stim8_Base	Stim8_SmallDistance	b
26.0	2	FaceMatching	1246	1	Stim2_LargeDistance	Stim2_Base	b
44.484	2	ShapeMatching	2282	1	S7	S5	b
47.984	2	ShapeMatching	1206	1	S6	S4	b
51.984	2	ShapeMatching	966	1	S3	S1	b
54.984	2	ShapeMatching	990	0	S3	S3	c
58.984	2	ShapeMatching	966	1	S9	S9	c
61.984	2	ShapeMatching	1118	1	S8	S8	c
79.984	2	FaceMatching	1390	1	Stim4_LargeDistance	Stim4_LargeDistance	c
83.0	2	FaceMatching	1598	1	Stim6_Base	Stim6_SmallDistance	b
87.0	2	FaceMatching	1590	1	Stim7_LargeDistance	Stim7_LargeDistance	c
90.5	2	FaceMatching	1570	1	Stim9_Base	Stim9_SmallDistance	b
93.5	2	FaceMatching	1530	1	Stim8_LargeDistance	Stim8_LargeDistance	c
97.5	2	FaceMatching	1362	1	Stim1_LargeDistance	Stim1_Base	b
112.484	2	NumberMatching	1746	1	N4	D2_2	b
116.484	2	NumberMatching	994	1	N2	D2_1	c
119.484	2	NumberMatching	1298	1	N6	D9_2	b
122.984	2	NumberMatching	1006	1	D3_2	N3	c
126.984	2	NumberMatching	1310	1	N2	D6_2	b
130.484	2	NumberMatching	1290	1	D5_2	N5	c
144.984	2	NumberMatching	1238	1	N6	D6_1	c
148.484	2	NumberMatching	1210	1	D1_1	N3	b
152.484	2	NumberMatching	1074	1	D9_1	N5	b
155.484	2	NumberMatching	1506	1	D5_1	N7	b
159.484	2	NumberMatching	1082	1	D1_2	N1	c
162.984	2	NumberMatching	1142	0	D7_2	N7	c
180.484	2	NumberMatching	1410	1	D9_2	N9	c
183.984	2	NumberMatching	1566	0	N4	D4_1	c
186.984	2	NumberMatching	1990	0	N8	D8_1	c
190.984	2	NumberMatching	1966	0	N8	D6_2	b
194.484	2	NumberMatching	1722	1	D7_1	N3	b
198.484	2	NumberMatching	1114	1	D3_1	N7	b
209.984	2	ShapeMatching	1046	1	S1	S1	c
213.984	2	ShapeMatching	1206	1	S8	S6	b
217.484	2	ShapeMatching	1122	1	S5	S5	c
220.484	2	ShapeMatching	1314	1	S1	S8	b
223.984	2	ShapeMatching	1270	1	S2	S2	c
226.984	2	ShapeMatching	1070	1	S4	S4	c
239.484	2	FaceMatching	1514	1	Stim1_LargeDistance	Stim1_LargeDistance	c
242.501	2	FaceMatching	1401	1	Stim5_LargeDistance	Stim5_LargeDistance	c
246.501	2	FaceMatching	1417	1	Stim6_LargeDistance	Stim6_LargeDistance	c
250.001	2	FaceMatching	1365	1	Stim9_LargeDistance	Stim9_LargeDistance	c
253.0	2	FaceMatching	1742	1	Stim7_Base	Stim7_SmallDistance	b
256.501	2	FaceMatching	1385	1	Stim3_LargeDistance	Stim3_LargeDistance	c
268.984	2	ShapeMatching	950	1	S6	S6	c
272.484	2	ShapeMatching	1026	0	S2	S9	b
275.484	2	ShapeMatching	1450	1	S4	S2	b
279.484	2	ShapeMatching	1530	1	S9	S7	b
282.484	2	ShapeMatching	1682	1	S5	S3	b
286.484	2	ShapeMatching	1034	1	S7	S7	c
