onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	NumberMatching	2364	0	N7	D7_1	c
12.483	2	NumberMatching	1368	1	N9	D9_1	c
15.8	2	NumberMatching	1339	1	N5	D5_1	c
19.483	2	NumberMatching	1064	1	D6_1	N3	b
22.983	2	NumberMatching	1444	1	N3	D3_1	c
25.983	2	NumberMatching	1340	1	N7	D4_2	b
41.483	2	FaceMatching	1680	1	Stim4_Base	Stim4_Base	c
45.0	2	FaceMatching	1267	1	Stim8_LargeDistance	Stim8_Base	b
49.0	2	FaceMatching	1211	1	Stim9_Base	Stim9_Base	c
52.0	2	FaceMatching	1275	1	Stim2_Base	Stim2_Base	c
56.0	2	FaceMatching	1659	1	Stim4_Base	Stim4_SmallDistance	b
59.0	2	FaceMatching	2091	0	Stim3_Base	Stim3_SmallDistance	b
70.983	2	NumberMatching	1300	1	N5	D1_2	b
74.983	2	NumberMatching	1052	0	N9	D7_2	b
77.983	2	NumberMatching	1652	1	D4_2	N4	c
81.483	2	NumberMatching	1504	1	N1	D4_2	b
84.483	2	NumberMatching	1424	1	D8_2	N8	c
87.983	2	NumberMatching	1196	1	N3	D5_2	b
106.483	2	ShapeMatching	1048	1	S8	S8	c
109.483	2	ShapeMatching	1168	1	S4	S5	b
112.983	2	ShapeMatching	812	1	S5	S5	c
116.983	2	ShapeMatching	1092	1	S9	S9	c
119.983	2	ShapeMatching	1060	1	S3	S3	c
123.983	2	ShapeMatching	1276	1	S2	S2	c
135.983	2	NumberMatching	1380	1	D4_1	N8	b
138.983	2	NumberMatching	1124	0	N1	D1_1	c
142.483	2	NumberMatching	2416	1	D6_2	N6	c
146.483	2	NumberMatching	1552	1	D8_1	N5	b
149.983	2	NumberMatching	972	1	D2_2	N2	c
153.983	2	NumberMatching	1180	1	D2_1	N5	b
165.483	2	ShapeMatching	1360	1	S7	S7	c
169.267	2	ShapeMatching	1104	0	S7	S8	b
172.983	2	ShapeMatching	1060	1	S6	S6	c
175.983	2	ShapeMatching	1116	0	S9	S1	b
179.483	2	ShapeMatching	1528	1	S3	S4	b
183.483	2	ShapeMatching	1216	1	S1	S1	c
200.983	2	FaceMatching	1660	0	Stim5_Base	Stim5_SmallDistance	b
204.5	2	FaceMatching	1263	1	Stim8_Base	Stim8_Base	c
207.5	2	FaceMatching	1319	1	Stim1_Base	Stim1_Base	c
211.5	2	FaceMatching	1455	1	Stim6_Base	Stim6_Base	c
215.0	2	FaceMatching	1203	1	Stim3_Base	Stim3_Base	c
219.0	2	FaceMatching	1467	1	Stim7_Base	Stim7_Base	c
236.483	2	FaceMatching	1352	1	Stim2_Base	Stim2_SmallDistance	b
240.0	2	FaceMatching	1715	1	Stim9_LargeDistance	Stim9_Base	b
244.0	2	FaceMatching	1667	1	Stim1_Base	Stim1_SmallDistance	b
247.0	2	FaceMatching	2099	1	Stim7_LargeDistance	Stim7_Base	b
250.483	2	FaceMatching	1616	1	Stim5_Base	Stim5_Base	c
253.5	2	FaceMatching	1311	1	Stim6_LargeDistance	Stim6_Base	b
268.983	2	ShapeMatching	1236	1	S8	S9	b
271.983	2	ShapeMatching	916	1	S4	S4	c
275.983	2	ShapeMatching	1108	1	S1	S2	b
279.483	2	ShapeMatching	1008	1	S6	S7	b
282.483	2	ShapeMatching	1304	1	S5	S6	b
286.483	2	ShapeMatching	976	1	S2	S3	b
