onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.967	2	ShapeMatching	997	1	S5	S5	c
12.483	2	ShapeMatching	993	1	S8	S8	c
15.483	2	ShapeMatching	1121	1	S8	S6	b
19.483	2	ShapeMatching	641	1	S3	S3	c
22.983	2	ShapeMatching	1189	1	S9	S7	b
26.983	2	ShapeMatching	797	1	S1	S1	c
41.467	2	NumberMatching	1617	1	D1_1	N3	b
45.483	2	NumberMatching	913	1	D1_2	N1	c
48.983	2	NumberMatching	1349	1	N4	D4_1	c
52.1	2	NumberMatching	1192	1	N6	D9_2	b
55.983	2	NumberMatching	933	1	N2	D2_1	c
59.05	2	NumberMatching	1106	1	D3_2	N3	c
70.967	2	ShapeMatching	1085	1	S7	S7	c
73.983	2	ShapeMatching	997	1	S9	S9	c
77.483	2	ShapeMatching	793	1	S2	S2	c
81.483	2	ShapeMatching	937	1	S4	S2	b
84.483	2	ShapeMatching	1153	1	S2	S9	b
87.983	2	ShapeMatching	773	1	S4	S4	c
106.467	2	ShapeMatching	1601	1	S3	S1	b
109.983	2	ShapeMatching	981	1	S6	S4	b
112.983	2	ShapeMatching	1029	1	S1	S8	b
116.984	2	ShapeMatching	964	1	S6	S6	c
119.984	2	ShapeMatching	1396	1	S7	S5	b
123.484	2	ShapeMatching	1456	1	S5	S3	b
135.967	2	FaceMatching	1917	1	Stim3_LargeDistance	Stim3_Base	b
139.55	2	FaceMatching	1358	0	Stim9_Base	Stim9_SmallDistance	b
142.5	2	FaceMatching	1488	1	Stim6_LargeDistance	Stim6_LargeDistance	c
146.5	2	FaceMatching	1288	1	Stim3_LargeDistance	Stim3_LargeDistance	c
149.567	2	FaceMatching	2365	1	Stim5_LargeDistance	Stim5_Base	b
152.967	2	FaceMatching	1205	1	Stim1_LargeDistance	Stim1_LargeDistance	c
168.467	2	NumberMatching	1241	1	D7_1	N3	b
171.484	2	NumberMatching	1072	1	D7_2	N7	c
175.484	2	NumberMatching	1416	1	N4	D2_2	b
178.984	2	NumberMatching	1300	1	N6	D6_1	c
181.984	2	NumberMatching	1452	1	D9_2	N9	c
185.484	2	NumberMatching	1440	1	D9_1	N5	b
203.967	2	FaceMatching	1629	0	Stim5_LargeDistance	Stim5_LargeDistance	c
207.084	2	FaceMatching	1480	0	Stim8_Base	Stim8_SmallDistance	b
210.55	2	FaceMatching	1454	1	Stim4_LargeDistance	Stim4_LargeDistance	c
214.5	2	FaceMatching	1168	1	Stim9_LargeDistance	Stim9_LargeDistance	c
218.05	2	FaceMatching	1514	0	Stim2_LargeDistance	Stim2_Base	b
222.0	2	FaceMatching	1508	1	Stim8_LargeDistance	Stim8_LargeDistance	c
233.467	2	FaceMatching	2257	1	Stim4_LargeDistance	Stim4_Base	b
237.467	2	FaceMatching	1353	1	Stim2_LargeDistance	Stim2_LargeDistance	c
240.5	2	FaceMatching	1720	1	Stim7_LargeDistance	Stim7_LargeDistance	c
244.05	2	FaceMatching	1458	0	Stim6_Base	Stim6_SmallDistance	b
247.0	2	FaceMatching	1644	0	Stim1_LargeDistance	Stim1_Base	b
251.05	2	FaceMatching	1650	1	Stim7_Base	Stim7_SmallDistance	b
268.967	2	NumberMatching	1213	1	D5_2	N5	c
272.984	2	NumberMatching	1380	0	D5_1	N7	b
275.967	2	NumberMatching	1909	0	N8	D8_1	c
279.484	2	NumberMatching	1320	1	D3_1	N7	b
283.484	2	NumberMatching	1312	1	N2	D6_2	b
286.484	2	NumberMatching	0	0	N8	D6_2	b
