onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	NumberMatching	1441	1	D6_1	N3	b
12.983	2	NumberMatching	1129	1	D4_2	N4	c
16.483	2	NumberMatching	1533	1	N3	D3_1	c
19.483	2	NumberMatching	1965	0	N9	D9_1	c
23.483	2	NumberMatching	2653	1	N7	D7_1	c
26.483	2	NumberMatching	1725	1	N5	D1_2	b
41.483	2	ShapeMatching	1381	1	S9	S1	b
45.483	2	ShapeMatching	1221	1	S7	S7	c
48.983	2	ShapeMatching	889	1	S4	S4	c
51.983	2	ShapeMatching	1009	1	S1	S1	c
55.983	2	ShapeMatching	1481	1	S6	S7	b
58.983	2	ShapeMatching	1177	1	S4	S5	b
73.983	2	FaceMatching	1937	1	Stim7_LargeDistance	Stim7_Base	b
77.0	2	FaceMatching	1312	1	Stim2_Base	Stim2_Base	c
80.5	2	FaceMatching	1924	1	Stim6_LargeDistance	Stim6_Base	b
84.5	2	FaceMatching	1428	1	Stim5_Base	Stim5_Base	c
88.0	2	FaceMatching	2280	1	Stim1_Base	Stim1_Base	c
90.983	2	FaceMatching	2185	1	Stim4_Base	Stim4_Base	c
109.483	2	FaceMatching	1421	1	Stim9_LargeDistance	Stim9_Base	b
112.5	2	FaceMatching	1516	1	Stim1_Base	Stim1_SmallDistance	b
116.0	2	FaceMatching	2016	0	Stim4_Base	Stim4_SmallDistance	b
119.983	2	FaceMatching	1761	1	Stim6_Base	Stim6_Base	c
123.5	2	FaceMatching	2260	0	Stim2_Base	Stim2_SmallDistance	b
127.483	2	FaceMatching	1597	1	Stim3_Base	Stim3_SmallDistance	b
138.983	2	FaceMatching	2065	1	Stim9_Base	Stim9_Base	c
142.983	2	FaceMatching	1145	0	Stim7_Base	Stim7_Base	c
146.0	2	FaceMatching	1816	1	Stim8_LargeDistance	Stim8_Base	b
149.5	2	FaceMatching	1524	1	Stim8_Base	Stim8_Base	c
153.5	2	FaceMatching	1932	0	Stim5_Base	Stim5_SmallDistance	b
157.0	2	FaceMatching	1496	0	Stim3_Base	Stim3_Base	c
171.483	2	ShapeMatching	1669	1	S8	S8	c
174.983	2	ShapeMatching	1705	1	S9	S9	c
178.983	2	ShapeMatching	0	0	S3	S4	b
181.983	2	ShapeMatching	1041	1	S6	S6	c
185.983	2	ShapeMatching	1457	1	S1	S2	b
189.483	2	ShapeMatching	1573	1	S2	S2	c
200.983	2	ShapeMatching	1121	1	S3	S3	c
204.483	2	ShapeMatching	1917	1	S2	S3	b
208.483	2	ShapeMatching	1605	1	S8	S9	b
211.483	2	ShapeMatching	205	0	S5	S6	b
215.483	2	ShapeMatching	2029	1	S7	S8	b
218.483	2	ShapeMatching	1373	1	S5	S5	c
236.483	2	NumberMatching	1421	1	D2_1	N5	b
239.483	2	NumberMatching	1613	1	N7	D4_2	b
243.483	2	NumberMatching	1581	0	N9	D7_2	b
246.983	2	NumberMatching	1961	1	N5	D5_1	c
250.983	2	NumberMatching	1769	1	D8_1	N5	b
253.983	2	NumberMatching	1985	1	D2_2	N2	c
265.983	2	NumberMatching	1481	0	D6_2	N6	c
269.983	2	NumberMatching	2433	1	D8_2	N8	c
273.483	2	NumberMatching	1693	1	N1	D4_2	b
276.483	2	NumberMatching	1349	1	N1	D1_1	c
280.483	2	NumberMatching	1797	1	N3	D5_2	b
283.483	2	NumberMatching	1317	1	D4_1	N8	b
