onset	duration	trial_type	response_time	correct
11.15	1.5	STM3	1111	0
19.1	1.5	STM3	609	1
26.25	1.5	STM3	1243	1
34.4	1.5	STM3	1325	1
42.05	1.5	STM3	939	1
49.2	1.5	STM3	814	0
68.434	1.5	STM5	1067	0
78.15	1.5	STM5	807	0
88.367	1.5	STM5	1406	1
97.584	1.5	STM5	925	1
107.801	1.5	STM5	1276	1
117.017	1.5	STM5	1372	1
133.684	1.5	CON3	745	1
140.834	1.5	CON3	187	1
148.984	1.5	CON3	757	1
156.634	1.5	CON3	395	1
164.784	1.5	CON3	2190	1
171.934	1.5	CON3	1495	1
190.667	1.5	CON5	587	1
199.884	1.5	CON5	385	1
210.101	1.5	CON5	57	1
219.817	1.5	CON5	0	0
229.034	1.5	CON5	540	1
239.251	1.5	CON5	890	1
