onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.966	2	ShapeMatching	1918	1	S9	S9	c
12.983	2	ShapeMatching	1301	1	S7	S8	b
15.983	2	ShapeMatching	861	1	S4	S4	c
19.483	2	ShapeMatching	1161	1	S8	S8	c
22.483	2	ShapeMatching	881	1	S9	S1	b
26.483	2	ShapeMatching	1705	1	S5	S6	b
41.466	2	ShapeMatching	1186	1	S2	S3	b
45.483	2	ShapeMatching	2297	1	S4	S5	b
48.466	2	ShapeMatching	1418	1	S1	S1	c
51.983	2	ShapeMatching	1333	1	S3	S3	c
55.983	2	ShapeMatching	901	1	S1	S2	b
58.983	2	ShapeMatching	909	1	S2	S2	c
70.966	2	FaceMatching	1286	1	Stim3_Base	Stim3_Base	c
75.0	2	FaceMatching	1180	0	Stim5_Base	Stim5_SmallDistance	b
78.0	2	FaceMatching	1100	1	Stim4_Base	Stim4_Base	c
81.5	2	FaceMatching	1072	1	Stim7_LargeDistance	Stim7_Base	b
85.5	2	FaceMatching	688	1	Stim1_Base	Stim1_Base	c
88.5	2	FaceMatching	1000	1	Stim2_Base	Stim2_Base	c
100.466	2	FaceMatching	1002	1	Stim8_Base	Stim8_Base	c
103.5	2	FaceMatching	912	1	Stim6_Base	Stim6_Base	c
107.5	2	FaceMatching	1304	0	Stim3_Base	Stim3_SmallDistance	b
111.0	2	FaceMatching	1932	1	Stim9_Base	Stim9_Base	c
114.0	2	FaceMatching	1108	1	Stim4_Base	Stim4_SmallDistance	b
117.5	2	FaceMatching	1096	1	Stim6_LargeDistance	Stim6_Base	b
135.967	2	ShapeMatching	997	1	S5	S5	c
138.983	2	ShapeMatching	1149	1	S8	S9	b
142.983	2	ShapeMatching	957	1	S6	S6	c
146.483	2	ShapeMatching	993	1	S7	S7	c
150.483	2	ShapeMatching	969	1	S6	S7	b
153.483	2	ShapeMatching	921	1	S3	S4	b
171.467	2	NumberMatching	1633	1	N5	D1_2	b
175.483	2	NumberMatching	1313	1	N1	D4_2	b
178.983	2	NumberMatching	1341	1	N1	D1_1	c
181.983	2	NumberMatching	0	0	D6_2	N6	c
185.483	2	NumberMatching	1241	1	D4_1	N8	b
188.483	2	NumberMatching	1241	1	N3	D5_2	b
203.967	2	FaceMatching	1077	1	Stim7_Base	Stim7_Base	c
207.0	2	FaceMatching	1308	0	Stim1_Base	Stim1_SmallDistance	b
210.5	2	FaceMatching	1296	0	Stim2_Base	Stim2_SmallDistance	b
214.5	2	FaceMatching	1464	1	Stim5_Base	Stim5_Base	c
217.5	2	FaceMatching	1152	1	Stim8_LargeDistance	Stim8_Base	b
221.5	2	FaceMatching	832	1	Stim9_LargeDistance	Stim9_Base	b
236.467	2	NumberMatching	1257	1	D2_1	N5	b
239.483	2	NumberMatching	897	1	D4_2	N4	c
243.483	2	NumberMatching	977	1	D6_1	N3	b
246.983	2	NumberMatching	1109	1	N7	D4_2	b
249.983	2	NumberMatching	1349	1	N7	D7_1	c
253.983	2	NumberMatching	1661	1	N5	D5_1	c
271.967	2	NumberMatching	1093	0	N9	D7_2	b
275.983	2	NumberMatching	0	0	N9	D9_1	c
279.484	2	NumberMatching	1792	0	D8_1	N5	b
282.467	2	NumberMatching	1569	1	D8_2	N8	c
286.484	2	NumberMatching	1120	1	N3	D3_1	c
289.484	2	NumberMatching	1112	1	D2_2	N2	c
