onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	NumberMatching	2513	0	D8_2	N8	c
12.983	2	NumberMatching	2449	0	N7	D7_1	c
17.7	2	NumberMatching	0	0	D6_2	N6	c
19.483	2	NumberMatching	957	1	N5	D5_1	c
23.483	2	NumberMatching	1341	0	N9	D9_1	c
26.983	2	NumberMatching	1129	1	D4_1	N8	b
38.483	2	FaceMatching	1917	1	Stim6_LargeDistance	Stim6_Base	b
42.5	2	FaceMatching	1188	0	Stim3_Base	Stim3_SmallDistance	b
45.5	2	FaceMatching	1436	0	Stim5_Base	Stim5_SmallDistance	b
49.0	2	FaceMatching	1336	1	Stim8_Base	Stim8_Base	c
52.0	2	FaceMatching	1360	1	Stim3_Base	Stim3_Base	c
55.5	2	FaceMatching	1236	1	Stim7_LargeDistance	Stim7_Base	b
67.983	2	FaceMatching	1417	1	Stim4_Base	Stim4_SmallDistance	b
71.0	2	FaceMatching	1464	1	Stim2_Base	Stim2_Base	c
74.5	2	FaceMatching	1732	1	Stim2_Base	Stim2_SmallDistance	b
78.5	2	FaceMatching	1372	1	Stim8_LargeDistance	Stim8_Base	b
82.0	2	FaceMatching	1360	1	Stim4_Base	Stim4_Base	c
86.0	2	FaceMatching	1816	0	Stim9_Base	Stim9_Base	c
100.484	2	NumberMatching	812	1	D2_2	N2	c
104.484	2	NumberMatching	1476	1	D2_1	N5	b
107.984	2	NumberMatching	2336	0	N9	D7_2	b
110.984	2	NumberMatching	1912	1	D6_1	N3	b
114.484	2	NumberMatching	1500	1	D4_2	N4	c
117.484	2	NumberMatching	1708	1	N1	D4_2	b
132.984	2	ShapeMatching	1064	1	S4	S4	c
136.484	2	ShapeMatching	1004	1	S2	S3	b
140.484	2	ShapeMatching	1284	1	S3	S4	b
143.484	2	ShapeMatching	1932	1	S3	S3	c
147.484	2	ShapeMatching	1956	1	S7	S8	b
150.984	2	ShapeMatching	1200	1	S1	S2	b
165.484	2	ShapeMatching	820	1	S6	S6	c
169.484	2	ShapeMatching	1212	1	S2	S2	c
172.984	2	ShapeMatching	984	1	S1	S1	c
175.984	2	ShapeMatching	1008	1	S9	S9	c
179.984	2	ShapeMatching	1000	1	S4	S5	b
182.984	2	ShapeMatching	1520	1	S7	S7	c
194.984	2	ShapeMatching	1208	1	S5	S5	c
197.984	2	ShapeMatching	1152	1	S9	S1	b
201.484	2	ShapeMatching	1564	1	S8	S9	b
205.484	2	ShapeMatching	1332	1	S6	S7	b
208.984	2	ShapeMatching	1424	1	S5	S6	b
211.984	2	ShapeMatching	1304	1	S8	S8	c
230.484	2	FaceMatching	908	1	Stim6_Base	Stim6_Base	c
233.5	2	FaceMatching	1412	1	Stim7_Base	Stim7_Base	c
237.5	2	FaceMatching	1532	1	Stim5_Base	Stim5_Base	c
241.0	2	FaceMatching	1304	1	Stim9_LargeDistance	Stim9_Base	b
244.0	2	FaceMatching	1968	1	Stim1_Base	Stim1_Base	c
248.0	2	FaceMatching	1616	0	Stim1_Base	Stim1_SmallDistance	b
265.984	2	NumberMatching	1736	1	D8_1	N5	b
268.984	2	NumberMatching	1000	0	N5	D1_2	b
272.484	2	NumberMatching	1156	1	N3	D3_1	c
276.484	2	NumberMatching	1052	1	N3	D5_2	b
279.984	2	NumberMatching	1680	1	N7	D4_2	b
282.984	2	NumberMatching	880	1	N1	D1_1	c
