onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.467	4.5	LargeProblem	3047	1	9	3	12
12.484	4.5	LargeProblem	3006	1	5	7	14
18.284	4.5	LargeProblem	1814	1	4	9	13
24.484	4.5	LargeProblem	1966	1	5	9	14
30.484	4.5	LargeProblem	2318	1	7	6	13
35.984	4.5	LargeProblem	3570	1	9	2	13
54.484	4.5	Plus1	2366	1	8	1	11
60.484	4.5	Plus1	3422	0	2	1	4
66.967	4.5	Plus1	1411	1	6	1	7
72.484	4.5	Plus1	2262	1	6	1	8
78.984	4.5	Plus1	2002	1	5	1	7
84.984	4.5	Plus1	2514	1	7	1	8
96.484	4.5	SmallProblem	3638	1	3	5	10
102.484	4.5	SmallProblem	3054	1	6	3	11
107.984	4.5	SmallProblem	2578	1	5	2	7
114.484	4.5	SmallProblem	3590	1	7	2	10
119.984	4.5	SmallProblem	3202	1	2	6	9
125.984	4.5	SmallProblem	1618	1	4	3	7
144.484	4.5	Plus1	1382	1	2	1	3
149.984	4.5	Plus1	2074	1	9	1	12
156.484	4.5	Plus1	2086	1	4	1	7
162.484	4.5	Plus1	2198	1	5	1	6
167.984	4.5	Plus1	2594	1	3	1	4
173.984	4.5	Plus1	2306	1	9	1	10
192.484	4.5	LargeProblem	2654	1	6	5	11
197.984	4.5	LargeProblem	4170	1	6	8	15
204.484	4.5	LargeProblem	3966	1	8	4	13
210.484	4.5	LargeProblem	3614	1	8	5	15
215.984	4.5	LargeProblem	2922	1	3	8	11
222.484	4.5	LargeProblem	3390	1	4	7	12
234.484	4.5	SmallProblem	1886	1	4	6	11
239.984	4.5	SmallProblem	2746	1	2	8	10
246.484	4.5	SmallProblem	1838	1	3	7	10
252.484	4.5	SmallProblem	2686	1	5	4	9
258.984	4.5	SmallProblem	2042	1	2	4	6
264.484	4.5	SmallProblem	2982	1	3	2	7
