onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	FaceMatching	1296	1	Stim7_LargeDistance	Stim7_Base	b
12.5	2	FaceMatching	1587	1	Stim3_Base	Stim3_Base	c
15.5	2	FaceMatching	1659	0	Stim7_Base	Stim7_Base	c
19.5	2	FaceMatching	2027	1	Stim8_LargeDistance	Stim8_Base	b
22.983	2	FaceMatching	1856	1	Stim5_Base	Stim5_Base	c
27.0	2	FaceMatching	1511	0	Stim8_Base	Stim8_Base	c
41.483	2	NumberMatching	1996	1	N5	D5_1	c
44.983	2	NumberMatching	1800	0	N9	D9_1	c
47.983	2	NumberMatching	1224	1	D4_2	N4	c
51.983	2	NumberMatching	1064	1	D2_2	N2	c
55.483	2	NumberMatching	1812	1	N7	D4_2	b
58.483	2	NumberMatching	1708	1	D8_2	N8	c
76.983	2	FaceMatching	1248	1	Stim6_LargeDistance	Stim6_Base	b
80.0	2	FaceMatching	1407	1	Stim9_Base	Stim9_Base	c
84.0	2	FaceMatching	1815	1	Stim2_Base	Stim2_SmallDistance	b
87.5	2	FaceMatching	1515	1	Stim1_Base	Stim1_Base	c
91.5	2	FaceMatching	1347	0	Stim4_Base	Stim4_Base	c
95.0	2	FaceMatching	1655	1	Stim2_Base	Stim2_Base	c
112.483	2	ShapeMatching	1092	1	S8	S8	c
116.483	2	ShapeMatching	1684	1	S2	S2	c
119.983	2	ShapeMatching	1216	1	S5	S5	c
122.983	2	ShapeMatching	1048	1	S9	S9	c
126.483	2	ShapeMatching	1148	1	S7	S7	c
129.483	2	ShapeMatching	1284	1	S2	S3	b
144.967	2	ShapeMatching	1624	1	S8	S9	b
147.983	2	ShapeMatching	1344	1	S6	S7	b
151.483	2	ShapeMatching	1212	1	S1	S2	b
155.483	2	ShapeMatching	2276	1	S5	S6	b
158.967	2	ShapeMatching	1328	1	S4	S5	b
161.983	2	ShapeMatching	1504	1	S7	S8	b
174.467	2	ShapeMatching	1380	1	S3	S4	b
177.983	2	ShapeMatching	912	1	S4	S4	c
181.983	2	ShapeMatching	944	1	S6	S6	c
184.983	2	ShapeMatching	1704	1	S9	S1	b
188.983	2	ShapeMatching	1840	1	S3	S3	c
192.483	2	ShapeMatching	892	1	S1	S1	c
209.967	2	NumberMatching	1208	1	N1	D1_1	c
213.483	2	NumberMatching	2212	0	D6_2	N6	c
217.467	2	NumberMatching	1580	1	N5	D1_2	b
220.483	2	NumberMatching	1572	1	D4_1	N8	b
223.983	2	NumberMatching	1448	1	D2_1	N5	b
226.983	2	NumberMatching	1608	0	N9	D7_2	b
242.467	2	FaceMatching	2140	1	Stim6_Base	Stim6_Base	c
245.467	2	FaceMatching	1644	1	Stim1_Base	Stim1_SmallDistance	b
249.0	2	FaceMatching	2095	1	Stim4_Base	Stim4_SmallDistance	b
252.967	2	FaceMatching	1544	1	Stim5_Base	Stim5_SmallDistance	b
256.0	2	FaceMatching	1815	1	Stim3_Base	Stim3_SmallDistance	b
259.5	2	FaceMatching	1563	1	Stim9_LargeDistance	Stim9_Base	b
271.967	2	NumberMatching	1824	1	N1	D4_2	b
274.983	2	NumberMatching	1088	1	D6_1	N3	b
278.483	2	NumberMatching	2156	0	N7	D7_1	c
282.467	2	NumberMatching	0	0	N3	D3_1	c
285.983	2	NumberMatching	952	1	N3	D5_2	b
289.983	2	NumberMatching	1488	1	D8_1	N5	b
