onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.967	2	ShapeMatching	1444	1	S2	S3	b
11.983	2	ShapeMatching	2172	1	S2	S2	c
15.467	2	ShapeMatching	968	1	S5	S5	c
19.55	2	ShapeMatching	1533	1	S9	S1	b
22.483	2	ShapeMatching	1120	1	S9	S9	c
25.983	2	ShapeMatching	1220	1	S1	S1	c
44.467	2	ShapeMatching	1600	1	S5	S6	b
47.983	2	ShapeMatching	2268	1	S1	S2	b
51.967	2	ShapeMatching	924	1	S4	S4	c
54.983	2	ShapeMatching	1012	1	S6	S6	c
58.533	2	ShapeMatching	1142	1	S7	S7	c
61.55	2	ShapeMatching	1325	1	S8	S8	c
76.967	2	FaceMatching	1780	1	Stim5_Base	Stim5_Base	c
80.05	2	FaceMatching	1433	1	Stim6_Base	Stim6_Base	c
84.05	2	FaceMatching	1049	1	Stim7_Base	Stim7_Base	c
87.55	2	FaceMatching	1365	1	Stim8_Base	Stim8_Base	c
90.55	2	FaceMatching	1301	1	Stim7_LargeDistance	Stim7_Base	b
94.067	2	FaceMatching	0	0	Stim2_Base	Stim2_SmallDistance	b
109.467	2	NumberMatching	0	0	D4_1	N8	b
112.567	2	NumberMatching	1220	1	D2_2	N2	c
116.583	2	NumberMatching	1052	1	N7	D4_2	b
120.05	2	NumberMatching	1729	0	D6_2	N6	c
124.033	2	NumberMatching	2138	1	D8_2	N8	c
127.467	2	NumberMatching	1328	1	D8_1	N5	b
141.967	2	NumberMatching	1660	0	D2_1	N5	b
145.967	2	NumberMatching	1660	1	D4_2	N4	c
149.05	2	NumberMatching	1793	1	N9	D9_1	c
152.567	2	NumberMatching	1532	1	N3	D3_1	c
156.534	2	NumberMatching	1341	1	N3	D5_2	b
159.584	2	NumberMatching	1227	1	N1	D1_1	c
171.467	2	NumberMatching	0	0	N7	D7_1	c
174.55	2	NumberMatching	1549	1	D6_1	N3	b
178.55	2	NumberMatching	1101	0	N9	D7_2	b
181.967	2	NumberMatching	2036	1	N5	D5_1	c
185.967	2	NumberMatching	1060	1	N1	D4_2	b
189.05	2	NumberMatching	1257	1	N5	D1_2	b
206.967	2	FaceMatching	1724	1	Stim4_Base	Stim4_Base	c
210.0	2	FaceMatching	1139	1	Stim2_Base	Stim2_Base	c
213.55	2	FaceMatching	1365	1	Stim8_LargeDistance	Stim8_Base	b
217.567	2	FaceMatching	1060	1	Stim9_LargeDistance	Stim9_Base	b
221.067	2	FaceMatching	1936	0	Stim1_Base	Stim1_SmallDistance	b
224.967	2	FaceMatching	1404	1	Stim9_Base	Stim9_Base	c
242.467	2	ShapeMatching	0	0	S8	S9	b
245.984	2	ShapeMatching	979	1	S3	S4	b
248.984	2	ShapeMatching	979	1	S3	S3	c
252.984	2	ShapeMatching	1019	1	S4	S5	b
255.984	2	ShapeMatching	803	1	S6	S7	b
259.484	2	ShapeMatching	759	0	S7	S8	b
271.967	2	FaceMatching	1356	1	Stim5_Base	Stim5_SmallDistance	b
275.084	2	FaceMatching	1559	1	Stim3_Base	Stim3_SmallDistance	b
279.05	2	FaceMatching	1185	1	Stim6_LargeDistance	Stim6_Base	b
282.5	2	FaceMatching	1295	1	Stim1_Base	Stim1_Base	c
285.484	2	FaceMatching	1895	1	Stim3_Base	Stim3_Base	c
289.567	2	FaceMatching	1580	1	Stim4_Base	Stim4_SmallDistance	b
