onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.984	2	FaceMatching	2422	1	Stim1_Base	Stim1_Base	c
12.984	2	FaceMatching	1582	0	Stim8_Base	Stim8_Base	c
16.484	2	FaceMatching	1586	1	Stim9_LargeDistance	Stim9_Base	b
19.5	2	FaceMatching	1514	1	Stim9_Base	Stim9_Base	c
23.0	2	FaceMatching	1374	1	Stim7_LargeDistance	Stim7_Base	b
27.0	2	FaceMatching	1374	0	Stim2_Base	Stim2_SmallDistance	b
41.484	2	NumberMatching	1610	1	N3	D3_1	c
44.984	2	NumberMatching	1662	1	D4_1	N8	b
48.984	2	NumberMatching	2198	1	D6_2	N6	c
51.984	2	NumberMatching	2198	1	N7	D7_1	c
55.984	2	NumberMatching	798	0	D4_2	N4	c
59.484	2	NumberMatching	1618	0	N3	D5_2	b
73.984	2	ShapeMatching	1534	1	S5	S5	c
77.484	2	ShapeMatching	2818	1	S5	S6	b
81.484	2	ShapeMatching	1474	1	S9	S9	c
84.484	2	ShapeMatching	2242	1	S6	S7	b
87.984	2	ShapeMatching	1598	1	S8	S8	c
91.984	2	ShapeMatching	1502	1	S7	S7	c
109.484	2	ShapeMatching	1946	1	S8	S9	b
112.984	2	ShapeMatching	2670	1	S1	S1	c
116.984	2	ShapeMatching	2110	0	S6	S6	c
119.984	2	ShapeMatching	1198	1	S2	S3	b
123.484	2	ShapeMatching	2266	1	S4	S5	b
126.484	2	ShapeMatching	3162	1	S9	S1	b
138.984	2	NumberMatching	1438	1	D6_1	N3	b
141.984	2	NumberMatching	2734	0	D8_2	N8	c
145.984	2	NumberMatching	1966	1	N7	D4_2	b
149.484	2	NumberMatching	1418	0	N5	D1_2	b
153.484	2	NumberMatching	2114	0	N1	D4_2	b
156.984	2	NumberMatching	2374	1	N9	D9_1	c
168.484	2	FaceMatching	1666	1	Stim8_LargeDistance	Stim8_Base	b
172.0	2	FaceMatching	1470	1	Stim6_LargeDistance	Stim6_Base	b
175.0	2	FaceMatching	1870	1	Stim7_Base	Stim7_Base	c
179.0	2	FaceMatching	2070	1	Stim4_Base	Stim4_Base	c
182.484	2	FaceMatching	2378	0	Stim5_Base	Stim5_SmallDistance	b
186.484	2	FaceMatching	1362	1	Stim6_Base	Stim6_Base	c
197.984	2	NumberMatching	1926	1	D2_2	N2	c
201.984	2	NumberMatching	1534	1	N1	D1_1	c
205.484	2	NumberMatching	0	0	N5	D5_1	c
208.484	2	NumberMatching	690	1	N9	D7_2	b
212.484	2	NumberMatching	2386	1	D8_1	N5	b
215.984	2	NumberMatching	1534	1	D2_1	N5	b
233.484	2	ShapeMatching	2194	0	S3	S4	b
236.984	2	ShapeMatching	446	0	S2	S2	c
240.984	2	ShapeMatching	0	0	S7	S8	b
243.984	2	ShapeMatching	1366	1	S4	S4	c
247.984	2	ShapeMatching	758	1	S3	S3	c
250.984	2	ShapeMatching	0	0	S1	S2	b
265.984	2	FaceMatching	2382	1	Stim2_Base	Stim2_Base	c
269.984	2	FaceMatching	1830	1	Stim3_Base	Stim3_Base	c
273.501	2	FaceMatching	2057	1	Stim5_Base	Stim5_Base	c
276.484	2	FaceMatching	1618	1	Stim4_Base	Stim4_SmallDistance	b
280.001	2	FaceMatching	1405	1	Stim3_Base	Stim3_SmallDistance	b
284.001	2	FaceMatching	1925	1	Stim1_Base	Stim1_SmallDistance	b
