onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	ShapeMatching	864	1	S1	S8	b
12.983	2	ShapeMatching	1352	1	S5	S3	b
16.35	2	ShapeMatching	1209	1	S6	S6	c
19.483	2	ShapeMatching	1644	1	S4	S4	c
22.483	2	ShapeMatching	1148	1	S8	S6	b
25.983	2	ShapeMatching	1392	1	S1	S1	c
44.483	2	NumberMatching	1804	1	D7_1	N3	b
47.983	2	NumberMatching	1400	0	D3_1	N7	b
51.983	2	NumberMatching	1296	1	D3_2	N3	c
54.983	2	NumberMatching	1480	1	N4	D4_1	c
58.983	2	NumberMatching	1224	1	N2	D6_2	b
62.483	2	NumberMatching	0	0	N8	D6_2	b
73.983	2	ShapeMatching	1216	1	S4	S2	b
77.983	2	ShapeMatching	1440	1	S5	S5	c
80.983	2	ShapeMatching	2264	1	S7	S5	b
84.483	2	ShapeMatching	1268	1	S2	S9	b
88.483	2	ShapeMatching	1340	1	S6	S4	b
91.983	2	ShapeMatching	1024	1	S7	S7	c
103.483	2	FaceMatching	1516	1	Stim1_LargeDistance	Stim1_LargeDistance	c
107.5	2	FaceMatching	2067	1	Stim1_LargeDistance	Stim1_Base	b
110.983	2	FaceMatching	2216	1	Stim7_Base	Stim7_SmallDistance	b
113.983	2	FaceMatching	1368	0	Stim8_LargeDistance	Stim8_LargeDistance	c
118.0	2	FaceMatching	1495	0	Stim9_Base	Stim9_SmallDistance	b
121.0	2	FaceMatching	1687	1	Stim9_LargeDistance	Stim9_LargeDistance	c
135.983	2	NumberMatching	2168	1	N4	D2_2	b
138.983	2	NumberMatching	2520	1	D9_1	N5	b
142.483	2	NumberMatching	2108	0	D9_2	N9	c
146.483	2	NumberMatching	1708	1	D5_2	N5	c
149.983	2	NumberMatching	2016	1	D5_1	N7	b
152.967	2	NumberMatching	1216	1	N6	D9_2	b
168.467	2	ShapeMatching	2052	1	S9	S9	c
171.967	2	ShapeMatching	1032	1	S3	S3	c
174.983	2	ShapeMatching	2296	1	S8	S8	c
178.967	2	ShapeMatching	1328	1	S9	S7	b
182.483	2	ShapeMatching	1300	1	S2	S2	c
185.483	2	ShapeMatching	2204	1	S3	S1	b
200.967	2	NumberMatching	1272	1	D1_2	N1	c
203.983	2	NumberMatching	0	0	N8	D8_1	c
207.483	2	NumberMatching	1404	1	N2	D2_1	c
211.483	2	NumberMatching	1508	1	D1_1	N3	b
214.483	2	NumberMatching	1740	0	D7_2	N7	c
217.983	2	NumberMatching	0	0	N6	D6_1	c
236.467	2	FaceMatching	2476	1	Stim3_LargeDistance	Stim3_Base	b
239.967	2	FaceMatching	1808	1	Stim8_Base	Stim8_SmallDistance	b
243.0	2	FaceMatching	1471	1	Stim5_LargeDistance	Stim5_LargeDistance	c
247.0	2	FaceMatching	2639	0	Stim6_LargeDistance	Stim6_LargeDistance	c
249.967	2	FaceMatching	1224	0	Stim2_LargeDistance	Stim2_Base	b
254.0	2	FaceMatching	1311	1	Stim3_LargeDistance	Stim3_LargeDistance	c
265.967	2	FaceMatching	2688	1	Stim4_LargeDistance	Stim4_Base	b
269.967	2	FaceMatching	1632	1	Stim7_LargeDistance	Stim7_LargeDistance	c
273.5	2	FaceMatching	1403	1	Stim2_LargeDistance	Stim2_LargeDistance	c
276.5	2	FaceMatching	2195	1	Stim6_Base	Stim6_SmallDistance	b
279.967	2	FaceMatching	1720	1	Stim5_LargeDistance	Stim5_Base	b
283.0	2	FaceMatching	1639	1	Stim4_LargeDistance	Stim4_LargeDistance	c
