onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	ShapeMatching	1900	1	S8	S9	b
12.983	2	ShapeMatching	1372	1	S3	S4	b
16.3	2	ShapeMatching	1079	1	S6	S6	c
19.483	2	ShapeMatching	848	1	S9	S1	b
23.483	2	ShapeMatching	1456	1	S9	S9	c
26.983	2	ShapeMatching	1020	1	S6	S7	b
44.483	2	ShapeMatching	2120	1	S2	S2	c
48.483	2	ShapeMatching	1216	1	S4	S5	b
51.983	2	ShapeMatching	1684	0	S8	S8	c
54.983	2	ShapeMatching	1380	0	S7	S8	b
58.483	2	ShapeMatching	1736	1	S2	S3	b
62.483	2	ShapeMatching	1392	0	S5	S5	c
76.983	2	ShapeMatching	1412	1	S1	S1	c
80.983	2	ShapeMatching	1092	1	S1	S2	b
84.483	2	ShapeMatching	1432	1	S3	S3	c
87.483	2	ShapeMatching	1192	1	S4	S4	c
91.483	2	ShapeMatching	1392	1	S5	S6	b
94.483	2	ShapeMatching	1488	1	S7	S7	c
106.483	2	FaceMatching	1496	1	Stim3_Base	Stim3_Base	c
110.5	2	FaceMatching	1519	1	Stim9_Base	Stim9_Base	c
113.5	2	FaceMatching	0	0	Stim3_Base	Stim3_SmallDistance	b
117.0	2	FaceMatching	1955	1	Stim8_Base	Stim8_Base	c
120.0	2	FaceMatching	1635	1	Stim5_Base	Stim5_SmallDistance	b
123.5	2	FaceMatching	1575	1	Stim7_LargeDistance	Stim7_Base	b
141.983	2	NumberMatching	2156	0	N5	D5_1	c
144.983	2	NumberMatching	1988	0	N9	D7_2	b
148.983	2	NumberMatching	1452	0	D6_2	N6	c
152.483	2	NumberMatching	1136	1	D2_2	N2	c
155.483	2	NumberMatching	1520	0	N1	D4_2	b
158.983	2	NumberMatching	1796	1	N1	D1_1	c
171.483	2	FaceMatching	0	0	Stim8_LargeDistance	Stim8_Base	b
174.5	2	FaceMatching	1287	1	Stim9_LargeDistance	Stim9_Base	b
178.5	2	FaceMatching	1719	1	Stim1_Base	Stim1_SmallDistance	b
182.0	2	FaceMatching	1051	0	Stim2_Base	Stim2_SmallDistance	b
185.0	2	FaceMatching	1027	1	Stim4_Base	Stim4_Base	c
189.0	2	FaceMatching	1819	1	Stim6_LargeDistance	Stim6_Base	b
200.983	2	NumberMatching	0	0	N7	D7_1	c
203.983	2	NumberMatching	1524	1	N3	D3_1	c
207.983	2	NumberMatching	1628	1	N7	D4_2	b
211.483	2	NumberMatching	1664	1	N5	D1_2	b
215.483	2	NumberMatching	1456	1	D8_2	N8	c
218.983	2	NumberMatching	1812	1	N3	D5_2	b
236.483	2	NumberMatching	1840	1	D2_1	N5	b
240.483	2	NumberMatching	2552	0	D4_2	N4	c
243.983	2	NumberMatching	1676	1	D6_1	N3	b
246.983	2	NumberMatching	2276	1	D8_1	N5	b
250.983	2	NumberMatching	1180	1	N9	D9_1	c
253.983	2	NumberMatching	1604	1	D4_1	N8	b
268.983	2	FaceMatching	1484	1	Stim2_Base	Stim2_Base	c
272.0	2	FaceMatching	1435	1	Stim4_Base	Stim4_SmallDistance	b
275.5	2	FaceMatching	1511	1	Stim7_Base	Stim7_Base	c
279.5	2	FaceMatching	1647	0	Stim5_Base	Stim5_Base	c
283.0	2	FaceMatching	1363	1	Stim1_Base	Stim1_Base	c
287.0	2	FaceMatching	1123	1	Stim6_Base	Stim6_Base	c
